k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9866885775700212, -1.073362223803997, -0.9924468705430627, -1.0595652721822262, -0.9764597937464714, -0.7127970159053802, -0.9397394508123398, -0.9819909334182739, -0.9977994414512068, -0.8583152592182159, -1.0172530822455883, -0.9910681545734406, -0.8541919738054276, -1.049816370010376, -1.1698056757450104, -0.7184103429317474, -1.14296954870224, -1.0722037479281425, -1.0031324499286711, -0.8880826979875565, -1.1316819190979004, -1.1255651116371155, -1.035922184586525, -0.892702229321003, -0.9299542754888535, -0.915160283446312, -0.8648232668638229, -0.9564797729253769, -0.8684248924255371, -0.9154285490512848, -1.0221348609775305, -1.0996938198804855, -1.0088267382234335, -0.9607827439904213, -0.8901603370904922, -1.043264202773571, -0.9752046074718237, -0.8715673387050629, -0.9770266804844141, -1.006744374986738, -0.9940700549632311, -1.0419639311730862, -1.0820213854312897, -1.1595488935709, -0.8786033093929291, -0.9636234194040298, -1.0326995588839054, -0.9541270770132542, -0.9379170909523964, -0.9257977157831192, -0.966147817671299, -0.9601988531649113, -1.1558500826358795, -1.0214271619915962, -1.013150372542441, -1.0285292491316795, -0.7640612423419952, -1.1061751320958138, -0.9792045671492815, -1.0514720976352692, -0.8336027413606644, -0.8318304121494293, -0.987543641589582, -1.1939521431922913, -1.0167662259191275, -1.0035257413983345, -1.0564266666769981, -1.0150093706324697, -1.2153047621250153, -1.0735615491867065, -0.9382244870066643, -0.9299697130918503, -1.0133839650079608, -0.9406472593545914, -1.1642467081546783, -0.9538675658404827, -1.1572192013263702, -0.856642484664917, -0.9756929371505976, -0.9356280937790871, -1.0621009543538094, -1.001968702301383, -1.1201469004154205, -1.0438699573278427, -0.9028490856289864, -0.912967249751091, -0.9874090887606144, -0.999416284263134, -1.0931664854288101, -1.0408903174102306, -0.7699706703424454, -0.8609019666910172, -0.8486586064100266, -0.9929737723432481, -0.982149887830019, -0.8642725944519043, -0.9411901608109474, -1.0073360837996006]|63833.2734375000000000|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[-1.2987967962399125, -1.3626528605818748, -0.9787549544125795, -1.0075079649686813, -0.9827787429094315, -0.7569666542112827, -0.7218495458364487, -0.5121238827705383, -0.7069752069655806, -0.7135890275239944, -1.187967237085104, -0.69947150349617, -0.8435948230326176, -1.075547493994236, -0.9716641753911972, -0.5761600434780121, -1.2848970144987106, -1.0505985096096992, -0.7303997748531401, -0.8313694335520267, -1.1473392210900784, -1.068087637424469, -0.9544395878911018, -0.9256879687309265, -1.011087141931057, -1.243164286017418, -0.6742939054965973, -0.7139917016029358, -0.989856980741024, -1.0950380563735962, -1.2395695056766272, -1.3854169100522995, -1.0972070451825857, -0.7192993387579918, -0.9865157455205917, -0.9487102404236794, -1.0712599959224463, -0.8782999813556671, -0.8825872335582972, -0.8739760569296777, -0.6567153949290514, -1.2829379104077816, -0.8571204990148544, -1.1153191663324833, -1.1355086266994476, -0.6817764788866043, -0.554823849350214, -0.7331455387175083, -1.297754742205143, -1.0998550802469254, -1.3979644253849983, -1.1497837491333485, -0.8975218236446381, -1.2146898284554482, -0.7882235432043672, -1.1470189690589905, -0.4876627027988434, -0.8241092041134834, -0.8160193283110857, -1.007219359278679, -0.6546080261468887, -0.7570571005344391, -0.9611569931730628, -1.0695356726646423, -0.7109288033097982, -1.051273088902235, -0.5604179427027702, -0.936885085888207, -1.0725772678852081, -0.8331112265586853, -0.6226541325449944, -0.8996502663940191, -0.9577680928632617, -0.9894682466983795, -1.3116978704929352, -0.885204266756773, -1.2940936386585236, -0.778783805668354, -0.9568354580551386, -0.7299298420548439, -1.0882949754595757, -1.0706063117831945, -1.222024843096733, -1.1292253285646439, -0.9307486489415169, -1.0282477363944054, -1.0389082878828049, -0.881544753909111, -0.8670363873243332, -0.7938444726169109, -0.7200293615460396, -1.151745542883873, -0.6782796531915665, -0.7131067193113267, -0.9421856440603733, -0.5458106696605682, -0.7412129864096642, -1.299440924078226]|62563.5742187500000000|      4.00000000|[129, 0, 0, 2]                                                             | | GPS sucess | actual_k=0
     256|[1.2999946681542298, 1.5397162577202352, 2.0508166373392296, 1.3405016295644192, 1.6258439246924168, 2.281873243605868, 1.3268356917393025, 1.574176160672575, 2.1019483048667613, 1.3431880508917184, 1.5940504304872352, 2.1927892278290857, 1.355890812812981, 1.6335975661533764, 2.310066878855037, 1.3469202668044726, 1.6108813832346858, 2.2421099147321715, 1.3292740969078483, 1.6163402491732999, 2.2892853088654075, 1.3545546862393056, 1.6376489847291011, 2.3218448873145574, 1.3469323954074321, 1.630043684708304, 2.2821679576879137, 1.3542251154417413, 1.6362721226810906, 2.315219963867441, 1.3411999867705444, 1.618874256080829, 2.2461563872024395, 1.3509789838016386, 1.6453129676127058, 2.317956255670446, 1.3468003524846577, 1.6185399660927766, 2.2909024923067385, 1.3461268657979268, 1.6327473674014914, 2.2907309345659312, 1.3518132048904896, 1.6023671859890054, 2.24904087293009, 1.336873806429441, 1.612585958036631, 2.255125280451814, 1.3364395627778225, 1.6127616242898246, 2.2154675829331656, 1.3473595990079479, 1.6484651864136841, 2.313753080831432, 1.3482111344884313, 1.625382060358291, 2.2679485188379975, 1.3403886496122264, 1.6079964127416446, 2.210629754722165, 1.3578395740879703, 1.643977879653854, 2.321592936602605, 1.341814258031025, 1.6251965193707547, 2.279426094449516, 1.3477590090719247, 1.648810307424331, 2.363910501407953, 1.3447014081212145, 1.6094712100067703, 2.2586649871794404, 1.333040998781767, 1.590851742790523, 2.1818097803527103, 1.3323746287727216, 1.6166664816122693, 2.264739665265009, 1.340778593062066, 1.632380444225792, 2.3151159467224196, 1.3490939253580383, 1.6249841392547189, 2.2726527058533823, 1.3457786899276516, 1.6422057790353448, 2.3297491696221697, 1.3592227555398846, 1.6533585302678833, 2.3435117612097343, 1.2772715134258779, 1.4186471311941031, 1.604182297754055, -0.8668630297160507, 1.1226412425485996, 1.110736439863175, -0.8657180255537922, -2.991333143904054]|25709.5332031250000000|      0.06250000|[40053, 0, 0, 644]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     257|[1.29721759398251, 1.5444457178782744, 2.047322626691921, 1.3499178509961995, 1.6206799896091824, 2.288531330248821, 1.319759766956399, 1.5801950966879657, 2.113192813130464, 1.3373736726322443, 1.5929684699111644, 2.1983794601131197, 1.3509972868617843, 1.636819850861534, 2.3066168925830937, 1.3438515375404925, 1.6140204183387377, 2.2472283562936206, 1.3371023308593584, 1.6269164902886029, 2.2840860330760493, 1.3575894249396239, 1.6403095888382042, 2.3246267589445497, 1.3439591825489565, 1.6284753342910439, 2.2876554000638465, 1.3584672824487005, 1.6329197122377552, 2.315552962024634, 1.3402488716944474, 1.6180057389630427, 2.2571099843913505, 1.3576817336608749, 1.6362294913426034, 2.3234106729789907, 1.3479498191969495, 1.6295442939418314, 2.2954700475896246, 1.3460056476645015, 1.6284461498809248, 2.29752707513499, 1.3499113664600029, 1.616793622440314, 2.253512537545545, 1.352074035148916, 1.6199972990884917, 2.259859583801301, 1.3272407839526226, 1.6129525238254594, 2.225710584212982, 1.3518144125046387, 1.6344147366292543, 2.3181495090680033, 1.358892043534901, 1.6304734036807784, 2.2717657598608616, 1.3423706834408269, 1.6030429809808278, 2.2160955180237756, 1.351403772587428, 1.6403899851025283, 2.328482906441778, 1.351222753118977, 1.6202099447763205, 2.2870990254167194, 1.3534281291034442, 1.6540840925721008, 2.3645586239021577, 1.3359105241422926, 1.6173405667632421, 2.2440008426084477, 1.3325038616719806, 1.5860590279861133, 2.1818290584135895, 1.3372037692102625, 1.6203407034572317, 2.2663881727537953, 1.3382295723610642, 1.639449490576257, 2.3149656364664457, 1.3537005233610717, 1.6185692154038378, 2.2701934737391865, 1.3465628224897195, 1.6343141886787587, 2.3287114148507855, 1.3542544337904863, 1.6581926973338565, 2.332298650732883, 1.2769372674161865, 1.415176389293635, 1.60037732768851, -0.8701161784047096, 1.1291006138040125, 1.1130230779703227, -0.865299177731027, -2.9781338454530517]|25708.3183593750000000|      0.12500000|[40178, 0, 0, 646]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     258|[1.29721759398251, 1.5444457178782744, 2.047322626691921, 1.3499178509961995, 1.6206799896091824, 2.288531330248821, 1.319759766956399, 1.5801950966879657, 2.113192813130464, 1.3373736726322443, 1.5929684699111644, 2.1983794601131197, 1.3509972868617843, 1.636819850861534, 2.3066168925830937, 1.3438515375404925, 1.6140204183387377, 2.2472283562936206, 1.3371023308593584, 1.6269164902886029, 2.2840860330760493, 1.3575894249396239, 1.6403095888382042, 2.3246267589445497, 1.3439591825489565, 1.6284753342910439, 2.2876554000638465, 1.3584672824487005, 1.6329197122377552, 2.315552962024634, 1.3402488716944474, 1.6180057389630427, 2.2571099843913505, 1.3576817336608749, 1.6362294913426034, 2.3234106729789907, 1.3479498191969495, 1.6295442939418314, 2.2954700475896246, 1.3460056476645015, 1.6284461498809248, 2.29752707513499, 1.3499113664600029, 1.616793622440314, 2.253512537545545, 1.352074035148916, 1.6199972990884917, 2.259859583801301, 1.3272407839526226, 1.6129525238254594, 2.225710584212982, 1.3518144125046387, 1.6344147366292543, 2.3181495090680033, 1.358892043534901, 1.6304734036807784, 2.2717657598608616, 1.3423706834408269, 1.6030429809808278, 2.2160955180237756, 1.351403772587428, 1.6403899851025283, 2.328482906441778, 1.351222753118977, 1.6202099447763205, 2.2870990254167194, 1.3534281291034442, 1.6540840925721008, 2.3645586239021577, 1.3359105241422926, 1.6173405667632421, 2.2440008426084477, 1.3325038616719806, 1.5860590279861133, 2.1818290584135895, 1.3372037692102625, 1.6203407034572317, 2.2663881727537953, 1.3382295723610642, 1.639449490576257, 2.3149656364664457, 1.3537005233610717, 1.6185692154038378, 2.2701934737391865, 1.3465628224897195, 1.6343141886787587, 2.3287114148507855, 1.3542544337904863, 1.6581926973338565, 2.332298650732883, 1.2769372674161865, 1.415176389293635, 1.60037732768851, -0.8701161784047096, 1.1291006138040125, 1.1130230779703227, -0.865299177731027, -2.9781338454530517]|25708.3183593750000000|      0.06250000|[40364, 0, 0, 649]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     259|[1.302905087342871, 1.5354046714675271, 2.0541406272623566, 1.341057397105062, 1.6296932724895352, 2.286126247610274, 1.3357533756554665, 1.570883147985396, 2.121200507632329, 1.334641937311517, 1.584905434294183, 2.203458317812328, 1.3492045538136872, 1.6351543479698902, 2.3106799021429865, 1.3405577666978277, 1.6233488228673683, 2.2465107846338377, 1.3402579763916733, 1.622999257510174, 2.2917808247378306, 1.3528637937463337, 1.6400905720679735, 2.3217004427548114, 1.335333728504563, 1.6351832328256706, 2.299390817703242, 1.3566801135872926, 1.6393356727399109, 2.313434420516825, 1.3375380901375893, 1.6277780458665947, 2.261590826049023, 1.35212609003336, 1.6314080602093943, 2.3245724668195122, 1.3491671185242857, 1.630814892434286, 2.293046731947665, 1.3452123020653546, 1.6329954987044621, 2.3074650641518164, 1.3492027261094195, 1.620090943133268, 2.256037883890691, 1.3422661766083008, 1.622240924746709, 2.255501369665613, 1.3293728832589868, 1.6105392681979918, 2.2236456572151027, 1.349077509376647, 1.6390255519677073, 2.321288594267726, 1.3566317526680105, 1.6300839759018646, 2.269029507771385, 1.3396975225347965, 1.6101445080210595, 2.2123322466229833, 1.35392549509822, 1.6402288488839274, 2.327863057377463, 1.3461008806275696, 1.6259241939816014, 2.280678522804977, 1.3500773439512357, 1.6535302504172402, 2.3595712756672875, 1.3458721326573506, 1.6111574832849922, 2.2485901386595524, 1.3426418965249203, 1.5978240582797698, 2.1961805170319937, 1.345434310832453, 1.6186281141755552, 2.2663968951783446, 1.3491541578022963, 1.6311247931408106, 2.3162273484519615, 1.3471058499786361, 1.6298393237189581, 2.2727081072539206, 1.3529598024634646, 1.6434325774426528, 2.327358581564545, 1.3573700668384243, 1.6496118472769563, 2.327196075577262, 1.2789126258665582, 1.4072222260419014, 1.6010007234419183, -0.8608038637407546, 1.1210914524086015, 1.1065858254694805, -0.864886255353123, -2.9617696466455246]|25707.1914062500000000|      0.12500000|[40489, 0, 0, 651]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     260|[1.302905087342871, 1.5354046714675271, 2.0541406272623566, 1.341057397105062, 1.6296932724895352, 2.286126247610274, 1.3357533756554665, 1.570883147985396, 2.121200507632329, 1.334641937311517, 1.584905434294183, 2.203458317812328, 1.3492045538136872, 1.6351543479698902, 2.3106799021429865, 1.3405577666978277, 1.6233488228673683, 2.2465107846338377, 1.3402579763916733, 1.622999257510174, 2.2917808247378306, 1.3528637937463337, 1.6400905720679735, 2.3217004427548114, 1.335333728504563, 1.6351832328256706, 2.299390817703242, 1.3566801135872926, 1.6393356727399109, 2.313434420516825, 1.3375380901375893, 1.6277780458665947, 2.261590826049023, 1.35212609003336, 1.6314080602093943, 2.3245724668195122, 1.3491671185242857, 1.630814892434286, 2.293046731947665, 1.3452123020653546, 1.6329954987044621, 2.3074650641518164, 1.3492027261094195, 1.620090943133268, 2.256037883890691, 1.3422661766083008, 1.622240924746709, 2.255501369665613, 1.3293728832589868, 1.6105392681979918, 2.2236456572151027, 1.349077509376647, 1.6390255519677073, 2.321288594267726, 1.3566317526680105, 1.6300839759018646, 2.269029507771385, 1.3396975225347965, 1.6101445080210595, 2.2123322466229833, 1.35392549509822, 1.6402288488839274, 2.327863057377463, 1.3461008806275696, 1.6259241939816014, 2.280678522804977, 1.3500773439512357, 1.6535302504172402, 2.3595712756672875, 1.3458721326573506, 1.6111574832849922, 2.2485901386595524, 1.3426418965249203, 1.5978240582797698, 2.1961805170319937, 1.345434310832453, 1.6186281141755552, 2.2663968951783446, 1.3491541578022963, 1.6311247931408106, 2.3162273484519615, 1.3471058499786361, 1.6298393237189581, 2.2727081072539206, 1.3529598024634646, 1.6434325774426528, 2.327358581564545, 1.3573700668384243, 1.6496118472769563, 2.327196075577262, 1.2789126258665582, 1.4072222260419014, 1.6010007234419183, -0.8608038637407546, 1.1210914524086015, 1.1065858254694805, -0.864886255353123, -2.9617696466455246]|25707.1914062500000000|      0.06250000|[40675, 0, 0, 654]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     261|[1.291655187904642, 1.5437651221209867, 2.0540391357014496, 1.3448878142460952, 1.621688522430346, 2.2821570663497295, 1.3344639940982037, 1.5703578804929197, 2.1259404528361823, 1.331813339963862, 1.598024440787155, 2.2071839071210957, 1.345266784656718, 1.6299905637480874, 2.3112923876392832, 1.351253668705041, 1.611814213044347, 2.2556063938014104, 1.3434306408344108, 1.6272746184549522, 2.2906390851400027, 1.3541202363847484, 1.6388614338744416, 2.3148607386710296, 1.3436543357568074, 1.6173279817727357, 2.30197932946257, 1.3485929185996701, 1.6401438640118624, 2.312903611715333, 1.3414907402844096, 1.6205003306817474, 2.2707449084669125, 1.351069158875652, 1.637314034714995, 2.3222580366983676, 1.3526690815446463, 1.6313466936704688, 2.295821074297581, 1.3474309846273635, 1.6299583822395531, 2.313844795450727, 1.3522460402564553, 1.6235935313262904, 2.2559796698125543, 1.3456127878277206, 1.6236914427344518, 2.2561892855560703, 1.3401760418272046, 1.6042134073818066, 2.229759860629788, 1.3457827807255351, 1.630352347491273, 2.32153069926538, 1.3475585310428677, 1.6304773911976644, 2.275960434241291, 1.344980604458568, 1.6093197880249246, 2.2218250450040213, 1.362668533024896, 1.6383471201483233, 2.333973691227043, 1.3432051311132953, 1.6281987277954582, 2.2829348993164147, 1.337440739469444, 1.6545550393676718, 2.367880455572098, 1.338415753332545, 1.6047744015630583, 2.2451609272573263, 1.3420647478246115, 1.6065781339705507, 2.1971378284478154, 1.352270407649525, 1.623525942050084, 2.2706351803771936, 1.342567204744032, 1.6424730749360026, 2.316712026911944, 1.341660907218476, 1.6177120346815856, 2.277660782000153, 1.3649776917788452, 1.6316375055660384, 2.3247672133354644, 1.3621551453131047, 1.642251962295749, 2.3305909149290147, 1.2689879882055133, 1.4148989856539163, 1.607647132270294, -0.8622631200796728, 1.1241625297272475, 1.1077091856234405, -0.8586002232897355, -2.9600145713162953]|25706.8417968750000000|      0.12500000|[40800, 0, 0, 656]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     262|[1.291655187904642, 1.5437651221209867, 2.0540391357014496, 1.3448878142460952, 1.621688522430346, 2.2821570663497295, 1.3344639940982037, 1.5703578804929197, 2.1259404528361823, 1.331813339963862, 1.598024440787155, 2.2071839071210957, 1.345266784656718, 1.6299905637480874, 2.3112923876392832, 1.351253668705041, 1.611814213044347, 2.2556063938014104, 1.3434306408344108, 1.6272746184549522, 2.2906390851400027, 1.3541202363847484, 1.6388614338744416, 2.3148607386710296, 1.3436543357568074, 1.6173279817727357, 2.30197932946257, 1.3485929185996701, 1.6401438640118624, 2.312903611715333, 1.3414907402844096, 1.6205003306817474, 2.2707449084669125, 1.351069158875652, 1.637314034714995, 2.3222580366983676, 1.3526690815446463, 1.6313466936704688, 2.295821074297581, 1.3474309846273635, 1.6299583822395531, 2.313844795450727, 1.3522460402564553, 1.6235935313262904, 2.2559796698125543, 1.3456127878277206, 1.6236914427344518, 2.2561892855560703, 1.3401760418272046, 1.6042134073818066, 2.229759860629788, 1.3457827807255351, 1.630352347491273, 2.32153069926538, 1.3475585310428677, 1.6304773911976644, 2.275960434241291, 1.344980604458568, 1.6093197880249246, 2.2218250450040213, 1.362668533024896, 1.6383471201483233, 2.333973691227043, 1.3432051311132953, 1.6281987277954582, 2.2829348993164147, 1.337440739469444, 1.6545550393676718, 2.367880455572098, 1.338415753332545, 1.6047744015630583, 2.2451609272573263, 1.3420647478246115, 1.6065781339705507, 2.1971378284478154, 1.352270407649525, 1.623525942050084, 2.2706351803771936, 1.342567204744032, 1.6424730749360026, 2.316712026911944, 1.341660907218476, 1.6177120346815856, 2.277660782000153, 1.3649776917788452, 1.6316375055660384, 2.3247672133354644, 1.3621551453131047, 1.642251962295749, 2.3305909149290147, 1.2689879882055133, 1.4148989856539163, 1.607647132270294, -0.8622631200796728, 1.1241625297272475, 1.1077091856234405, -0.8586002232897355, -2.9600145713162953]|25706.8417968750000000|      0.06250000|[40986, 0, 0, 659]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     263|[1.3017736554509416, 1.5392281252904743, 2.065330100227841, 1.3368218829547946, 1.6252165479351781, 2.2804331412871197, 1.3213709963517315, 1.584121231696913, 2.1375893505947743, 1.3293321766754451, 1.5991405956644231, 2.2062779855684655, 1.3461222634377017, 1.63160048979973, 2.305889480023435, 1.3495072516737667, 1.6203440690962922, 2.255443161289012, 1.346549421510487, 1.6327634403701783, 2.2980842191680706, 1.346813320423269, 1.6357061622983893, 2.309019719371541, 1.3432677741432217, 1.6289781163285202, 2.3007775547107236, 1.360162070658738, 1.6286323683581387, 2.305735507069561, 1.3464821882895999, 1.6217807535730229, 2.2730449518206273, 1.3556396431115278, 1.63265201376551, 2.323900310706822, 1.3581682409776152, 1.6275001710125518, 2.2923921062228616, 1.3388125429792437, 1.6356101787241148, 2.318324503737648, 1.3510324844097639, 1.6248766402729478, 2.25933482530732, 1.3514123703425744, 1.6245234981903596, 2.2647686199459542, 1.3430978087742653, 1.6059687530188145, 2.2213073979826063, 1.3436613860480568, 1.635592556426678, 2.32021001364067, 1.3420698626206047, 1.6203933912081598, 2.2759376673444778, 1.3405013926929146, 1.6061013276010943, 2.2178966015389037, 1.3541809813169985, 1.6356421655335924, 2.333409273854201, 1.3463727767624816, 1.624059477656567, 2.2894556920122797, 1.3445687421648373, 1.6544231162856593, 2.3729741826044455, 1.328905227857906, 1.6165424069888992, 2.245052048849349, 1.3395300149143745, 1.6116282375693445, 2.2068478499626547, 1.3533501577650993, 1.6218970536123298, 2.2773184118655756, 1.3461920089711576, 1.6295237729369851, 2.321414404360557, 1.3441520420350168, 1.6205177996102957, 2.274629625201478, 1.3606504131094186, 1.648631733916007, 2.321671992428276, 1.3537677734818911, 1.637505907950974, 2.325623518039849, 1.2678091992202274, 1.4083970739028173, 1.6023553510485982, -0.8587864599831967, 1.1193872265290168, 1.1140048442537374, -0.8601388775772695, -2.9459364604216165]|25705.3710937500000000|      0.12500000|[41111, 0, 0, 661]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     264|[1.3017736554509416, 1.5392281252904743, 2.065330100227841, 1.3368218829547946, 1.6252165479351781, 2.2804331412871197, 1.3213709963517315, 1.584121231696913, 2.1375893505947743, 1.3293321766754451, 1.5991405956644231, 2.2062779855684655, 1.3461222634377017, 1.63160048979973, 2.305889480023435, 1.3495072516737667, 1.6203440690962922, 2.255443161289012, 1.346549421510487, 1.6327634403701783, 2.2980842191680706, 1.346813320423269, 1.6357061622983893, 2.309019719371541, 1.3432677741432217, 1.6289781163285202, 2.3007775547107236, 1.360162070658738, 1.6286323683581387, 2.305735507069561, 1.3464821882895999, 1.6217807535730229, 2.2730449518206273, 1.3556396431115278, 1.63265201376551, 2.323900310706822, 1.3581682409776152, 1.6275001710125518, 2.2923921062228616, 1.3388125429792437, 1.6356101787241148, 2.318324503737648, 1.3510324844097639, 1.6248766402729478, 2.25933482530732, 1.3514123703425744, 1.6245234981903596, 2.2647686199459542, 1.3430978087742653, 1.6059687530188145, 2.2213073979826063, 1.3436613860480568, 1.635592556426678, 2.32021001364067, 1.3420698626206047, 1.6203933912081598, 2.2759376673444778, 1.3405013926929146, 1.6061013276010943, 2.2178966015389037, 1.3541809813169985, 1.6356421655335924, 2.333409273854201, 1.3463727767624816, 1.624059477656567, 2.2894556920122797, 1.3445687421648373, 1.6544231162856593, 2.3729741826044455, 1.328905227857906, 1.6165424069888992, 2.245052048849349, 1.3395300149143745, 1.6116282375693445, 2.2068478499626547, 1.3533501577650993, 1.6218970536123298, 2.2773184118655756, 1.3461920089711576, 1.6295237729369851, 2.321414404360557, 1.3441520420350168, 1.6205177996102957, 2.274629625201478, 1.3606504131094186, 1.648631733916007, 2.321671992428276, 1.3537677734818911, 1.637505907950974, 2.325623518039849, 1.2678091992202274, 1.4083970739028173, 1.6023553510485982, -0.8587864599831967, 1.1193872265290168, 1.1140048442537374, -0.8601388775772695, -2.9459364604216165]|25705.3710937500000000|      0.06250000|[41297, 0, 0, 664]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     265|[1.297197127416476, 1.5519597184547294, 2.0764129542615875, 1.3376134125860994, 1.6222449693961831, 2.2861868334134265, 1.3215925534734623, 1.5916848811346953, 2.1410208567752114, 1.3399306846194103, 1.5994919740987334, 2.216625889018783, 1.3468990115686377, 1.6277790639452803, 2.3041689599944606, 1.3364552012214779, 1.6157063364939244, 2.2598630762301193, 1.3552081514900527, 1.62327722017084, 2.298507955905336, 1.34968671266949, 1.631500408748497, 2.3048105812000452, 1.3538822314798031, 1.6345911143888285, 2.2997726966553786, 1.3535791654441014, 1.6338706948822497, 2.298938410874563, 1.3506674443386302, 1.6239816838362324, 2.272008253975084, 1.351666299241716, 1.6442213599269981, 2.32161473823041, 1.344831718320004, 1.6345733375019678, 2.2964458212736485, 1.3416488059387868, 1.629394518820751, 2.3181470341556163, 1.3582263446099823, 1.6165976084278673, 2.2706052388304965, 1.3495085721425608, 1.6307594954327431, 2.268048594427293, 1.3419491586317975, 1.6025396758044448, 2.223053587410828, 1.3436769863237683, 1.6325585803945701, 2.3143662290480336, 1.3504148856917995, 1.6162531613282736, 2.285178779608645, 1.339967332933441, 1.6015262745989485, 2.214946266419569, 1.3494382848495616, 1.6458847336941473, 2.3402844057979495, 1.3430880317807554, 1.6291561337061156, 2.2845007017895678, 1.3448996889093425, 1.6515158621687684, 2.3732456306023213, 1.3441247425906708, 1.6166459787467078, 2.2451617721470125, 1.3369581346085033, 1.598091239130288, 2.212816671671358, 1.3465174469430623, 1.627778673063443, 2.2781742601401307, 1.3462405926566978, 1.6429558493451708, 2.3120070389191296, 1.3404691368473283, 1.6133471621175117, 2.2746705906659206, 1.3576695057934305, 1.6443986370562849, 2.3253849145008982, 1.3516849075189312, 1.6408298955158502, 2.323937076697644, 1.268566255312074, 1.4144919204719675, 1.6009374119326738, -0.864280213224251, 1.1265950455339087, 1.1105035542330917, -0.8494638808325239, -2.935323332688245]|25704.5097656250000000|      0.12500000|[41422, 0, 0, 666]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
