k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0512020327150822, -0.3284987807273865, 0.1747747957706451, 0.4842114746570587, 0.3365215063095093, 0.2501654624938965, 0.1724041551351547, 0.245895192027092, -0.0109115429222584, 0.1118864566087723, 0.0263772290199995, -0.1730238348245621, 0.059964794665575, 0.1842759251594543, -0.1574073135852814, -0.1547022312879562, -0.2951728701591492, 0.0426227189600468, -0.3072008490562439, -0.0202190857380629, 0.2125610560178757, -0.0013137486530468]| 14.1178884506225586|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     209|[-414.98570166900754, -151.7664302997291, 155.35413900762796, 311.5236592553556, -4.473182559944689, 29.530276815406978, 40.17226069699973, -22.26968831755221, 38.67848581075668, -100.72073618508875, 47.95063236169517, 32.37852125428617, -31.779231152497232, -49.42646767880069, -28.129846300464123, -20.12187659367919, -66.0924154324457, 30.32123451307416, -43.42071312246844, -19.89552983082831, -28.462002091109753, -70.15206643275451]| 11.1394443511962891|      8.00000000|[12541, 836, 0, 209]                                                       | | GPS sucess | actual_k=4
     210|[-415.3601526208222, -153.85130326077342, 153.36637452989817, 312.3029633425176, -5.873950243927538, 27.686721722595394, 42.09146064054221, -22.651605198159814, 34.23988527059555, -100.89660064317286, 47.997213086113334, 32.22442384622991, -31.808683953247964, -51.717651865736116, -27.982162978034467, -20.461385902017355, -67.89084980916232, 33.41624407842755, -43.60751948831603, -17.865897739306092, -28.682367227971554, -68.25398167304229]| 11.1378612518310547|     16.00000000|[12601, 840, 0, 210]                                                       | | GPS sucess | actual_k=4
     211|[-418.56799210980535, -151.9146715812385, 150.3952513113618, 315.08022889122367, -2.5547769078984857, 28.936550776474178, 38.916781599633396, -25.076947757974267, 30.18812221288681, -100.4994994495064, 47.05848219059408, 31.624263485893607, -27.38532408233732, -52.75234975601779, -22.683474089484662, -20.136684473603964, -66.07156393956393, 27.849569845944643, -52.62261806009337, -14.134301507845521, -29.488567851483822, -68.57019328407478]| 11.1356315612792969|     32.00000000|[12661, 844, 0, 211]                                                       | | GPS sucess | actual_k=4
     212|[-419.59378673508763, -150.20171860978007, 143.82103780657053, 317.09166630730033, -9.870856524445117, 30.200436155311763, 46.10426538717002, -25.320100570097566, 43.06110042333603, -105.66937316395342, 51.13646556995809, 20.689017018303275, -19.236407837830484, -48.849795959249604, -23.631688501220196, -24.21522193774581, -70.93594000767916, 27.49759327247739, -57.95218453882262, -14.835328662768006, -30.06080438941717, -48.94679545692634]| 11.1351060867309570|     64.00000000|[12721, 848, 0, 212]                                                       | | GPS sucess | actual_k=4
     213|[-419.59378673508763, -150.20171860978007, 143.82103780657053, 317.09166630730033, -9.870856524445117, 30.200436155311763, 46.10426538717002, -25.320100570097566, 43.06110042333603, -105.66937316395342, 51.13646556995809, 20.689017018303275, -19.236407837830484, -48.849795959249604, -23.631688501220196, -24.21522193774581, -70.93594000767916, 27.49759327247739, -57.95218453882262, -14.835328662768006, -30.06080438941717, -48.94679545692634]| 11.1351060867309570|     32.00000000|[12781, 852, 0, 213]                                                       |  | used linear model with 65 points | actual_k=4
     214|[-419.59378673508763, -150.20171860978007, 143.82103780657053, 317.09166630730033, -9.870856524445117, 30.200436155311763, 46.10426538717002, -25.320100570097566, 43.06110042333603, -105.66937316395342, 51.13646556995809, 20.689017018303275, -19.236407837830484, -48.849795959249604, -23.631688501220196, -24.21522193774581, -70.93594000767916, 27.49759327247739, -57.95218453882262, -14.835328662768006, -30.06080438941717, -48.94679545692634]| 11.1351060867309570|     16.00000000|[12841, 856, 0, 214]                                                       |  | used linear model with 65 points | actual_k=4
     215|[-422.4884612746537, -153.25953130051494, 140.03625110536814, 320.09082397446036, -2.040281535126269, 28.299100558273494, 49.43821662198752, -26.55111207999289, 44.180358707904816, -107.82525051571429, 51.10355185158551, 19.367669900879264, -17.96649559494108, -47.793438813940156, -28.035475637298077, -21.249511059373617, -73.53289435338229, 28.086427200585604, -50.32424149988219, -9.918235385790467, -32.03549411147833, -46.608216040651314]| 11.1268177032470703|     32.00000000|[12901, 860, 0, 215]                                                       | | GPS sucess | actual_k=4
     216|[-432.2661674208939, -163.9601605348289, 136.41791657358408, 329.1440599821508, -7.458900691010058, 17.453930537216365, 52.880563671700656, -33.15330972708762, 45.123841404914856, -95.7520207259804, 53.126193510368466, 16.273720821365714, -10.310612759552896, -43.98024215485202, -34.93276682076976, -13.201970394700766, -77.67116425465792, 33.62699984386563, -44.381379942875355, -16.1490779761225, -33.69518258422613, -53.3829953604145]| 11.1028432846069336|     64.00000000|[12961, 864, 0, 216]                                                       | | GPS sucess | actual_k=4
     217|[-432.2661674208939, -163.9601605348289, 136.41791657358408, 329.1440599821508, -7.458900691010058, 17.453930537216365, 52.880563671700656, -33.15330972708762, 45.123841404914856, -95.7520207259804, 53.126193510368466, 16.273720821365714, -10.310612759552896, -43.98024215485202, -34.93276682076976, -13.201970394700766, -77.67116425465792, 33.62699984386563, -44.381379942875355, -16.1490779761225, -33.69518258422613, -53.3829953604145]| 11.1028432846069336|     32.00000000|[13021, 868, 0, 217]                                                       |  | used linear model with 65 points | actual_k=4
     218|[-432.2661674208939, -163.9601605348289, 136.41791657358408, 329.1440599821508, -7.458900691010058, 17.453930537216365, 52.880563671700656, -33.15330972708762, 45.123841404914856, -95.7520207259804, 53.126193510368466, 16.273720821365714, -10.310612759552896, -43.98024215485202, -34.93276682076976, -13.201970394700766, -77.67116425465792, 33.62699984386563, -44.381379942875355, -16.1490779761225, -33.69518258422613, -53.3829953604145]| 11.1028432846069336|     16.00000000|[13081, 872, 0, 218]                                                       |  | used linear model with 65 points | actual_k=4
     219|[-435.4993970580399, -165.283623021096, 138.63688353449106, 331.3392082117498, -8.92809319589287, 10.96278492640704, 54.70808177720755, -39.84637966193259, 38.005786061286926, -97.23920465447009, 55.95098470337689, 18.074549278244376, -17.91796978469938, -44.9115082838689, -33.72101440606639, -11.970813449472189, -76.78285501431674, 34.474651385098696, -47.111421446781605, -15.794696683064103, -31.384416364133358, -52.21183835796546]| 11.0962905883789062|     32.00000000|[13141, 876, 0, 219]                                                       | | GPS sucess | actual_k=4
     220|[-435.4993970580399, -165.283623021096, 138.63688353449106, 331.3392082117498, -8.92809319589287, 10.96278492640704, 54.70808177720755, -39.84637966193259, 38.005786061286926, -97.23920465447009, 55.95098470337689, 18.074549278244376, -17.91796978469938, -44.9115082838689, -33.72101440606639, -11.970813449472189, -76.78285501431674, 34.474651385098696, -47.111421446781605, -15.794696683064103, -31.384416364133358, -52.21183835796546]| 11.0962905883789062|     16.00000000|[13201, 880, 0, 220]                                                       |  | used linear model with 65 points | actual_k=4
