k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     208|[-381.85342006757855, -167.7825148254633, 79.39954695850611, 299.7535054665059, 78.2283691354096, 31.413387583568692, 65.0356972720474, -74.23350360617042, 24.459869969636202, 16.872485406696796, 43.48556270916015, -32.553136026952416, -63.080662074149586, -73.32627041947853, 86.80065093701705, -35.31009279564023, -42.72803014423698, 31.843375426135026, -74.91414954001084, -59.27401425689459, -21.05106116645038, -1.279462531208992]| 11.2023935317993164|      4.00000000|[9985, 3328, 0, 208]                                                       | | GPS sucess | actual_k=16
     209|[-383.32249884679914, -168.41138853132725, 80.3979716077447, 300.82817876152694, 79.90040387585759, 32.11783532984555, 64.90356442891061, -75.8253965638578, 24.570026975125074, 16.53067869693041, 43.34372871834785, -33.651514208409935, -62.79579261189792, -73.62732713234436, 85.34932707017288, -35.69884817674756, -42.37706720735878, 31.652161356410943, -75.74375851685181, -59.52508532255888, -20.215692115947604, -1.5189986526966095]| 11.1987476348876953|      8.00000000|[10033, 3344, 0, 209]                                                      | | GPS sucess | actual_k=16
     210|[-383.6969497986138, -170.49626149237156, 78.4102071300149, 301.60748284868896, 78.49963619187474, 30.274280237033963, 66.8227643724531, -76.2073134444654, 20.13142643496394, 16.354814238846302, 43.39030944276601, -33.805611616466194, -62.825245412648655, -75.91851131927979, 85.49701039260253, -36.038357485085726, -44.17550158407539, 34.74717092176434, -75.9305648826994, -57.49545323103666, -20.436057252809405, 0.3790861070156097]| 11.1971254348754883|     16.00000000|[10081, 3360, 0, 210]                                                      | | GPS sucess | actual_k=16
     211|[-386.90478928759694, -168.55962981283665, 75.43908391147852, 304.384748397395, 81.8188095279038, 31.524109290912747, 63.64808533154428, -78.63265600427985, 16.0796633772552, 16.75191543251276, 42.451578547246754, -34.4057719768025, -58.40188554173801, -76.95320920956146, 90.79569928115234, -35.713656056672335, -42.356215714477, 29.180496689281426, -84.94566345447674, -53.76385699957609, -21.242257876321673, 0.0628744959831238]| 11.1955423355102539|     32.00000000|[10129, 3376, 0, 211]                                                      | | GPS sucess | actual_k=16
     212|[-386.90478928759694, -168.55962981283665, 75.43908391147852, 304.384748397395, 81.8188095279038, 31.524109290912747, 63.64808533154428, -78.63265600427985, 16.0796633772552, 16.75191543251276, 42.451578547246754, -34.4057719768025, -58.40188554173801, -76.95320920956146, 90.79569928115234, -35.713656056672335, -42.356215714477, 29.180496689281426, -84.94566345447674, -53.76385699957609, -21.242257876321673, 0.0628744959831238]| 11.1955423355102539|     16.00000000|[10177, 3392, 0, 212]                                                      |  | used linear model with 65 points | actual_k=16
     213|[-385.5988475866616, -174.12536324560642, 76.71640656143427, 303.6054694633931, 80.13562442734838, 32.347203658893704, 60.335154986009, -77.19256844744086, 16.47956581041217, 24.38101766258478, 41.60840426851064, -35.78555083880201, -57.25349882489536, -76.64019231808197, 97.35303418105468, -32.905213225632906, -40.69577801134437, 35.31079816480633, -82.25674653286114, -54.5099124237895, -27.649894995614886, -1.370782196521759]| 11.1916656494140625|     32.00000000|[10225, 3408, 0, 213]                                                      | | GPS sucess | actual_k=16
     214|[-385.5988475866616, -174.12536324560642, 76.71640656143427, 303.6054694633931, 80.13562442734838, 32.347203658893704, 60.335154986009, -77.19256844744086, 16.47956581041217, 24.38101766258478, 41.60840426851064, -35.78555083880201, -57.25349882489536, -76.64019231808197, 97.35303418105468, -32.905213225632906, -40.69577801134437, 35.31079816480633, -82.25674653286114, -54.5099124237895, -27.649894995614886, -1.370782196521759]| 11.1916656494140625|     16.00000000|[10273, 3424, 0, 214]                                                      |  | used linear model with 65 points | actual_k=16
     215|[-388.4935221262276, -177.18317593634129, 72.93161986023188, 306.6046271305531, 87.96619941666722, 30.445868061855435, 63.66910622082651, -78.42357995733619, 17.598824094980955, 22.225140310823917, 41.575490550138056, -37.10689795622602, -55.983586582005955, -75.58383517277252, 92.9492470449768, -29.939502347260714, -43.2927323570475, 35.899632092914544, -74.62880349392071, -49.59281914681196, -29.624584717676044, 0.9677972197532654]| 11.1907434463500977|     32.00000000|[10321, 3440, 0, 215]                                                      | | GPS sucess | actual_k=16
     216|[-388.4935221262276, -177.18317593634129, 72.93161986023188, 306.6046271305531, 87.96619941666722, 30.445868061855435, 63.66910622082651, -78.42357995733619, 17.598824094980955, 22.225140310823917, 41.575490550138056, -37.10689795622602, -55.983586582005955, -75.58383517277252, 92.9492470449768, -29.939502347260714, -43.2927323570475, 35.899632092914544, -74.62880349392071, -49.59281914681196, -29.624584717676044, 0.9677972197532654]| 11.1907434463500977|     16.00000000|[10369, 3456, 0, 216]                                                      |  | used linear model with 65 points | actual_k=16
     217|[-385.9090189523995, -179.85794247686863, 72.5592512562871, 304.94407689385116, 84.36596443131566, 26.908933209255338, 59.821991419419646, -87.07303502783179, 16.390243958681822, 24.115190006792545, 41.343517140485346, -37.00132886925712, -57.24700299149845, -72.59342865955841, 88.69394938414916, -27.887932885438204, -40.063336490653455, 39.33997070451733, -69.70190310711041, -50.44956188648939, -33.64997343532741, 5.737993657588959]| 11.1884927749633789|     32.00000000|[10417, 3472, 0, 217]                                                      | | GPS sucess | actual_k=16
     218|[-385.9090189523995, -179.85794247686863, 72.5592512562871, 304.94407689385116, 84.36596443131566, 26.908933209255338, 59.821991419419646, -87.07303502783179, 16.390243958681822, 24.115190006792545, 41.343517140485346, -37.00132886925712, -57.24700299149845, -72.59342865955841, 88.69394938414916, -27.887932885438204, -40.063336490653455, 39.33997070451733, -69.70190310711041, -50.44956188648939, -33.64997343532741, 5.737993657588959]| 11.1884927749633789|     16.00000000|[10465, 3488, 0, 218]                                                      |  | used linear model with 65 points | actual_k=16
     219|[-389.1422485895455, -181.18140496313572, 74.77821821719408, 307.13922512345016, 82.89677192643285, 20.41778759844601, 61.64950952492654, -93.76610496267676, 9.272188615053892, 22.62800607830286, 44.16830833349377, -35.20050041237846, -64.85436001664493, -73.52469478857529, 89.90570179885253, -26.656775940209627, -39.17502725031227, 40.18762224575039, -72.43194461101666, -50.095180593430996, -31.339207215234637, 6.909150660037994]| 11.1824092864990234|     32.00000000|[10513, 3504, 0, 219]                                                      | | GPS sucess | actual_k=16
     220|[-389.1422485895455, -181.18140496313572, 74.77821821719408, 307.13922512345016, 82.89677192643285, 20.41778759844601, 61.64950952492654, -93.76610496267676, 9.272188615053892, 22.62800607830286, 44.16830833349377, -35.20050041237846, -64.85436001664493, -73.52469478857529, 89.90570179885253, -26.656775940209627, -39.17502725031227, 40.18762224575039, -72.43194461101666, -50.095180593430996, -31.339207215234637, 6.909150660037994]| 11.1824092864990234|     16.00000000|[10561, 3520, 0, 220]                                                      |  | used linear model with 65 points | actual_k=16
