k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5713071823120117, 0.0061253001913428, -0.4481361210346222, 0.1482601910829544, -0.013623739592731, -0.01000308804214, -0.3104247152805328, -0.0407468117773533, 0.2595320343971252, 0.0521899051964283, -0.1013862565159798, 0.1674708425998688, 0.1796717196702957, 0.0246664863079786, 0.0360099412500858, 0.0792761147022247, -0.0521924868226051, 0.0923516303300858, 0.1864609122276306, -0.1850891262292862, 0.1497306078672409, -0.1893572360277176]| 14.1407546997070312|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
     208|[-496.1978603377938, -229.13671877700835, 315.55380625650287, 352.61062917811796, 59.92654560599476, -169.92973151244223, -88.72260516439565, -87.18817769363523, 87.1427884050645, 45.621137760579586, -83.34430447593331, 85.26442179828882, 70.23788189888, 190.0431906627491, 56.00588999502361, 38.43096761777997, 38.237755451351404, 64.41013783030212, 58.451149814296514, -191.13711239397526, -177.45859056338668, -128.6763920839876]| 10.9363946914672852|     64.00000000|[11649, 1664, 0, 208]                                                      |  | used linear model with 65 points | actual_k=8
     209|[-496.1978603377938, -229.13671877700835, 315.55380625650287, 352.61062917811796, 59.92654560599476, -169.92973151244223, -88.72260516439565, -87.18817769363523, 87.1427884050645, 45.621137760579586, -83.34430447593331, 85.26442179828882, 70.23788189888, 190.0431906627491, 56.00588999502361, 38.43096761777997, 38.237755451351404, 64.41013783030212, 58.451149814296514, -191.13711239397526, -177.45859056338668, -128.6763920839876]| 10.9363946914672852|     32.00000000|[11705, 1672, 0, 209]                                                      |  | used linear model with 65 points | actual_k=8
     210|[-508.2866035476327, -228.3771614106372, 312.27152295038104, 362.4925728808157, 56.17679022345692, -163.4149567130953, -87.97760283504613, -91.15778957679868, 85.77454304182902, 38.408677242696285, -82.25550547614694, 83.48997006565332, 66.97219181060791, 191.55176669824868, 66.22386561147869, 39.97248201444745, 32.81654706969857, 72.21702688746154, 51.13115488784388, -204.74593044817448, -183.56219535693526, -133.6860561426729]| 10.9138011932373047|     64.00000000|[11761, 1680, 0, 210]                                                      | | GPS sucess | actual_k=8
     211|[-508.2866035476327, -228.3771614106372, 312.27152295038104, 362.4925728808157, 56.17679022345692, -163.4149567130953, -87.97760283504613, -91.15778957679868, 85.77454304182902, 38.408677242696285, -82.25550547614694, 83.48997006565332, 66.97219181060791, 191.55176669824868, 66.22386561147869, 39.97248201444745, 32.81654706969857, 72.21702688746154, 51.13115488784388, -204.74593044817448, -183.56219535693526, -133.6860561426729]| 10.9138011932373047|     32.00000000|[11817, 1688, 0, 211]                                                      |  | used linear model with 65 points | actual_k=8
     212|[-508.2866035476327, -228.3771614106372, 312.27152295038104, 362.4925728808157, 56.17679022345692, -163.4149567130953, -87.97760283504613, -91.15778957679868, 85.77454304182902, 38.408677242696285, -82.25550547614694, 83.48997006565332, 66.97219181060791, 191.55176669824868, 66.22386561147869, 39.97248201444745, 32.81654706969857, 72.21702688746154, 51.13115488784388, -204.74593044817448, -183.56219535693526, -133.6860561426729]| 10.9138011932373047|     16.00000000|[11873, 1696, 0, 212]                                                      |  | used linear model with 65 points | actual_k=8
     213|[-508.2866035476327, -228.3771614106372, 312.27152295038104, 362.4925728808157, 56.17679022345692, -163.4149567130953, -87.97760283504613, -91.15778957679868, 85.77454304182902, 38.408677242696285, -82.25550547614694, 83.48997006565332, 66.97219181060791, 191.55176669824868, 66.22386561147869, 39.97248201444745, 32.81654706969857, 72.21702688746154, 51.13115488784388, -204.74593044817448, -183.56219535693526, -133.6860561426729]| 10.9138011932373047|      8.00000000|[11929, 1704, 0, 213]                                                      |  | used linear model with 65 points | actual_k=8
     214|[-510.7794357314706, -230.43539753276855, 313.6748939268291, 364.29589102370664, 57.17165820393711, -163.4704052489251, -88.97663044487126, -89.45063363388181, 89.47949861967936, 36.35539951175451, -81.09338465705514, 83.82257813960314, 66.45352393388748, 189.01860291231424, 64.64117429964244, 40.44567807391286, 35.07329121604562, 70.33537083677948, 51.70034980075434, -205.67945457994938, -182.8229519687593, -132.6022245939821]| 10.9092216491699219|     16.00000000|[11985, 1712, 0, 214]                                                      | | GPS sucess | actual_k=8
     215|[-510.7794357314706, -230.43539753276855, 313.6748939268291, 364.29589102370664, 57.17165820393711, -163.4704052489251, -88.97663044487126, -89.45063363388181, 89.47949861967936, 36.35539951175451, -81.09338465705514, 83.82257813960314, 66.45352393388748, 189.01860291231424, 64.64117429964244, 40.44567807391286, 35.07329121604562, 70.33537083677948, 51.70034980075434, -205.67945457994938, -182.8229519687593, -132.6022245939821]| 10.9092216491699219|      8.00000000|[12041, 1720, 0, 215]                                                      |  | used linear model with 65 points | actual_k=8
     216|[-512.5384988561273, -231.53168788272887, 316.5207420103252, 365.34528384311125, 60.51113979611546, -162.1065717022866, -90.33116220985539, -88.04912184551358, 89.49556579487398, 37.362515948712826, -78.45822850242257, 82.86737913638353, 67.59400528669357, 189.98850185144693, 62.77722464315593, 39.244353372603655, 36.59655920043588, 71.35056739859283, 53.238593571353704, -206.32988829910755, -182.58010178431869, -129.92581677995622]| 10.9047250747680664|     16.00000000|[12097, 1728, 0, 216]                                                      | | GPS sucess | actual_k=8
     217|[-517.9388932958245, -229.73437729198486, 318.5759094469249, 369.17228279216215, 56.26472465787083, -160.52327850274742, -95.18056940590031, -91.39575742557645, 93.54413165943697, 36.26582660526037, -76.66221669688821, 79.605901427567, 65.46801394224167, 192.20149380434304, 65.74036560766399, 43.8824668712914, 40.03729311004281, 73.34084707312286, 51.2641873289831, -200.16312165558338, -182.70245138183236, -131.53657055459917]| 10.8991250991821289|     32.00000000|[12153, 1736, 0, 217]                                                      | | GPS sucess | actual_k=8
     218|[-517.9388932958245, -229.73437729198486, 318.5759094469249, 369.17228279216215, 56.26472465787083, -160.52327850274742, -95.18056940590031, -91.39575742557645, 93.54413165943697, 36.26582660526037, -76.66221669688821, 79.605901427567, 65.46801394224167, 192.20149380434304, 65.74036560766399, 43.8824668712914, 40.03729311004281, 73.34084707312286, 51.2641873289831, -200.16312165558338, -182.70245138183236, -131.53657055459917]| 10.8991250991821289|     16.00000000|[12209, 1744, 0, 218]                                                      |  | used linear model with 65 points | actual_k=8
     219|[-517.9388932958245, -229.73437729198486, 318.5759094469249, 369.17228279216215, 56.26472465787083, -160.52327850274742, -95.18056940590031, -91.39575742557645, 93.54413165943697, 36.26582660526037, -76.66221669688821, 79.605901427567, 65.46801394224167, 192.20149380434304, 65.74036560766399, 43.8824668712914, 40.03729311004281, 73.34084707312286, 51.2641873289831, -200.16312165558338, -182.70245138183236, -131.53657055459917]| 10.8991250991821289|      8.00000000|[12265, 1752, 0, 219]                                                      |  | used linear model with 65 points | actual_k=8
     220|[-517.9388932958245, -229.73437729198486, 318.5759094469249, 369.17228279216215, 56.26472465787083, -160.52327850274742, -95.18056940590031, -91.39575742557645, 93.54413165943697, 36.26582660526037, -76.66221669688821, 79.605901427567, 65.46801394224167, 192.20149380434304, 65.74036560766399, 43.8824668712914, 40.03729311004281, 73.34084707312286, 51.2641873289831, -200.16312165558338, -182.70245138183236, -131.53657055459917]| 10.8991250991821289|      4.00000000|[12321, 1760, 0, 220]                                                      |  | used linear model with 65 points | actual_k=8
