k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6050993204116821, -0.2040047347545624, -0.095682866871357, 0.1558360010385513, -0.0116788167506456, -0.1333062350749969, -0.1812138706445694, -0.0464823395013809, -0.2118305116891861, -0.0701871439814568, -0.0593429729342461, 0.1449368894100189, -0.0572158060967922, 0.0079787475988269, 0.053744874894619, 0.0170572567731142, -0.0071873110719025, 0.3468151688575745, -0.0282187908887863, -0.1313029825687408, -0.1075290441513062, -0.0386640205979347]| 14.0199031829833984|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     211|[-583.1182753294706, -332.0393939688802, 126.75958398543298, 460.20105230621994, -133.6508820373565, 25.27450928464532, 69.0479113352485, 35.42411805316806, 106.66818497050554, -120.95889227604493, 63.96317186951637, 152.92018088325858, 135.09510543569922, -81.08563472423702, -78.65949951857328, -73.47784792073071, 41.307452633511275, 222.25633975863457, 60.68922474049032, 70.36869294196367, -139.33811878412962, -27.50178692303598]| 10.7593278884887695|     32.00000000|[13505, 0, 0, 211]                                                         |  | used linear model with 65 points | actual_k=0
     212|[-592.654933616519, -328.8792749121785, 125.89775565825403, 467.6050440054387, -135.2872298080474, 23.485294435173273, 68.60368971945718, 29.521783839911222, 103.81841418612748, -113.70194523548707, 78.69260111451149, 162.00691088661551, 137.48602583631873, -77.8086152235046, -77.29716443270445, -77.46432267315686, 29.133202984463423, 222.06335811316967, 48.303254624828696, 72.19078928977251, -140.11530297249556, -22.541327690705657]| 10.7457628250122070|     64.00000000|[13569, 0, 0, 212]                                                         | | GPS sucess | actual_k=0
     213|[-592.654933616519, -328.8792749121785, 125.89775565825403, 467.6050440054387, -135.2872298080474, 23.485294435173273, 68.60368971945718, 29.521783839911222, 103.81841418612748, -113.70194523548707, 78.69260111451149, 162.00691088661551, 137.48602583631873, -77.8086152235046, -77.29716443270445, -77.46432267315686, 29.133202984463423, 222.06335811316967, 48.303254624828696, 72.19078928977251, -140.11530297249556, -22.541327690705657]| 10.7457628250122070|     32.00000000|[13633, 0, 0, 213]                                                         |  | used linear model with 65 points | actual_k=0
     214|[-597.6949555128813, -325.7527716830373, 122.21165279112756, 472.1506639700383, -124.6913168746978, 19.324025724083185, 70.08475916506723, 41.474775325506926, 113.10714385379106, -128.10734551167116, 73.66249170899391, 165.31801375374198, 129.50351813063025, -82.28952647838742, -72.96556424349546, -77.76285351999104, 34.69744487060234, 214.50479678809643, 53.33883907459676, 72.00918037444353, -148.7581681534648, -28.94537136517465]| 10.7406148910522461|     64.00000000|[13697, 0, 0, 214]                                                         | | GPS sucess | actual_k=0
     215|[-611.66402117908, -344.52104599028826, 129.5523391123861, 482.74476015381515, -147.21010616607964, 12.498439405113459, 94.93611948611215, 36.50232030078769, 118.6016993271187, -151.0185565254651, 49.40696230530739, 187.06678732857108, 134.29488661512733, -80.72651948127896, -82.01674412935972, -82.5229071546346, 44.64973922027275, 216.89500503242016, 47.96786310337484, 63.001818008720875, -138.90869706124067, -36.25885698758066]| 10.7228288650512695|    128.00000000|[13761, 0, 0, 215]                                                         | | GPS sucess | actual_k=0
     216|[-611.66402117908, -344.52104599028826, 129.5523391123861, 482.74476015381515, -147.21010616607964, 12.498439405113459, 94.93611948611215, 36.50232030078769, 118.6016993271187, -151.0185565254651, 49.40696230530739, 187.06678732857108, 134.29488661512733, -80.72651948127896, -82.01674412935972, -82.5229071546346, 44.64973922027275, 216.89500503242016, 47.96786310337484, 63.001818008720875, -138.90869706124067, -36.25885698758066]| 10.7228288650512695|     64.00000000|[13825, 0, 0, 216]                                                         |  | used linear model with 65 points | actual_k=0
     217|[-611.66402117908, -344.52104599028826, 129.5523391123861, 482.74476015381515, -147.21010616607964, 12.498439405113459, 94.93611948611215, 36.50232030078769, 118.6016993271187, -151.0185565254651, 49.40696230530739, 187.06678732857108, 134.29488661512733, -80.72651948127896, -82.01674412935972, -82.5229071546346, 44.64973922027275, 216.89500503242016, 47.96786310337484, 63.001818008720875, -138.90869706124067, -36.25885698758066]| 10.7228288650512695|     32.00000000|[13889, 0, 0, 217]                                                         |  | used linear model with 65 points | actual_k=0
     218|[-611.66402117908, -344.52104599028826, 129.5523391123861, 482.74476015381515, -147.21010616607964, 12.498439405113459, 94.93611948611215, 36.50232030078769, 118.6016993271187, -151.0185565254651, 49.40696230530739, 187.06678732857108, 134.29488661512733, -80.72651948127896, -82.01674412935972, -82.5229071546346, 44.64973922027275, 216.89500503242016, 47.96786310337484, 63.001818008720875, -138.90869706124067, -36.25885698758066]| 10.7228288650512695|     16.00000000|[13953, 0, 0, 218]                                                         |  | used linear model with 65 points | actual_k=0
     219|[-612.3168222755194, -338.82593423873186, 128.50524691306055, 483.21880003623664, -151.9538719970733, 9.486857984215021, 90.57107250811532, 39.43653083965182, 121.86547777522355, -148.55983035778627, 46.3748554289341, 192.86207255348563, 135.94421806558967, -80.85269953403622, -80.6600937768817, -83.63528754003346, 42.65480847610161, 210.65498380362988, 46.24790038727224, 68.63228590041399, -142.26692240685225, -35.67517856322229]| 10.7097797393798828|     32.00000000|[14017, 0, 0, 219]                                                         | | GPS sucess | actual_k=0
     220|[-612.3168222755194, -338.82593423873186, 128.50524691306055, 483.21880003623664, -151.9538719970733, 9.486857984215021, 90.57107250811532, 39.43653083965182, 121.86547777522355, -148.55983035778627, 46.3748554289341, 192.86207255348563, 135.94421806558967, -80.85269953403622, -80.6600937768817, -83.63528754003346, 42.65480847610161, 210.65498380362988, 46.24790038727224, 68.63228590041399, -142.26692240685225, -35.67517856322229]| 10.7097797393798828|     16.00000000|[14081, 0, 0, 220]                                                         |  | used linear model with 65 points | actual_k=0
