k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2111868262290955, 0.0883813723921776, -0.2306648045778275, 0.4091905355453491, -0.1088522374629974, 0.0524099543690681, -0.1903152465820312, 0.3371392488479614, 0.1691189855337143, 0.0423129573464394, 0.252195417881012, 0.1636687219142914, -0.1198293939232826, 0.0954672917723656, -0.0954813733696938, -0.2840315997600555, -0.433623731136322, 0.1099281907081604, 0.0136716738343239, -0.191796287894249, -0.0244953185319901, 0.1551349461078644]| 14.1067180633544922|      2.00000000|[39, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     207|[-239.83343901019543, -62.10697782319039, 52.36185192526318, 186.34772865101695, -29.581927690654993, -36.54488124360796, -71.25251919403672, -21.205219769850373, -13.146248427219689, 6.796702951192856, 21.561419051606208, -19.063206335995346, -15.367924876860343, -1.720654685050249, -27.653243139386177, 26.926480181515217, 85.29691702406853, 49.487792258150876, 28.777070619165897, -3.298706639558077, -38.30759717896581, 29.900005869509187]| 11.5650310516357422|     32.00000000|[7867, 0, 0, 207]                                                          |  | used linear model with 39 points | actual_k=0
     208|[-239.83343901019543, -62.10697782319039, 52.36185192526318, 186.34772865101695, -29.581927690654993, -36.54488124360796, -71.25251919403672, -21.205219769850373, -13.146248427219689, 6.796702951192856, 21.561419051606208, -19.063206335995346, -15.367924876860343, -1.720654685050249, -27.653243139386177, 26.926480181515217, 85.29691702406853, 49.487792258150876, 28.777070619165897, -3.298706639558077, -38.30759717896581, 29.900005869509187]| 11.5650310516357422|     16.00000000|[7905, 0, 0, 208]                                                          |  | used linear model with 39 points | actual_k=0
     209|[-242.30840863566846, -61.27871150057763, 52.90212451876141, 187.77634362503886, -33.32360449805856, -36.62931772728916, -66.99015480652452, -17.831227088347077, -16.496254769153893, 2.01544913649559, 29.147186797577888, -17.43336763093248, -18.012932964018546, -2.1397872753441334, -26.436715319752693, 23.427645809948444, 85.35510146524757, 47.776404147036374, 26.10328207165003, 0.5529295317828655, -35.4702394194901, 28.209037832857575]| 11.5535087585449219|     32.00000000|[7943, 0, 0, 209]                                                          | | GPS sucess | actual_k=0
     210|[-242.30840863566846, -61.27871150057763, 52.90212451876141, 187.77634362503886, -33.32360449805856, -36.62931772728916, -66.99015480652452, -17.831227088347077, -16.496254769153893, 2.01544913649559, 29.147186797577888, -17.43336763093248, -18.012932964018546, -2.1397872753441334, -26.436715319752693, 23.427645809948444, 85.35510146524757, 47.776404147036374, 26.10328207165003, 0.5529295317828655, -35.4702394194901, 28.209037832857575]| 11.5535087585449219|     16.00000000|[7981, 0, 0, 210]                                                          |  | used linear model with 39 points | actual_k=0
     211|[-242.30840863566846, -61.27871150057763, 52.90212451876141, 187.77634362503886, -33.32360449805856, -36.62931772728916, -66.99015480652452, -17.831227088347077, -16.496254769153893, 2.01544913649559, 29.147186797577888, -17.43336763093248, -18.012932964018546, -2.1397872753441334, -26.436715319752693, 23.427645809948444, 85.35510146524757, 47.776404147036374, 26.10328207165003, 0.5529295317828655, -35.4702394194901, 28.209037832857575]| 11.5535087585449219|      8.00000000|[8019, 0, 0, 211]                                                          |  | used linear model with 39 points | actual_k=0
     212|[-242.03961445670575, -62.10211837571114, 50.72012531221844, 188.22399352118373, -36.06699362769723, -33.511320557794534, -69.96183258667588, -16.90207746066153, -16.26016826648265, 2.91839662194252, 28.724497091490775, -17.780184051487595, -16.203524776152335, -4.48843153193593, -28.054800108075142, 23.59981917589903, 84.35817664768547, 49.17978871334344, 24.243128277361393, 1.1677386872470379, -34.62689061835408, 27.639333419443574]| 11.5492954254150391|     16.00000000|[8057, 0, 0, 212]                                                          | | GPS sucess | actual_k=0
     213|[-242.03961445670575, -62.10211837571114, 50.72012531221844, 188.22399352118373, -36.06699362769723, -33.511320557794534, -69.96183258667588, -16.90207746066153, -16.26016826648265, 2.91839662194252, 28.724497091490775, -17.780184051487595, -16.203524776152335, -4.48843153193593, -28.054800108075142, 23.59981917589903, 84.35817664768547, 49.17978871334344, 24.243128277361393, 1.1677386872470379, -34.62689061835408, 27.639333419443574]| 11.5492954254150391|      8.00000000|[8095, 0, 0, 213]                                                          |  | used linear model with 39 points | actual_k=0
     214|[-242.03961445670575, -62.10211837571114, 50.72012531221844, 188.22399352118373, -36.06699362769723, -33.511320557794534, -69.96183258667588, -16.90207746066153, -16.26016826648265, 2.91839662194252, 28.724497091490775, -17.780184051487595, -16.203524776152335, -4.48843153193593, -28.054800108075142, 23.59981917589903, 84.35817664768547, 49.17978871334344, 24.243128277361393, 1.1677386872470379, -34.62689061835408, 27.639333419443574]| 11.5492954254150391|      4.00000000|[8133, 0, 0, 214]                                                          |  | used linear model with 39 points | actual_k=0
     215|[-242.94218357186764, -61.525788965635, 50.268031949410215, 188.95776860043406, -36.007250625640154, -33.14315691252705, -69.31248730793595, -18.021062159910798, -17.30564529914409, 3.4442929327487946, 27.959248137194663, -17.441899886820465, -15.818671442917548, -5.115172583609819, -26.777357771992683, 23.649756222963333, 83.02561050560325, 50.363707666285336, 24.30111926794052, 2.2291449420154095, -34.35236080363393, 28.38294392073294]| 11.5472908020019531|      8.00000000|[8171, 0, 0, 215]                                                          | | GPS sucess | actual_k=0
     216|[-244.76190288644284, -63.27782959025353, 51.50705825746991, 190.2463070563972, -33.83840473368764, -34.91518988867756, -67.2887024320662, -17.726094150915742, -17.216389623470604, 4.518732339143753, 28.0561187309213, -17.740550926420838, -16.723839618614875, -6.200698453933001, -25.006507828831673, 20.569099456071854, 82.4992107739672, 51.202812735922635, 25.939224183559418, 2.134966481477022, -34.68537028506398, 27.1619811579003]| 11.5412349700927734|     16.00000000|[8209, 0, 0, 216]                                                          | | GPS sucess | actual_k=0
     217|[-244.76190288644284, -63.27782959025353, 51.50705825746991, 190.2463070563972, -33.83840473368764, -34.91518988867756, -67.2887024320662, -17.726094150915742, -17.216389623470604, 4.518732339143753, 28.0561187309213, -17.740550926420838, -16.723839618614875, -6.200698453933001, -25.006507828831673, 20.569099456071854, 82.4992107739672, 51.202812735922635, 25.939224183559418, 2.134966481477022, -34.68537028506398, 27.1619811579003]| 11.5412349700927734|      8.00000000|[8247, 0, 0, 217]                                                          |  | used linear model with 39 points | actual_k=0
     218|[-244.76190288644284, -63.27782959025353, 51.50705825746991, 190.2463070563972, -33.83840473368764, -34.91518988867756, -67.2887024320662, -17.726094150915742, -17.216389623470604, 4.518732339143753, 28.0561187309213, -17.740550926420838, -16.723839618614875, -6.200698453933001, -25.006507828831673, 20.569099456071854, 82.4992107739672, 51.202812735922635, 25.939224183559418, 2.134966481477022, -34.68537028506398, 27.1619811579003]| 11.5412349700927734|      4.00000000|[8285, 0, 0, 218]                                                          |  | used linear model with 39 points | actual_k=0
     219|[-245.53301729541272, -63.63840902131051, 51.54340717778541, 190.8028443865478, -32.811765391379595, -35.089790549478494, -67.44262817874551, -16.47117176093161, -18.48763116914779, 4.001360267400742, 28.07160709472373, -18.751840522978455, -15.712171294144355, -6.725032705813646, -24.839053258299828, 20.514749355614185, 81.39156609680504, 52.12012261617929, 26.378288686275482, 3.706818211823702, -35.43494029715657, 25.853367023111787]| 11.5397195816040039|      8.00000000|[8323, 0, 0, 219]                                                          | | GPS sucess | actual_k=0
     220|[-247.28445817809552, -63.795220020227134, 50.51010105595924, 192.49245319887996, -34.0978011675179, -34.408858266077004, -66.60186556354165, -16.811239594593644, -20.10162123758346, 2.9806247651576996, 26.463435750920326, -19.460218063089997, -18.126414515427314, -9.154681582003832, -23.667903408408165, 20.23522112518549, 79.62506383564323, 53.01479322183877, 24.94441658258438, -0.2042082659900188, -36.25785507634282, 24.623633317591157]| 11.5377244949340820|     16.00000000|[8361, 0, 0, 220]                                                          | | GPS sucess | actual_k=0
