k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3053155243396759, 0.2044022530317307, -0.2865954041481018, 0.3210058212280273, 0.0614359863102436, 0.0777925476431847, -0.0057194684632123, 0.3806132674217224, 0.1569733172655106, -0.1382146775722504, -0.108958937227726, 0.1614927798509598, 0.1269319355487823, -0.0926131531596184, -0.2690267562866211, 0.398438572883606, 0.144815132021904, 0.1238501369953156, 0.0425032526254654, 0.1048882082104683, 0.1591113060712814, 0.1786282062530518]| 14.1316442489624023|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
     208|[-346.19426619959995, -103.40283231099602, 73.51927011273801, 268.56491541303694, 34.84279120154679, -2.830056522041559, 73.01552983326837, 27.71158797107637, 75.52222411427647, 80.54650333337486, -18.95523447729647, -21.261025921441615, 9.112125239335, 31.03564232774079, 90.48869111202657, -158.04745876556262, -92.72633994184434, 51.68903524801135, -27.610748993698508, -49.492109151906334, -94.03048957884312, -14.945010509341955]| 11.3082332611083984|      4.00000000|[11649, 1664, 0, 208]                                                      |  | used linear model with 65 points | actual_k=8
     209|[-346.5675727422349, -104.71930472215172, 74.6396784093231, 268.80906514264643, 34.36259865947068, -2.6063001193106174, 73.33603184623644, 28.89404076896608, 75.53133764024824, 79.9187574069947, -18.041364321485162, -22.283853546716273, 9.11505200411193, 29.9005423206836, 89.6917313542217, -159.1931585050188, -93.57856995426118, 51.49266482517123, -26.71824626857415, -49.7088255159324, -93.85428935289383, -14.969997145235538]| 11.3077459335327148|      8.00000000|[11705, 1672, 0, 209]                                                      | | GPS sucess | actual_k=8
     210|[-346.8058892781846, -104.47217240591999, 76.98502652905881, 268.4457606766373, 31.500389577820897, -3.056196663528681, 69.92684476776049, 27.982989376410842, 75.96200194116682, 78.75982317142189, -19.366789469495416, -25.714670673944056, 7.993971367133781, 29.864064505323768, 88.84420033358037, -160.23356342082843, -92.73081380687654, 53.27752782031894, -29.517138289753348, -48.84573011321481, -94.91247028112411, -14.492277599871159]| 11.3070993423461914|     16.00000000|[11761, 1680, 0, 210]                                                      | | GPS sucess | actual_k=8
     211|[-346.8058892781846, -104.47217240591999, 76.98502652905881, 268.4457606766373, 31.500389577820897, -3.056196663528681, 69.92684476776049, 27.982989376410842, 75.96200194116682, 78.75982317142189, -19.366789469495416, -25.714670673944056, 7.993971367133781, 29.864064505323768, 88.84420033358037, -160.23356342082843, -92.73081380687654, 53.27752782031894, -29.517138289753348, -48.84573011321481, -94.91247028112411, -14.492277599871159]| 11.3070993423461914|      8.00000000|[11817, 1688, 0, 211]                                                      |  | used linear model with 65 points | actual_k=8
     212|[-347.8309402759187, -106.36321225424763, 76.22889488004148, 269.5278365109116, 29.877440812066197, -3.666160497814417, 71.22608964843675, 30.447991913184524, 72.75187268014997, 80.57381006889045, -20.25734610296786, -25.430491880513728, 6.117154379142448, 28.129735520109534, 87.495711049065, -162.36411428218707, -94.7243480142206, 51.88839603587985, -31.164334105793387, -48.7304301582044, -97.75359719991684, -15.252350725233555]| 11.3034620285034180|     16.00000000|[11873, 1696, 0, 212]                                                      | | GPS sucess | actual_k=8
     213|[-347.8309402759187, -106.36321225424763, 76.22889488004148, 269.5278365109116, 29.877440812066197, -3.666160497814417, 71.22608964843675, 30.447991913184524, 72.75187268014997, 80.57381006889045, -20.25734610296786, -25.430491880513728, 6.117154379142448, 28.129735520109534, 87.495711049065, -162.36411428218707, -94.7243480142206, 51.88839603587985, -31.164334105793387, -48.7304301582044, -97.75359719991684, -15.252350725233555]| 11.3034620285034180|      8.00000000|[11929, 1704, 0, 213]                                                      |  | used linear model with 65 points | actual_k=8
     214|[-347.8309402759187, -106.36321225424763, 76.22889488004148, 269.5278365109116, 29.877440812066197, -3.666160497814417, 71.22608964843675, 30.447991913184524, 72.75187268014997, 80.57381006889045, -20.25734610296786, -25.430491880513728, 6.117154379142448, 28.129735520109534, 87.495711049065, -162.36411428218707, -94.7243480142206, 51.88839603587985, -31.164334105793387, -48.7304301582044, -97.75359719991684, -15.252350725233555]| 11.3034620285034180|      4.00000000|[11985, 1712, 0, 214]                                                      |  | used linear model with 65 points | actual_k=8
     215|[-349.01904407097027, -105.85781034489628, 76.00296064279974, 270.5494647715241, 28.887455405667424, -2.377960715442896, 70.59930806560442, 30.405677331611514, 72.90327995177358, 80.48604301922023, -21.776619980111718, -24.698335365392268, 4.845397134078667, 28.949358036741614, 86.35456987284124, -162.39236501744017, -94.7237923531793, 52.19719095155597, -31.372302564326674, -49.952824982232414, -97.16384166479111, -14.877242960035801]| 11.3014936447143555|      8.00000000|[12041, 1720, 0, 215]                                                      | | GPS sucess | actual_k=8
     216|[-351.3240322167985, -106.0885971452808, 75.71342827938497, 272.5050401184708, 28.124566139653325, -2.5059733279049397, 70.9508668105118, 31.437173498794436, 72.9364621033892, 82.42950503341854, -21.59954328276217, -23.571337536908686, -0.0673774287570268, 29.663866152986884, 83.42426319979131, -160.1380784898065, -93.27542451908812, 51.21804029867053, -33.10375729436055, -50.36232352477964, -98.40324980020523, -14.544764555990696]| 11.3009986877441406|     16.00000000|[12097, 1728, 0, 216]                                                      | | GPS sucess | actual_k=8
     217|[-353.19430294586346, -103.73552211781498, 75.63069483451545, 273.63586790300906, 24.482304634526372, -6.872070778161287, 67.01487409276888, 33.51139630191028, 67.30081480648369, 84.27935735695064, -17.040595242753625, -27.489913539029658, 7.7998014881741256, 27.366110673174262, 85.63349243067205, -157.89136222889647, -96.21904830029234, 52.042358350008726, -32.55417701834813, -50.27892515284475, -94.61183482408524, -11.422173537313938]| 11.2951774597167969|     32.00000000|[12153, 1736, 0, 217]                                                      | | GPS sucess | actual_k=8
     218|[-352.7893986697309, -118.01950344105717, 82.39654013328254, 272.9972728583962, 22.357081713154912, -19.06790493801236, 73.72965680761263, 38.78604878298938, 76.41186731960624, 79.53480283729732, -16.087138006463647, -17.82371671590954, 9.57829846884124, 23.776971688494086, 91.99219556711614, -155.31747917225584, -97.85438303044066, 46.66269297525287, -41.57859871024266, -47.89331481081899, -104.86627608537674, -8.749166049063206]| 11.2939205169677734|     64.00000000|[12209, 1744, 0, 218]                                                      | | GPS sucess | actual_k=8
     219|[-367.2051529879682, -120.05392321606632, 86.86770769767463, 284.14156473614275, 32.153600038960576, -11.170692432671785, 88.96241819066927, 42.835404289886355, 71.37561243679374, 90.61240045540035, -1.2362526152282953, -17.382311300374568, 19.947729010833427, 17.105792870745063, 117.83385511301458, -189.2515230565332, -89.46790460636839, 54.14793248102069, -53.026255341712385, -59.89528700930532, -90.41787558794022, -19.190817393362522]| 11.2855300903320312|    128.00000000|[12265, 1752, 0, 219]                                                      | | GPS sucess | actual_k=8
     220|[-367.2051529879682, -120.05392321606632, 86.86770769767463, 284.14156473614275, 32.153600038960576, -11.170692432671785, 88.96241819066927, 42.835404289886355, 71.37561243679374, 90.61240045540035, -1.2362526152282953, -17.382311300374568, 19.947729010833427, 17.105792870745063, 117.83385511301458, -189.2515230565332, -89.46790460636839, 54.14793248102069, -53.026255341712385, -59.89528700930532, -90.41787558794022, -19.190817393362522]| 11.2855300903320312|     64.00000000|[12321, 1760, 0, 220]                                                      |  | used linear model with 65 points | actual_k=8
