k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3912829756736755, 0.0682178288698196, 0.2996724843978882, 0.2935609519481659, 0.0955885723233223, -0.0235816705971956, -0.1265642791986465, 0.2524147033691406, 0.1480633318424225, -0.3066618144512177, -0.1072577610611916, 0.0292037706822157, -0.1381836086511612, 0.0454657003283501, 0.0948490798473358, -0.0453602336347103, -0.0835671126842499, -0.3968796730041504, 0.0091368220746517, -0.2427143603563309, -0.3374275863170624, -0.2793505787849426]| 13.9368286132812500|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     208|[-267.4193559512496, -132.62278462015092, 133.19159011356533, 198.45296106860042, -84.96496319398284, -5.07044190634042, -49.12355355639011, 112.08158469363116, 52.32909031375311, -42.411530278623104, 106.69782317988575, -10.246179696172476, 131.7388392542489, 111.77542697824538, 139.88668201689143, 45.09152692137286, -63.1067279279232, 122.39661444537342, 6.167458926793188, 110.0336352493614, 52.680048326961696, 29.189008292843937]| 11.4411935806274414|     16.00000000|[9985, 3328, 0, 208]                                                       |  | used linear model with 65 points | actual_k=16
     209|[-267.4193559512496, -132.62278462015092, 133.19159011356533, 198.45296106860042, -84.96496319398284, -5.07044190634042, -49.12355355639011, 112.08158469363116, 52.32909031375311, -42.411530278623104, 106.69782317988575, -10.246179696172476, 131.7388392542489, 111.77542697824538, 139.88668201689143, 45.09152692137286, -63.1067279279232, 122.39661444537342, 6.167458926793188, 110.0336352493614, 52.680048326961696, 29.189008292843937]| 11.4411935806274414|      8.00000000|[10033, 3344, 0, 209]                                                      |  | used linear model with 65 points | actual_k=16
     210|[-267.4193559512496, -132.62278462015092, 133.19159011356533, 198.45296106860042, -84.96496319398284, -5.07044190634042, -49.12355355639011, 112.08158469363116, 52.32909031375311, -42.411530278623104, 106.69782317988575, -10.246179696172476, 131.7388392542489, 111.77542697824538, 139.88668201689143, 45.09152692137286, -63.1067279279232, 122.39661444537342, 6.167458926793188, 110.0336352493614, 52.680048326961696, 29.189008292843937]| 11.4411935806274414|      4.00000000|[10081, 3360, 0, 210]                                                      |  | used linear model with 65 points | actual_k=16
     211|[-268.36022593826056, -132.08833498321474, 133.87886772863567, 199.07105819508433, -84.79619024321437, -5.0232169749215245, -49.68094770330936, 112.10039960010909, 52.36588584794663, -44.56450679153204, 107.26437558047473, -10.725621219724417, 133.09648285852745, 111.52849883772433, 140.35004322056193, 46.42231684504077, -63.975748509168625, 122.31170906685293, 5.974509899970144, 110.8479514028877, 53.28264633845538, 30.777857718159794]| 11.4398984909057617|      8.00000000|[10129, 3376, 0, 211]                                                      | | GPS sucess | actual_k=16
     212|[-269.4066574797034, -133.20191044174135, 132.8626298736781, 200.15163127705455, -81.80143688246608, -7.3126950385048985, -48.97454444784671, 111.4142462478485, 50.09446465387009, -43.171162866055965, 109.46736801974475, -10.700410481542349, 133.28654801892117, 113.73457760550082, 139.6284107399406, 47.91765409288928, -62.5749451816082, 119.99782457016408, 3.0735501698218286, 109.88741027377546, 51.23343364428729, 31.26891609757149]| 11.4374637603759766|     16.00000000|[10177, 3392, 0, 212]                                                      | | GPS sucess | actual_k=16
     213|[-273.92487647384405, -127.69382566772401, 133.95074818842113, 203.0365080051124, -85.74898717924953, -8.466923010535538, -49.879578274674714, 109.95042483671568, 53.18045102967881, -44.20966222137213, 113.78899372927845, -10.394283439964056, 139.70651137875393, 112.308628866449, 141.22341589455027, 42.32609277544543, -60.667605847120285, 125.00980176590383, 4.589833205100149, 110.6013454105705, 47.607635657303035, 30.80078255861008]| 11.4314899444580078|     32.00000000|[10225, 3408, 0, 213]                                                      | | GPS sucess | actual_k=16
     214|[-273.92487647384405, -127.69382566772401, 133.95074818842113, 203.0365080051124, -85.74898717924953, -8.466923010535538, -49.879578274674714, 109.95042483671568, 53.18045102967881, -44.20966222137213, 113.78899372927845, -10.394283439964056, 139.70651137875393, 112.308628866449, 141.22341589455027, 42.32609277544543, -60.667605847120285, 125.00980176590383, 4.589833205100149, 110.6013454105705, 47.607635657303035, 30.80078255861008]| 11.4314899444580078|     16.00000000|[10273, 3424, 0, 214]                                                      |  | used linear model with 65 points | actual_k=16
     215|[-273.92487647384405, -127.69382566772401, 133.95074818842113, 203.0365080051124, -85.74898717924953, -8.466923010535538, -49.879578274674714, 109.95042483671568, 53.18045102967881, -44.20966222137213, 113.78899372927845, -10.394283439964056, 139.70651137875393, 112.308628866449, 141.22341589455027, 42.32609277544543, -60.667605847120285, 125.00980176590383, 4.589833205100149, 110.6013454105705, 47.607635657303035, 30.80078255861008]| 11.4314899444580078|      8.00000000|[10321, 3440, 0, 215]                                                      |  | used linear model with 65 points | actual_k=16
     216|[-273.92487647384405, -127.69382566772401, 133.95074818842113, 203.0365080051124, -85.74898717924953, -8.466923010535538, -49.879578274674714, 109.95042483671568, 53.18045102967881, -44.20966222137213, 113.78899372927845, -10.394283439964056, 139.70651137875393, 112.308628866449, 141.22341589455027, 42.32609277544543, -60.667605847120285, 125.00980176590383, 4.589833205100149, 110.6013454105705, 47.607635657303035, 30.80078255861008]| 11.4314899444580078|      4.00000000|[10369, 3456, 0, 216]                                                      |  | used linear model with 65 points | actual_k=16
     217|[-274.54140039533377, -127.2197789605707, 133.5858638714999, 203.57566521689296, -86.34716425463557, -9.588821542449296, -51.122437161393464, 110.08180448575877, 53.68680762662552, -44.597344152629375, 115.6574914585799, -9.98314568027854, 139.63515637861565, 113.36602647043765, 141.00017452065367, 43.8165693837218, -61.25073155760765, 125.73166926763952, 4.169988458510488, 110.04954849742353, 48.71882442664355, 31.37850075690949]| 11.4300403594970703|      8.00000000|[10417, 3472, 0, 217]                                                      | | GPS sucess | actual_k=16
     218|[-276.49118860810995, -126.64689201675355, 133.82973030023277, 204.96940479800105, -87.54032395407557, -10.110977840609848, -51.334360090084374, 108.43332836194895, 54.07109617604874, -44.95720713585615, 115.35567106120288, -14.577629055827856, 142.0485336636193, 116.27874142862856, 139.49748098675627, 42.57000356493518, -61.24654481885955, 126.08407600782812, 4.5904964855872095, 111.95545863173902, 50.877509157173336, 32.99756580321991]| 11.4279479980468750|     16.00000000|[10465, 3488, 0, 218]                                                      | | GPS sucess | actual_k=16
     219|[-275.9089359268546, -130.38513988815248, 131.73073819093406, 205.14364598318934, -85.33955166861415, -4.753541183657944, -50.28566381055862, 107.15077743097208, 57.78187202825211, -41.10377972573042, 110.60938800685108, -9.654858078807592, 144.348665938247, 121.4416228029877, 141.160864470643, 47.00034051714465, -65.87961481092498, 128.0981839504093, 4.226794695015997, 110.98292373679578, 51.22734708618373, 33.44079398839676]| 11.4265489578247070|     32.00000000|[10513, 3504, 0, 219]                                                      | | GPS sucess | actual_k=16
     220|[-280.1800679191947, -127.38385886512697, 137.56047728471458, 207.39174554869533, -86.56058333441615, -10.896627617068589, -56.34124776441604, 106.6056226210203, 55.42234277143143, -32.37084000557661, 127.39494480006397, -5.1458391807973385, 143.52000390039757, 128.53523833490908, 153.09345590893645, 47.01854344783351, -70.40366409299895, 140.2765992488712, -0.8035168894566596, 107.34378026984632, 51.54464078973979, 38.20017528264725]| 11.4185676574707031|     64.00000000|[10561, 3520, 0, 220]                                                      | | GPS sucess | actual_k=16
