k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3823688924312592, -0.0497824251651764, -0.1420545727014542, 0.1532222926616669, 0.2454042285680771, 0.0836205631494522, -0.3411653935909271, -0.1315423846244812, -0.0376622639596462, 0.0679064393043518, -0.0369983427226543, 0.0588920824229717, 0.0792818889021873, 0.0169150549918413, -0.4636098742485046, 0.1777410060167313, -0.249755471944809, 0.0317587666213512, -0.2147050499916077, 0.0346951186656952, 0.1924824416637421, -0.2044362872838974]| 14.2843809127807617|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     210|[-573.289975519292, -266.80367581918836, 261.4632610809058, 424.81305437348783, 246.42005002498627, 114.50016057491302, -54.89797017723322, 11.149478919374815, -112.35768371075392, 56.19731452688575, 81.36104198545218, -65.45962774008512, -92.15277237445116, 138.9858715366572, 118.20641136914492, -77.91161283617839, -73.32158797979355, 12.970656117424369, 296.84548684954643, 40.80256076902151, -5.829001134610735, -106.33938942523673]| 10.7911949157714844|     16.00000000|[12601, 840, 0, 210]                                                       |  | used linear model with 65 points | actual_k=4
     211|[-573.289975519292, -266.80367581918836, 261.4632610809058, 424.81305437348783, 246.42005002498627, 114.50016057491302, -54.89797017723322, 11.149478919374815, -112.35768371075392, 56.19731452688575, 81.36104198545218, -65.45962774008512, -92.15277237445116, 138.9858715366572, 118.20641136914492, -77.91161283617839, -73.32158797979355, 12.970656117424369, 296.84548684954643, 40.80256076902151, -5.829001134610735, -106.33938942523673]| 10.7911949157714844|      8.00000000|[12661, 844, 0, 211]                                                       |  | used linear model with 65 points | actual_k=4
     212|[-573.289975519292, -266.80367581918836, 261.4632610809058, 424.81305437348783, 246.42005002498627, 114.50016057491302, -54.89797017723322, 11.149478919374815, -112.35768371075392, 56.19731452688575, 81.36104198545218, -65.45962774008512, -92.15277237445116, 138.9858715366572, 118.20641136914492, -77.91161283617839, -73.32158797979355, 12.970656117424369, 296.84548684954643, 40.80256076902151, -5.829001134610735, -106.33938942523673]| 10.7911949157714844|      4.00000000|[12721, 848, 0, 212]                                                       |  | used linear model with 65 points | actual_k=4
     213|[-574.0120423985645, -266.769410636276, 262.80503232590854, 425.16543116234243, 246.6880905032158, 113.52534532546997, -56.428085662424564, 10.34173161493527, -111.32504981011152, 55.47986510023475, 81.69103490561247, -64.95301865786314, -91.53641123324633, 138.2053998541087, 119.16993684321642, -78.54392304783687, -73.04630580544472, 12.954807851463556, 297.87496933341026, 41.418194733560085, -4.403493946767412, -106.33035778207704]| 10.7898988723754883|      8.00000000|[12781, 852, 0, 213]                                                       | | GPS sucess | actual_k=4
     214|[-575.3869214011356, -266.720217384398, 262.80940389214084, 426.1558396425098, 246.33401840925217, 114.79693901538849, -57.886262871325016, 8.9022017191528, -106.71085303276777, 54.96408584341407, 83.18847583979368, -65.47654645889997, -91.64458990097046, 136.98052845709026, 120.45008797198534, -79.45715543394908, -70.55035439133644, 13.945519957691431, 297.890269998461, 41.47835372760892, -5.771618312573992, -109.83956932229921]| 10.7890815734863281|     16.00000000|[12841, 856, 0, 214]                                                       | | GPS sucess | actual_k=4
     215|[-575.8901818944141, -269.4683996811509, 269.3021516758017, 425.6241395082325, 244.5881387591362, 113.96291297674179, -54.60964987426996, 2.7274895380614907, -110.46576612442732, 53.98335411772132, 87.57936023920774, -69.02302258461714, -86.31411075592041, 139.9163647722453, 127.16051764041185, -79.74221485620365, -72.88711157441139, 11.812467370182276, 295.6025643385947, 40.818801153451204, -5.8740252539282665, -108.09508763952181]| 10.7856836318969727|     32.00000000|[12901, 860, 0, 215]                                                       | | GPS sucess | actual_k=4
     216|[-575.8901818944141, -269.4683996811509, 269.3021516758017, 425.6241395082325, 244.5881387591362, 113.96291297674179, -54.60964987426996, 2.7274895380614907, -110.46576612442732, 53.98335411772132, 87.57936023920774, -69.02302258461714, -86.31411075592041, 139.9163647722453, 127.16051764041185, -79.74221485620365, -72.88711157441139, 11.812467370182276, 295.6025643385947, 40.818801153451204, -5.8740252539282665, -108.09508763952181]| 10.7856836318969727|     16.00000000|[12961, 864, 0, 216]                                                       |  | used linear model with 65 points | actual_k=4
     217|[-575.8901818944141, -269.4683996811509, 269.3021516758017, 425.6241395082325, 244.5881387591362, 113.96291297674179, -54.60964987426996, 2.7274895380614907, -110.46576612442732, 53.98335411772132, 87.57936023920774, -69.02302258461714, -86.31411075592041, 139.9163647722453, 127.16051764041185, -79.74221485620365, -72.88711157441139, 11.812467370182276, 295.6025643385947, 40.818801153451204, -5.8740252539282665, -108.09508763952181]| 10.7856836318969727|      8.00000000|[13021, 868, 0, 217]                                                       |  | used linear model with 65 points | actual_k=4
     218|[-575.8901818944141, -269.4683996811509, 269.3021516758017, 425.6241395082325, 244.5881387591362, 113.96291297674179, -54.60964987426996, 2.7274895380614907, -110.46576612442732, 53.98335411772132, 87.57936023920774, -69.02302258461714, -86.31411075592041, 139.9163647722453, 127.16051764041185, -79.74221485620365, -72.88711157441139, 11.812467370182276, 295.6025643385947, 40.818801153451204, -5.8740252539282665, -108.09508763952181]| 10.7856836318969727|      4.00000000|[13081, 872, 0, 218]                                                       |  | used linear model with 65 points | actual_k=4
     219|[-576.7504194928333, -269.85002360492945, 268.3404556470923, 426.5639227833599, 245.79030174016953, 113.50405463576317, -55.23973009735346, 1.725984043943754, -110.26451254636049, 53.26935574039817, 87.00004439800978, -68.27437346428633, -86.5872255563736, 139.2746306490153, 126.12908393889666, -80.28623926406726, -72.14052334427834, 13.336965594440699, 296.9672656096518, 40.02355294302106, -5.736999599612318, -108.14803356258199]| 10.7834329605102539|      8.00000000|[13141, 876, 0, 219]                                                       | | GPS sucess | actual_k=4
     220|[-577.6330766035244, -270.2662303522229, 266.9275475698523, 427.48932590149343, 244.5509666800499, 117.47741422057152, -54.47816429287195, 1.373638934957853, -110.02519685775042, 54.19285752996802, 88.02610486000776, -67.33523165434599, -87.96619200706482, 140.05509076826274, 126.79080051928759, -80.47521079843864, -75.7037059366703, 12.424897704273462, 296.7062264420092, 38.53219108656049, -6.244335024035536, -106.40011054603383]| 10.7819652557373047|     16.00000000|[13201, 880, 0, 220]                                                       | | GPS sucess | actual_k=4
