k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0046916780993342, -0.9861387219280005, -0.818820595741272, -0.9030079022049904, -0.9332435056567192, -0.8436636924743652, -0.8459686040878296, -0.8564839214086533, -0.9505963213741779, -1.0814191699028015, -1.3382440507411957, -1.0579432435333729, -1.0554557666182518, -0.8374128192663193, -0.9378599338233471, -0.8622040450572968, -0.8546217381954193, -0.9106906279921532, -0.9405037760734558, -1.1190676167607307, -1.1227796599268913, -1.0896679013967514, -0.8301167488098145, -1.255111575126648, -0.9031142815947533, -0.8364162594079971, -1.0670389831066132, -0.8990127444267273, -0.9675498232245445, -0.8622398376464844, -0.7689951062202454, -0.9542794898152351, -0.9394886717200279, -0.8501519560813904, -1.058372050523758, -1.050325583666563, -0.7913632839918137, -0.939096212387085, -1.305198848247528, -0.795285627245903, -1.020838487893343, -1.2161296755075455, -1.0722350478172302, -1.2263663858175278, -1.037788514047861, -0.963192768394947, -0.9230865240097046, -0.8150016665458679, -0.8550656735897064, -1.18178191781044]|94535.0078125000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[-0.428474741987884, -0.7226527836173773, -0.6699505299329758, -0.484474278986454, -0.9609687551856041, -0.9887298196554184, -0.7066208124160767, -0.7841751724481583, -1.0262218154966831, -1.6180313229560852, -1.1931573152542114, -1.4543160386383533, -0.9330406188964844, -1.2465374916791916, -0.8368582539260387, -0.7720180749893188, -0.9700391888618469, -0.4983508214354515, -0.6861891150474548, -0.5190423205494881, -1.2495960220694542, -0.7561671882867813, -0.7629677057266235, -0.8181965351104736, -1.277053914964199, -0.7045579105615616, -1.097376026213169, -1.2015101909637451, -1.1808029189705849, -0.8095600977540016, -1.0997301936149597, -0.6895788684487343, -0.6266830787062645, -0.613237202167511, -1.0245918594300747, -1.224596630781889, -1.0013587325811386, -0.8375018909573555, -1.5158547759056091, -0.59356889128685, -0.3702336438000202, -0.9838754385709763, -1.2174309194087982, -0.7491489797830582, -0.7798074223101139, -0.7662476524710655, -1.1198351979255676, -0.5532107055187225, -0.9570700600743294, -1.1716353818774223]|89813.7421875000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
      52|[-1.5540563133768845, 0.3528886816837139, 0.2429488395967463, 0.9653668833506788, 0.0799394899090728, 0.9016790286097472, -0.1380626185986302, 0.5074143390830151, -0.831439784091564, -0.0990591539994975, 0.2967913122267387, -0.129025049381548, 0.27654226704324, -0.6179499403243636, -0.4006478264251415, -0.4900849661105598, 0.4526231532433526, 1.3645333361300758, -0.937202280568759, -0.4859572288359756, 0.1862574418493365, -1.1541193568650963, 0.124845410621109, 0.8663536158749714, 0.5446848329763789, -0.038893915190952, -0.3668473932271213, 0.1644814419861821, 0.6480062941824603, 0.2148556390917805, 0.409259875897608, -0.5203200034363878, -0.3382334466163384, 0.1783184289600465, 0.1973464596566793, -0.3393343377036855, 0.4863507275991407, 0.0020466483727481, -0.2324126167245634, 0.1033036335819445, -0.1494181470568635, 0.3573069352658559, 0.0338340493754078, -0.5841384563436726, -0.060130936863896, -0.179167225220958, 0.3031318732370252, 0.7350528221921978, -1.2056801909470907, -0.4641951608372041]|3426.2419433593750000|      4.00000000|[2668, 418, 0, 209]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      53|[-1.5540563133768845, 0.3528886816837139, 0.2429488395967463, 0.9653668833506788, 0.0799394899090728, 0.9016790286097472, -0.1380626185986302, 0.5074143390830151, -0.831439784091564, -0.0990591539994975, 0.2967913122267387, -0.129025049381548, 0.27654226704324, -0.6179499403243636, -0.4006478264251415, -0.4900849661105598, 0.4526231532433526, 1.3645333361300758, -0.937202280568759, -0.4859572288359756, 0.1862574418493365, -1.1541193568650963, 0.124845410621109, 0.8663536158749714, 0.5446848329763789, -0.038893915190952, -0.3668473932271213, 0.1644814419861821, 0.6480062941824603, 0.2148556390917805, 0.409259875897608, -0.5203200034363878, -0.3382334466163384, 0.1783184289600465, 0.1973464596566793, -0.3393343377036855, 0.4863507275991407, 0.0020466483727481, -0.2324126167245634, 0.1033036335819445, -0.1494181470568635, 0.3573069352658559, 0.0338340493754078, -0.5841384563436726, -0.060130936863896, -0.179167225220958, 0.3031318732370252, 0.7350528221921978, -1.2056801909470907, -0.4641951608372041]|3426.2419433593750000|      2.00000000|[2743, 430, 0, 215]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      54|[-1.1804070984738342, 0.2817840847941375, 0.2894470484568716, 1.0170951264147834, 0.3296469580509072, 0.4905591541469964, 0.1321834774743991, 0.3694771874956748, -0.6350640563097127, -0.2449621949118451, 0.2920879100949894, 0.0508583790663119, 0.261625339524978, -0.5933589294480371, -0.5025948125965862, 0.0138898291879667, 0.3846851330014446, 1.634805706514066, -0.8155922363573183, 0.1600788092207133, 0.1935520829804153, -1.4087123463378677, 0.4316012194144347, 0.5796736352787132, -0.0577718791895565, -0.382530895674484, -0.537552425023758, 0.0979392233746697, 0.1830903673857638, -0.0679332668068564, 0.7899058217995523, -0.6045002334368734, -0.5879264390463259, -0.0760099738339839, -0.123721954395608, -0.2546847759584384, 0.0855669560862725, -0.3665072209713287, -0.1721349572108705, -0.2406275789095461, 0.4604432047901086, 0.5589539404796007, -0.2698134411241513, -0.7083493898456957, -0.2100232697921635, 0.1002150850286947, 0.3858436705662565, 0.6182078784299649, -0.8327101976931743, -0.3229930841721562]|3262.6889648437500000|      4.00000000|[2795, 438, 0, 219]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      55|[-1.1804070984738342, 0.2817840847941375, 0.2894470484568716, 1.0170951264147834, 0.3296469580509072, 0.4905591541469964, 0.1321834774743991, 0.3694771874956748, -0.6350640563097127, -0.2449621949118451, 0.2920879100949894, 0.0508583790663119, 0.261625339524978, -0.5933589294480371, -0.5025948125965862, 0.0138898291879667, 0.3846851330014446, 1.634805706514066, -0.8155922363573183, 0.1600788092207133, 0.1935520829804153, -1.4087123463378677, 0.4316012194144347, 0.5796736352787132, -0.0577718791895565, -0.382530895674484, -0.537552425023758, 0.0979392233746697, 0.1830903673857638, -0.0679332668068564, 0.7899058217995523, -0.6045002334368734, -0.5879264390463259, -0.0760099738339839, -0.123721954395608, -0.2546847759584384, 0.0855669560862725, -0.3665072209713287, -0.1721349572108705, -0.2406275789095461, 0.4604432047901086, 0.5589539404796007, -0.2698134411241513, -0.7083493898456957, -0.2100232697921635, 0.1002150850286947, 0.3858436705662565, 0.6182078784299649, -0.8327101976931743, -0.3229930841721562]|3262.6889648437500000|      2.00000000|[2859, 448, 0, 224]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      56|[-1.1804070984738342, 0.2817840847941375, 0.2894470484568716, 1.0170951264147834, 0.3296469580509072, 0.4905591541469964, 0.1321834774743991, 0.3694771874956748, -0.6350640563097127, -0.2449621949118451, 0.2920879100949894, 0.0508583790663119, 0.261625339524978, -0.5933589294480371, -0.5025948125965862, 0.0138898291879667, 0.3846851330014446, 1.634805706514066, -0.8155922363573183, 0.1600788092207133, 0.1935520829804153, -1.4087123463378677, 0.4316012194144347, 0.5796736352787132, -0.0577718791895565, -0.382530895674484, -0.537552425023758, 0.0979392233746697, 0.1830903673857638, -0.0679332668068564, 0.7899058217995523, -0.6045002334368734, -0.5879264390463259, -0.0760099738339839, -0.123721954395608, -0.2546847759584384, 0.0855669560862725, -0.3665072209713287, -0.1721349572108705, -0.2406275789095461, 0.4604432047901086, 0.5589539404796007, -0.2698134411241513, -0.7083493898456957, -0.2100232697921635, 0.1002150850286947, 0.3858436705662565, 0.6182078784299649, -0.8327101976931743, -0.3229930841721562]|3262.6889648437500000|      1.00000000|[2933, 460, 0, 230]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      57|[-0.9176953350918762, 0.261134349909637, 0.3271081985547186, 0.6936706083064155, 0.2746361401059036, 0.2552850031793984, 0.2062498332988696, 0.4183718908838889, -0.5876157713856824, -0.1527392137569264, 0.321865384796394, 0.0639720863703128, 0.3726510752608713, -0.7166738763379145, -0.5578972835190563, -0.3058902821248995, 0.492882233461974, 1.5727577965688164, -0.7778296466046442, 0.6447104370187937, 0.0458034785635681, -1.214951429747177, 0.5580214639889816, 0.5244332872972602, -0.1529261050158199, -0.4845451094749142, -0.5631031480996247, 0.0385593886929203, 0.2864783862918803, -0.030983188945309, 0.806506207107818, -0.6185373778072505, -0.4125568634266283, -0.1408412605027614, -0.0399067969821253, -0.2273204306910234, 0.2685127886964028, -0.3559980103326268, -0.0585272823737581, -0.2034019636763632, 0.5616909177598886, 0.6067595440731886, -0.2356151197220784, -0.6879569495862391, -0.1142146073180081, -0.0930367035874857, 0.1648282768322782, 0.4032397484374799, -0.8399006221764438, -0.3517316964812545]|2911.5327148437500000|      2.00000000|[2947, 462, 0, 231]                                                        | | GPS sucess | actual_k=2
      58|[-0.9176953350918762, 0.261134349909637, 0.3271081985547186, 0.6936706083064155, 0.2746361401059036, 0.2552850031793984, 0.2062498332988696, 0.4183718908838889, -0.5876157713856824, -0.1527392137569264, 0.321865384796394, 0.0639720863703128, 0.3726510752608713, -0.7166738763379145, -0.5578972835190563, -0.3058902821248995, 0.492882233461974, 1.5727577965688164, -0.7778296466046442, 0.6447104370187937, 0.0458034785635681, -1.214951429747177, 0.5580214639889816, 0.5244332872972602, -0.1529261050158199, -0.4845451094749142, -0.5631031480996247, 0.0385593886929203, 0.2864783862918803, -0.030983188945309, 0.806506207107818, -0.6185373778072505, -0.4125568634266283, -0.1408412605027614, -0.0399067969821253, -0.2273204306910234, 0.2685127886964028, -0.3559980103326268, -0.0585272823737581, -0.2034019636763632, 0.5616909177598886, 0.6067595440731886, -0.2356151197220784, -0.6879569495862391, -0.1142146073180081, -0.0930367035874857, 0.1648282768322782, 0.4032397484374799, -0.8399006221764438, -0.3517316964812545]|2911.5327148437500000|      1.00000000|[3022, 474, 0, 237]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[-0.8069104095714561, 0.3544619541438556, 0.0435918511464239, 0.5504830556159095, 0.3829583954193001, 0.1776311182917031, 0.0228744747173267, 0.3506542343907019, -0.7150534076419004, -0.0342860687297658, 0.0767183502705227, -0.0667904608842496, 0.2764160756637987, -0.7932646676825571, -0.4266737539418011, -0.4617849043315875, 0.5309524800392369, 1.4997598092984612, -1.0480213160687555, 0.7615022366832911, 0.1061114097185344, -1.2640946621523628, 0.659886174439154, 0.5654062688992137, -0.2400764105253872, -0.3091521837356259, -0.3178713855712052, 0.1951406415062595, 0.0796987572997996, 0.1286971328673207, 0.7995837497406362, -0.6991952771869807, -0.4352375781530764, -0.2087626680235324, -0.0716223390601435, -0.2128590921709733, 0.2560300841016714, -0.3808809527707524, -0.0397062738703211, -0.1075933384551108, 0.4442806304988793, 0.2889540154324415, -0.046492502477358, -0.8826067800467875, -0.2399984083968045, -0.1643813176164164, 0.0137736262871579, 0.6398644363475599, -0.637872884082114, -0.296432216966894]|2802.6135253906250000|      2.00000000|[3036, 476, 0, 238]                                                        | | GPS sucess | actual_k=2
      60|[-0.8069104095714561, 0.3544619541438556, 0.0435918511464239, 0.5504830556159095, 0.3829583954193001, 0.1776311182917031, 0.0228744747173267, 0.3506542343907019, -0.7150534076419004, -0.0342860687297658, 0.0767183502705227, -0.0667904608842496, 0.2764160756637987, -0.7932646676825571, -0.4266737539418011, -0.4617849043315875, 0.5309524800392369, 1.4997598092984612, -1.0480213160687555, 0.7615022366832911, 0.1061114097185344, -1.2640946621523628, 0.659886174439154, 0.5654062688992137, -0.2400764105253872, -0.3091521837356259, -0.3178713855712052, 0.1951406415062595, 0.0796987572997996, 0.1286971328673207, 0.7995837497406362, -0.6991952771869807, -0.4352375781530764, -0.2087626680235324, -0.0716223390601435, -0.2128590921709733, 0.2560300841016714, -0.3808809527707524, -0.0397062738703211, -0.1075933384551108, 0.4442806304988793, 0.2889540154324415, -0.046492502477358, -0.8826067800467875, -0.2399984083968045, -0.1643813176164164, 0.0137736262871579, 0.6398644363475599, -0.637872884082114, -0.296432216966894]|2802.6135253906250000|      1.00000000|[3112, 488, 0, 244]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      61|[-0.7619809051769248, 0.2246216248544192, 0.2285569550110937, 0.4272999243979529, 0.2089701574422722, 0.280651495748845, -0.190555140184216, 0.3719002392403742, -0.5401265604224332, -0.2465834188979939, 0.1004392256529461, -0.1194929324981336, 0.4348811630775865, -0.8650701150225687, -0.7371512789376049, -0.357948420078181, 0.3740982975574711, 1.5633520718645508, -0.9281252394491304, 0.9147692626308619, 0.1336844625122757, -1.1563231388555297, 0.6525512864577392, 0.4674751446292514, -0.3888768134051022, -0.1466975190284421, -0.0467968521086808, 0.1359199586766411, -0.1247731288581899, 0.1065344961253249, 0.6236812936954854, -0.7311262304512172, -0.3561559012526896, -0.2603706530730185, -0.1849273787639895, -0.182462707052608, -0.1689229295568521, -0.3949135532182879, 0.0844212184382956, -0.1304438072098792, 0.3769290508327416, 0.4790579486475828, 0.003727897617628, -0.6518442983573344, -0.2774418562548996, -0.2181254400023951, -0.1060880659030123, 0.5743117919159688, -0.6479629203998201, -0.2620628041572837]|2515.9396972656250000|      2.00000000|[3126, 490, 0, 245]                                                        | | GPS sucess | actual_k=2
      62|[-0.6403291935206239, 0.6168041020499082, -0.1375201504535455, 0.4731269086909822, -0.2536916912165627, -0.0574778999655983, -0.2239493439953782, 0.4523623935449741, -0.6232751566141029, -0.4534080248559978, 0.5435195429906439, -0.562542463699309, 0.5818875912780117, -0.2682444320356344, -0.5254881627690855, -0.1544083059265665, 0.6451244237778471, 1.3878315700755472, -1.090930218475522, 0.7210731917440967, 0.4970779664026883, -1.0308893093593898, 0.7359444907564867, -0.1322271939607067, -0.5475729003353121, -0.0307503616044558, 0.0756840735414298, -0.1621347373399292, 0.1327318558977387, -0.1591083533390334, 0.7369057937775191, -0.608693766515078, 0.0031785059186123, -0.2304514332511591, -0.2626092447970662, -0.1458936534341026, 0.2629524577586548, -0.4402397173862043, -0.1600319895698276, -0.2506201675449688, 0.3754143267576465, 0.5308600553987582, -0.0147795130442094, -0.5878488743704882, 0.1017315754726518, -0.2975323232944559, -0.1544969706841054, -0.1762243650949984, -0.1683722815225429, 0.0697825004036596]|2481.8298339843750000|      4.00000000|[3176, 498, 0, 249]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
