k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604166286054351|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
      24|[2.708623629221712, 3.9067628823534846, 4.098767616461058, 2.4514992758287857, 3.0730249188662873, 3.0565783804376343, 4.518764271600432, 3.1193271369124775, 2.965774515518384, 3.0350662299305475, 3.250919769020985, 3.242830797982914, 4.591123291327707, 4.055073404457328, 1.5228894054222586, 2.731594010564418, 1.8674334942359656, -0.6544782560548564, 2.1718646586670873, 1.5694023450313965, 3.5971345030458894, 1.2516188940642696, 3.188890962548857, 1.2793868627092704, 2.306813763504851, 1.894243203092216, 2.044322015635318, 3.2170201922536585, 3.021530064944447, 4.30602464191825, 3.6581803215259807, 2.3251457061955607, 2.6073163787550593, 2.818429379794982, 2.557677536513693, 3.3677451841732164, 2.0957014410876726, 2.316191811456765, 3.107764780926811, 3.3676890621428908, 3.0067425731421418, 1.4027782558640556, 0.7948930990866965, 4.112367338351934, 2.5168229171102654, 3.7797621699291697, 0.0965310776247224, 2.6920364107538637, 1.6709875502635243, 3.071941224128111]|430.3972260868764579|      1.00000000|[1464, 96, 24, 48]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      25|[2.708623629221712, 3.9067628823534846, 4.098767616461058, 2.4514992758287857, 3.0730249188662873, 3.0565783804376343, 4.518764271600432, 3.1193271369124775, 2.965774515518384, 3.0350662299305475, 3.250919769020985, 3.242830797982914, 4.591123291327707, 4.055073404457328, 1.5228894054222586, 2.731594010564418, 1.8674334942359656, -0.6544782560548564, 2.1718646586670873, 1.5694023450313965, 3.5971345030458894, 1.2516188940642696, 3.188890962548857, 1.2793868627092704, 2.306813763504851, 1.894243203092216, 2.044322015635318, 3.2170201922536585, 3.021530064944447, 4.30602464191825, 3.6581803215259807, 2.3251457061955607, 2.6073163787550593, 2.818429379794982, 2.557677536513693, 3.3677451841732164, 2.0957014410876726, 2.316191811456765, 3.107764780926811, 3.3676890621428908, 3.0067425731421418, 1.4027782558640556, 0.7948930990866965, 4.112367338351934, 2.5168229171102654, 3.7797621699291697, 0.0965310776247224, 2.6920364107538637, 1.6709875502635243, 3.071941224128111]|430.3972260868764579|      0.50000000|[1525, 100, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      26|[2.7389939371772094, 3.9792586093576308, 4.046634740209514, 2.50999395491136, 3.1019209858555925, 3.080366880451079, 4.58177150182203, 3.154732092062922, 3.019140928249053, 3.0950384091430716, 3.29025927862611, 3.294371861137038, 4.598539955746664, 4.078747090840584, 1.29124247598516, 2.754091898665049, 1.6788012447646425, -0.5767207398909364, 2.13640684059254, 1.590025892024465, 3.5037485726646564, 1.2381386808015473, 3.188170147192783, 1.1211540042255967, 2.3924023362836992, 1.8952159709029062, 2.0801732086329188, 3.266629291658934, 3.009630758392431, 4.297633636065241, 3.6538609201008594, 2.3302397021414216, 2.6121719613495467, 2.8781067092450106, 2.6135687340863836, 3.3833715569875413, 2.1091310884589842, 2.322807677432573, 3.1584889966304828, 3.411898056147793, 3.079893584624064, 1.500831795454904, 0.842857961384212, 4.152076537388718, 2.5940783448586027, 3.8045344962165477, -0.0730858103203057, 2.7368559163113897, 1.685375081766252, 3.166446857923151]|426.5210008212299613|      1.00000000|[1586, 104, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      27|[2.7389939371772094, 3.9792586093576308, 4.046634740209514, 2.50999395491136, 3.1019209858555925, 3.080366880451079, 4.58177150182203, 3.154732092062922, 3.019140928249053, 3.0950384091430716, 3.29025927862611, 3.294371861137038, 4.598539955746664, 4.078747090840584, 1.29124247598516, 2.754091898665049, 1.6788012447646425, -0.5767207398909364, 2.13640684059254, 1.590025892024465, 3.5037485726646564, 1.2381386808015473, 3.188170147192783, 1.1211540042255967, 2.3924023362836992, 1.8952159709029062, 2.0801732086329188, 3.266629291658934, 3.009630758392431, 4.297633636065241, 3.6538609201008594, 2.3302397021414216, 2.6121719613495467, 2.8781067092450106, 2.6135687340863836, 3.3833715569875413, 2.1091310884589842, 2.322807677432573, 3.1584889966304828, 3.411898056147793, 3.079893584624064, 1.500831795454904, 0.842857961384212, 4.152076537388718, 2.5940783448586027, 3.8045344962165477, -0.0730858103203057, 2.7368559163113897, 1.685375081766252, 3.166446857923151]|426.5210008212299613|      0.50000000|[1647, 108, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      28|[2.7234470702917695, 4.03814149732346, 4.102500565869761, 2.525951697683345, 3.077223235034909, 3.1135601432153877, 4.595586505981774, 3.276170103698407, 3.0768028108820054, 3.173511325727166, 3.3818009970808545, 3.367651893113438, 4.605622142211563, 4.1618799880682795, 1.3359033766980348, 2.7862776072094655, 1.7653808200886911, -0.5238244818820509, 2.1833213985605413, 1.616534579441231, 3.532963272795542, 1.239071156694813, 3.302499866150672, 1.189888258578172, 2.4750999090792187, 1.9149367452001025, 2.129726436173682, 3.3665246172492074, 3.018365891738436, 4.343150858592924, 3.727953772462906, 2.3855767462875446, 2.6586470890247282, 2.8388558915720346, 2.712319583830951, 3.4448543421843683, 2.252613668582389, 2.4221306522662367, 3.2684289775079036, 3.4572472836081882, 3.134543858970982, 1.5633185518131487, 0.7615642807348948, 4.25442026225522, 2.6705443344665687, 3.855305597720261, 0.0287245120642309, 2.889131733819431, 1.7210549542251206, 3.20860867972694]|410.8374612239874750|      1.00000000|[1708, 112, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      29|[2.876282148585639, 4.001251275660446, 4.250875463733035, 2.61382649488563, 2.9778753763308345, 3.366932633157103, 4.456423275357837, 3.460297720446669, 3.211803527956672, 3.2563348331214677, 3.4649396011545783, 3.501460217553012, 4.720708895966882, 4.179469377973592, 1.4244607413770043, 2.8252695161226575, 1.8231320766921921, -0.5528987594021112, 2.207407116366372, 1.6202298210174177, 3.4062037825025637, 1.4708482218837158, 3.1684634764751363, 1.275435520670174, 2.5073478681241883, 1.6154614348135445, 2.1621874753097265, 3.575042386061511, 3.335507131256709, 4.300438660957613, 3.816687346462553, 2.408758846735287, 2.673519960997731, 2.681721302250581, 2.7006180606900334, 3.514397603117794, 2.35990644640279, 2.293843490149789, 3.4465162328989467, 3.4535827422733636, 3.1377684174507934, 1.5300289712185775, 0.5025995377210186, 4.240350862464839, 2.989605294142807, 3.8371257896180615, 0.2326905182928552, 2.8391203619459273, 2.0137053772431104, 3.3067274779475824]|402.1790484884295438|      2.00000000|[1769, 116, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      30|[2.876282148585639, 4.001251275660446, 4.250875463733035, 2.61382649488563, 2.9778753763308345, 3.366932633157103, 4.456423275357837, 3.460297720446669, 3.211803527956672, 3.2563348331214677, 3.4649396011545783, 3.501460217553012, 4.720708895966882, 4.179469377973592, 1.4244607413770043, 2.8252695161226575, 1.8231320766921921, -0.5528987594021112, 2.207407116366372, 1.6202298210174177, 3.4062037825025637, 1.4708482218837158, 3.1684634764751363, 1.275435520670174, 2.5073478681241883, 1.6154614348135445, 2.1621874753097265, 3.575042386061511, 3.335507131256709, 4.300438660957613, 3.816687346462553, 2.408758846735287, 2.673519960997731, 2.681721302250581, 2.7006180606900334, 3.514397603117794, 2.35990644640279, 2.293843490149789, 3.4465162328989467, 3.4535827422733636, 3.1377684174507934, 1.5300289712185775, 0.5025995377210186, 4.240350862464839, 2.989605294142807, 3.8371257896180615, 0.2326905182928552, 2.8391203619459273, 2.0137053772431104, 3.3067274779475824]|402.1790484884295438|      1.00000000|[1830, 120, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      31|[2.9256812880765746, 3.9638042223972487, 4.329075759549306, 2.6883537516361256, 3.030523231904297, 3.3545555993390703, 4.352075326496968, 3.5928724121762543, 3.0297207960810937, 3.4732392123391227, 3.601825923354026, 3.41425986850026, 4.808217426362269, 4.209871748528591, 1.0443282987489384, 2.9039841252008296, 1.5463773899423097, -0.683963428367677, 2.2494318868067595, 1.8041245739887546, 3.4162940618439817, 1.5045126660049781, 3.236441605737019, 0.9672829564442267, 2.5259351037492253, 1.7604602141992671, 2.2085723132355204, 3.695933429551359, 3.425865311325566, 4.171631558405489, 3.9239036697252225, 2.393122227957778, 2.708293453563278, 2.7840543257898154, 2.696254529064832, 3.6077949822699162, 2.339582832808664, 2.4560952542426313, 3.5300902765070825, 3.606878649457943, 3.220185482148571, 1.5837563697647754, 0.7814625419401267, 4.29124849702044, 3.171144932955142, 4.025238678507245, -0.0601175795256857, 2.875064840650858, 2.2482074065770585, 3.3733009450668]|395.8178078356293099|      2.00000000|[1891, 124, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      32|[2.9256812880765746, 3.9638042223972487, 4.329075759549306, 2.6883537516361256, 3.030523231904297, 3.3545555993390703, 4.352075326496968, 3.5928724121762543, 3.0297207960810937, 3.4732392123391227, 3.601825923354026, 3.41425986850026, 4.808217426362269, 4.209871748528591, 1.0443282987489384, 2.9039841252008296, 1.5463773899423097, -0.683963428367677, 2.2494318868067595, 1.8041245739887546, 3.4162940618439817, 1.5045126660049781, 3.236441605737019, 0.9672829564442267, 2.5259351037492253, 1.7604602141992671, 2.2085723132355204, 3.695933429551359, 3.425865311325566, 4.171631558405489, 3.9239036697252225, 2.393122227957778, 2.708293453563278, 2.7840543257898154, 2.696254529064832, 3.6077949822699162, 2.339582832808664, 2.4560952542426313, 3.5300902765070825, 3.606878649457943, 3.220185482148571, 1.5837563697647754, 0.7814625419401267, 4.29124849702044, 3.171144932955142, 4.025238678507245, -0.0601175795256857, 2.875064840650858, 2.2482074065770585, 3.3733009450668]|395.8178078356293099|      1.00000000|[1952, 128, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      33|[3.095035694555268, 3.8886325962765684, 4.405729897255549, 2.858981537819017, 3.0819616967326486, 3.3829606606491587, 4.259726688865006, 3.5203113218385664, 3.279064150155931, 3.5426618257361224, 3.7144304339892815, 3.3883007270560372, 5.035390790808306, 4.269241703670763, 1.2656293490056443, 3.0458597666081846, 1.5642616249372414, -0.5213837601281792, 2.347851016745723, 1.840920800440138, 3.376119409793424, 1.380218533020785, 3.2064951028346727, 1.2429902415042162, 2.697368928301451, 1.8114145922579503, 2.323963693717974, 3.6685007056924386, 3.4626289873886864, 4.20683611969616, 3.8597054227451975, 2.6047529769564797, 2.902192583901604, 2.7829275630645336, 2.783585066634887, 3.785280248124102, 2.4962623338044536, 2.6199094197561803, 3.39648448344687, 3.8530474975306737, 3.4525549119737398, 1.726527640319554, 1.031664850304819, 4.208616780715834, 3.285541934261903, 4.108551113694457, 0.0899821360926575, 3.08209772363279, 2.4466942863593877, 3.439233644544613]|370.1107821149895472|      2.00000000|[2013, 132, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      34|[3.095035694555268, 3.8886325962765684, 4.405729897255549, 2.858981537819017, 3.0819616967326486, 3.3829606606491587, 4.259726688865006, 3.5203113218385664, 3.279064150155931, 3.5426618257361224, 3.7144304339892815, 3.3883007270560372, 5.035390790808306, 4.269241703670763, 1.2656293490056443, 3.0458597666081846, 1.5642616249372414, -0.5213837601281792, 2.347851016745723, 1.840920800440138, 3.376119409793424, 1.380218533020785, 3.2064951028346727, 1.2429902415042162, 2.697368928301451, 1.8114145922579503, 2.323963693717974, 3.6685007056924386, 3.4626289873886864, 4.20683611969616, 3.8597054227451975, 2.6047529769564797, 2.902192583901604, 2.7829275630645336, 2.783585066634887, 3.785280248124102, 2.4962623338044536, 2.6199094197561803, 3.39648448344687, 3.8530474975306737, 3.4525549119737398, 1.726527640319554, 1.031664850304819, 4.208616780715834, 3.285541934261903, 4.108551113694457, 0.0899821360926575, 3.08209772363279, 2.4466942863593877, 3.439233644544613]|370.1107821149895472|      1.00000000|[2074, 136, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      35|[3.095035694555268, 3.8886325962765684, 4.405729897255549, 2.858981537819017, 3.0819616967326486, 3.3829606606491587, 4.259726688865006, 3.5203113218385664, 3.279064150155931, 3.5426618257361224, 3.7144304339892815, 3.3883007270560372, 5.035390790808306, 4.269241703670763, 1.2656293490056443, 3.0458597666081846, 1.5642616249372414, -0.5213837601281792, 2.347851016745723, 1.840920800440138, 3.376119409793424, 1.380218533020785, 3.2064951028346727, 1.2429902415042162, 2.697368928301451, 1.8114145922579503, 2.323963693717974, 3.6685007056924386, 3.4626289873886864, 4.20683611969616, 3.8597054227451975, 2.6047529769564797, 2.902192583901604, 2.7829275630645336, 2.783585066634887, 3.785280248124102, 2.4962623338044536, 2.6199094197561803, 3.39648448344687, 3.8530474975306737, 3.4525549119737398, 1.726527640319554, 1.031664850304819, 4.208616780715834, 3.285541934261903, 4.108551113694457, 0.0899821360926575, 3.08209772363279, 2.4466942863593877, 3.439233644544613]|370.1107821149895472|      0.50000000|[2135, 140, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      36|[3.083629844749134, 3.968999816319627, 4.446390291653895, 2.8917603052259455, 3.0844191297812187, 3.3415823643494593, 4.304102374498931, 3.424703863912658, 3.379641178810472, 3.5728187220895853, 3.729871164160218, 3.427948517626567, 4.994373761429728, 4.317540033393223, 1.368759017102915, 3.114767471967817, 1.652047011409671, -0.4050745163768785, 2.375538047734717, 1.8962963926658882, 3.4413498888280194, 1.4707632096868888, 3.265922581755152, 1.388634444372637, 2.7449915610061413, 1.732807996802039, 2.2927962627604086, 3.724923951903653, 3.4313628295987977, 4.2794690591034765, 3.972028449287309, 2.7008376799010976, 3.0392520511044254, 2.683522034793166, 2.8440090123106994, 3.8252267272242197, 2.5615650764893734, 2.6462306982965216, 3.474709803914923, 3.9752309205838334, 3.4989134394117523, 1.799881198975321, 0.9551223343128714, 4.210600317272414, 3.281786898484569, 4.180719296736458, 0.1964528701693702, 3.113099847017345, 2.427854163714275, 3.4775293926943394]|360.4344202953714102|      1.00000000|[2196, 144, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      37|[3.083629844749134, 3.968999816319627, 4.446390291653895, 2.8917603052259455, 3.0844191297812187, 3.3415823643494593, 4.304102374498931, 3.424703863912658, 3.379641178810472, 3.5728187220895853, 3.729871164160218, 3.427948517626567, 4.994373761429728, 4.317540033393223, 1.368759017102915, 3.114767471967817, 1.652047011409671, -0.4050745163768785, 2.375538047734717, 1.8962963926658882, 3.4413498888280194, 1.4707632096868888, 3.265922581755152, 1.388634444372637, 2.7449915610061413, 1.732807996802039, 2.2927962627604086, 3.724923951903653, 3.4313628295987977, 4.2794690591034765, 3.972028449287309, 2.7008376799010976, 3.0392520511044254, 2.683522034793166, 2.8440090123106994, 3.8252267272242197, 2.5615650764893734, 2.6462306982965216, 3.474709803914923, 3.9752309205838334, 3.4989134394117523, 1.799881198975321, 0.9551223343128714, 4.210600317272414, 3.281786898484569, 4.180719296736458, 0.1964528701693702, 3.113099847017345, 2.427854163714275, 3.4775293926943394]|360.4344202953714102|      0.50000000|[2257, 148, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      38|[3.15444454911618, 4.035568969620627, 4.469947318490621, 2.9910454834854923, 3.02464524411211, 3.382097241561413, 4.415251861140316, 3.517575888201581, 3.4564904456682317, 3.621583051978435, 3.688857556306901, 3.5009273461342802, 4.96329724295889, 4.340357839553091, 1.390737670026625, 3.2482465178111575, 1.7260931615106319, -0.3340006733033798, 2.370716808589704, 1.8918139810477475, 3.362246374099076, 1.5390839073624651, 3.368342761328417, 1.424600529629778, 2.8200178254008565, 1.8541600384895258, 2.3056239691326614, 3.770595159610469, 3.5114143453352313, 4.366195539961519, 4.012393837731853, 2.7897790321218157, 3.1679639020075814, 2.7440962883173334, 2.927140454537411, 3.8848032725643398, 2.606300703456057, 2.6603276533893747, 3.491070393640648, 4.003623458232118, 3.542769701948171, 1.8253191421653725, 1.0392836468160278, 4.195338307054755, 3.279511030571333, 4.243292065979213, 0.3346493058970588, 3.0674624837129945, 2.5707265567763575, 3.489257032618634]|352.0167206738787513|      1.00000000|[2318, 152, 38, 76]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      39|[3.15444454911618, 4.035568969620627, 4.469947318490621, 2.9910454834854923, 3.02464524411211, 3.382097241561413, 4.415251861140316, 3.517575888201581, 3.4564904456682317, 3.621583051978435, 3.688857556306901, 3.5009273461342802, 4.96329724295889, 4.340357839553091, 1.390737670026625, 3.2482465178111575, 1.7260931615106319, -0.3340006733033798, 2.370716808589704, 1.8918139810477475, 3.362246374099076, 1.5390839073624651, 3.368342761328417, 1.424600529629778, 2.8200178254008565, 1.8541600384895258, 2.3056239691326614, 3.770595159610469, 3.5114143453352313, 4.366195539961519, 4.012393837731853, 2.7897790321218157, 3.1679639020075814, 2.7440962883173334, 2.927140454537411, 3.8848032725643398, 2.606300703456057, 2.6603276533893747, 3.491070393640648, 4.003623458232118, 3.542769701948171, 1.8253191421653725, 1.0392836468160278, 4.195338307054755, 3.279511030571333, 4.243292065979213, 0.3346493058970588, 3.0674624837129945, 2.5707265567763575, 3.489257032618634]|352.0167206738787513|      0.50000000|[2379, 156, 39, 78]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
