k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3153139582005303, 0.070811278971982, 0.2676926718006808, -0.0558639316053428, 0.1132170642813083, 0.2880322540695274, 0.1198226328711579, -0.1302651416186247, 0.1209207000504, -0.0230766300417583, 0.1726805296599087, 0.1627308172650578, 0.0055131224878058, 0.1377383255307336, 0.2010211607854459, 0.133089840749009, 0.1324342687660378, 0.1201740704523116, 0.0345121327790299, 0.1623518506191423, 0.0944262094270051, -0.0329350476280941, 0.2469284605976843, 0.0642463523140003, 0.2135736314199267, 0.1096278796536011, 0.135660877870958, 0.0697265884212118, 0.131514684781712, 0.0814068557873715, 0.1379703341624633, -0.0354129944948349, 0.1372774941376312, 0.1682545494182158, -0.0185242942256021, 0.1515387697266148, 0.0747038172468084, 0.1046878333371786, 0.0679820444949969, 0.0500507966641981, 0.0646552824701091, 0.0256223427022026, -0.0477000097515355, -0.0265600394769159, 0.1502887735401976, 0.215608201763497, 0.3059431076198918, -0.0094046010071474, 0.1240853895014895, 0.072437342566998]|1750.4018014062999100|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
      24|[2.270542272903425, 3.131491480475228, 4.101290779602062, 3.6371562408829248, 2.925619458813779, 3.1233159774007238, 4.756898613166007, 3.1113917934584725, 4.9896939409358465, 3.2548673680214084, 3.9952374625774123, 2.932722375690906, 3.711315299034804, 2.816401606130553, 2.0804018052366247, 3.4170404101095406, 1.6984617009759642, -0.1270577354064015, 1.8295554285744857, 1.5923533636430027, 2.890917917281092, 0.826670072619225, 3.4277036822253866, 0.9281996163972385, 1.5317774725438664, 2.618229884807923, 1.5747178928895913, 3.692032733994664, 3.993476244719719, 3.5395715829771786, 3.4553344236785413, 2.740955837851168, 3.066826299432721, 2.3551550609972196, 3.549199392375944, 4.351419257276941, 1.8544829831709453, 1.0161003873636827, 4.0968664220403515, 2.4639450431017016, 3.403042517140737, 1.7111962288155151, 0.2656465705664564, 3.190808564209153, 3.2093249163457513, 4.246999990257833, -0.4009975252723962, 2.1786602546963088, 2.5114746460418114, 2.586932380865696]|443.9246324059948279|      1.00000000|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      25|[2.5488874201553235, 3.3063198334868176, 4.028040191311114, 3.7844889890943167, 2.9277823216975776, 3.193762658318686, 4.896340731187257, 3.3635127229482826, 4.978821811589014, 3.3891535901637297, 4.111177353365078, 3.152966201604056, 3.7932931885910066, 2.933848108240571, 2.1779393498338484, 3.502833282898084, 1.7786143223444961, -0.1074703261625228, 1.8721634471494237, 1.7775227351745215, 2.8555416912210037, 0.9064589312980427, 3.4999817853943527, 1.0720832839288377, 1.7256893366667811, 2.749058824324285, 1.686737744860332, 3.7290289764126863, 3.9818018850932977, 3.6273960783482466, 3.558662611223654, 2.83182192148443, 3.0727864556313444, 2.495614391758691, 3.635607696023643, 4.339898948401997, 1.900710664551525, 1.1697089424675027, 4.051332017494639, 2.771319100659258, 3.658392506992122, 1.8704704497629383, 0.4738217902843933, 3.395617272545975, 3.32806817910268, 4.2366961459421475, -0.2493345804334607, 2.4747500988246482, 2.6023007600302503, 2.7569849940870443]|411.2413781792685086|      2.00000000|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      26|[2.5488874201553235, 3.3063198334868176, 4.028040191311114, 3.7844889890943167, 2.9277823216975776, 3.193762658318686, 4.896340731187257, 3.3635127229482826, 4.978821811589014, 3.3891535901637297, 4.111177353365078, 3.152966201604056, 3.7932931885910066, 2.933848108240571, 2.1779393498338484, 3.502833282898084, 1.7786143223444961, -0.1074703261625228, 1.8721634471494237, 1.7775227351745215, 2.8555416912210037, 0.9064589312980427, 3.4999817853943527, 1.0720832839288377, 1.7256893366667811, 2.749058824324285, 1.686737744860332, 3.7290289764126863, 3.9818018850932977, 3.6273960783482466, 3.558662611223654, 2.83182192148443, 3.0727864556313444, 2.495614391758691, 3.635607696023643, 4.339898948401997, 1.900710664551525, 1.1697089424675027, 4.051332017494639, 2.771319100659258, 3.658392506992122, 1.8704704497629383, 0.4738217902843933, 3.395617272545975, 3.32806817910268, 4.2366961459421475, -0.2493345804334607, 2.4747500988246482, 2.6023007600302503, 2.7569849940870443]|411.2413781792685086|      1.00000000|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      27|[2.5488874201553235, 3.3063198334868176, 4.028040191311114, 3.7844889890943167, 2.9277823216975776, 3.193762658318686, 4.896340731187257, 3.3635127229482826, 4.978821811589014, 3.3891535901637297, 4.111177353365078, 3.152966201604056, 3.7932931885910066, 2.933848108240571, 2.1779393498338484, 3.502833282898084, 1.7786143223444961, -0.1074703261625228, 1.8721634471494237, 1.7775227351745215, 2.8555416912210037, 0.9064589312980427, 3.4999817853943527, 1.0720832839288377, 1.7256893366667811, 2.749058824324285, 1.686737744860332, 3.7290289764126863, 3.9818018850932977, 3.6273960783482466, 3.558662611223654, 2.83182192148443, 3.0727864556313444, 2.495614391758691, 3.635607696023643, 4.339898948401997, 1.900710664551525, 1.1697089424675027, 4.051332017494639, 2.771319100659258, 3.658392506992122, 1.8704704497629383, 0.4738217902843933, 3.395617272545975, 3.32806817910268, 4.2366961459421475, -0.2493345804334607, 2.4747500988246482, 2.6023007600302503, 2.7569849940870443]|411.2413781792685086|      0.50000000|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      28|[2.5488874201553235, 3.3063198334868176, 4.028040191311114, 3.7844889890943167, 2.9277823216975776, 3.193762658318686, 4.896340731187257, 3.3635127229482826, 4.978821811589014, 3.3891535901637297, 4.111177353365078, 3.152966201604056, 3.7932931885910066, 2.933848108240571, 2.1779393498338484, 3.502833282898084, 1.7786143223444961, -0.1074703261625228, 1.8721634471494237, 1.7775227351745215, 2.8555416912210037, 0.9064589312980427, 3.4999817853943527, 1.0720832839288377, 1.7256893366667811, 2.749058824324285, 1.686737744860332, 3.7290289764126863, 3.9818018850932977, 3.6273960783482466, 3.558662611223654, 2.83182192148443, 3.0727864556313444, 2.495614391758691, 3.635607696023643, 4.339898948401997, 1.900710664551525, 1.1697089424675027, 4.051332017494639, 2.771319100659258, 3.658392506992122, 1.8704704497629383, 0.4738217902843933, 3.395617272545975, 3.32806817910268, 4.2366961459421475, -0.2493345804334607, 2.4747500988246482, 2.6023007600302503, 2.7569849940870443]|411.2413781792685086|      0.25000000|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      29|[2.5803430678696566, 3.2953902489164753, 4.050291694498431, 3.797842858882329, 2.9248074494242817, 3.2037817252208516, 4.868606591324338, 3.388348934654698, 4.973987482680905, 3.4169934562968884, 4.121328237065953, 3.1480811561857314, 3.839831515011283, 2.9599120018318903, 2.1218042579615126, 3.5266476033184593, 1.7651917371559072, -0.0802439424401429, 1.8785332838737192, 1.7917237741193224, 2.907403534806849, 0.9170909118209524, 3.50179811136329, 1.004609797805839, 1.802847606816453, 2.6630604946275325, 1.6933330492562821, 3.7509068965973102, 4.030860915751969, 3.6494032020158453, 3.6119968677590575, 2.874666228480372, 3.102110469871763, 2.4474718746788455, 3.622906435025563, 4.377644478445468, 1.9142016972235696, 1.1520613949804057, 4.0352090533192735, 2.7898979018198617, 3.679152822647462, 1.9220006346649827, 0.3845714573441509, 3.3919777299058955, 3.360244233549771, 4.233012538818371, -0.282720562772165, 2.481517133009764, 2.6407985101545446, 2.790896099974012]|405.7144240533300490|      0.50000000|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      30|[2.646425651597743, 3.428351238157329, 4.13031321737324, 3.9081727919535965, 3.0842555582132647, 3.2503695129205026, 4.84786636641333, 3.4310742105583345, 4.927059408672399, 3.4683261119191555, 4.217649670222234, 3.1657087572140945, 3.8733217994442355, 2.984749398162152, 2.05286734760667, 3.49371370144521, 1.7023472941185054, -0.0569582068263912, 1.8894076707746357, 1.821913722024765, 2.957487360511562, 1.026079226928444, 3.532163287361117, 0.9955947484338096, 1.8606715126640183, 2.721050473091445, 1.827226064909485, 3.717535941345732, 4.015502183679363, 3.6384757673213777, 3.6700409260291833, 2.919905193829441, 3.1015290916103946, 2.469977291214336, 3.6527673695903755, 4.4218980083679655, 2.009367320980379, 1.1234021549271125, 3.9452878664334516, 2.9349166638875537, 3.7911235669544454, 2.0436190535522964, 0.3612512124772692, 3.3654868958914985, 3.398076081919235, 4.31093513110985, -0.1864463250645039, 2.567464197293743, 2.6655768257222574, 2.887847698398434]|393.9488431100232333|      1.00000000|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      31|[2.646425651597743, 3.428351238157329, 4.13031321737324, 3.9081727919535965, 3.0842555582132647, 3.2503695129205026, 4.84786636641333, 3.4310742105583345, 4.927059408672399, 3.4683261119191555, 4.217649670222234, 3.1657087572140945, 3.8733217994442355, 2.984749398162152, 2.05286734760667, 3.49371370144521, 1.7023472941185054, -0.0569582068263912, 1.8894076707746357, 1.821913722024765, 2.957487360511562, 1.026079226928444, 3.532163287361117, 0.9955947484338096, 1.8606715126640183, 2.721050473091445, 1.827226064909485, 3.717535941345732, 4.015502183679363, 3.6384757673213777, 3.6700409260291833, 2.919905193829441, 3.1015290916103946, 2.469977291214336, 3.6527673695903755, 4.4218980083679655, 2.009367320980379, 1.1234021549271125, 3.9452878664334516, 2.9349166638875537, 3.7911235669544454, 2.0436190535522964, 0.3612512124772692, 3.3654868958914985, 3.398076081919235, 4.31093513110985, -0.1864463250645039, 2.567464197293743, 2.6655768257222574, 2.887847698398434]|393.9488431100232333|      0.50000000|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      32|[2.7432279747623727, 3.533887468880208, 4.214989558616312, 3.926033836233551, 3.191914461186562, 3.2661978875611237, 4.833853387658394, 3.4705118301922893, 4.890708443604914, 3.5900886427289667, 4.154137220989788, 3.2411249438675185, 3.93337709193755, 3.0442942850478256, 2.0100837246502925, 3.539265649908451, 1.6663150288032342, 0.0028366282625168, 1.878700591736688, 1.8441749425183442, 2.982022074045275, 1.1115966710848006, 3.644211989871944, 1.0277150229829086, 1.9708047631308043, 2.570068826799934, 1.8823600432757708, 3.684543323825918, 4.067752544398734, 3.7184150022795937, 3.743627097311447, 2.9198108532241016, 3.1900033189714767, 2.476251536012052, 3.7119346414555743, 4.421908682342782, 2.1263262238338894, 1.2333138854502765, 3.8889992910001956, 2.9972345417234587, 3.808140707517014, 2.1088961496262244, 0.3788320274479948, 3.3582018682228996, 3.4543527049726452, 4.360873478561648, -0.1280682300776966, 2.7085559852316963, 2.7610103475163053, 2.9489461638686345]|381.6019818724553829|      1.00000000|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      33|[2.6127617095108713, 3.40387223589509, 4.307315659001366, 4.144815955399302, 3.3520191095481358, 3.4228423877249585, 4.667572148127179, 3.43339043561783, 4.992174095875325, 3.6261081715733736, 4.268636539290626, 3.5013578298886996, 3.9043198098088636, 3.3985335192848813, 1.8860725728592453, 3.5906286332012343, 1.4530036424854171, 0.1348594966621429, 1.9004366290352266, 1.839772023982649, 2.9750246710403982, 1.1715378263688583, 3.6388731508620613, 1.027188571488463, 2.0437944572154243, 2.549599134495988, 1.7816791353032735, 3.823178192515448, 4.125624865385096, 3.8447742404557967, 3.737692590383074, 3.0007059854415714, 3.5374172787493894, 2.3859152562271473, 3.8175915890660486, 4.5822288912628695, 2.3160171722336305, 1.4040733312212577, 3.953360814948644, 3.148908936314683, 3.8496127356636625, 2.118204486966177, 0.3247178678207049, 3.4086371154623594, 3.6394700382975853, 4.495901671996886, -0.2143937997222586, 3.0661257269579454, 2.8643586076317593, 2.991874257097267]|369.8822865165095664|      2.00000000|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      34|[2.6127617095108713, 3.40387223589509, 4.307315659001366, 4.144815955399302, 3.3520191095481358, 3.4228423877249585, 4.667572148127179, 3.43339043561783, 4.992174095875325, 3.6261081715733736, 4.268636539290626, 3.5013578298886996, 3.9043198098088636, 3.3985335192848813, 1.8860725728592453, 3.5906286332012343, 1.4530036424854171, 0.1348594966621429, 1.9004366290352266, 1.839772023982649, 2.9750246710403982, 1.1715378263688583, 3.6388731508620613, 1.027188571488463, 2.0437944572154243, 2.549599134495988, 1.7816791353032735, 3.823178192515448, 4.125624865385096, 3.8447742404557967, 3.737692590383074, 3.0007059854415714, 3.5374172787493894, 2.3859152562271473, 3.8175915890660486, 4.5822288912628695, 2.3160171722336305, 1.4040733312212577, 3.953360814948644, 3.148908936314683, 3.8496127356636625, 2.118204486966177, 0.3247178678207049, 3.4086371154623594, 3.6394700382975853, 4.495901671996886, -0.2143937997222586, 3.0661257269579454, 2.8643586076317593, 2.991874257097267]|369.8822865165095664|      1.00000000|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      35|[2.7086341409801813, 3.5291487338422414, 4.556752700998483, 4.331798957905746, 3.53430693234366, 3.488930904669737, 4.568240233569905, 3.421281663595743, 5.081924145462034, 3.6356821982325958, 4.35271522379269, 3.6719693040636288, 3.9556191741361997, 3.389513390129372, 2.103676074533243, 3.5808662291059057, 1.5459660547620024, 0.1218924467793272, 2.0908087488729485, 1.9967045574684668, 2.9437801185700394, 1.256051381406189, 3.6698567910227036, 1.3472736706118724, 2.1804137046705376, 2.5670455039962143, 1.8209846642839622, 4.06553285770648, 4.13671327880172, 3.970131509709378, 3.9354668058372186, 3.0615286617957835, 3.5152898592749247, 2.6685263731045907, 3.9303954552468072, 4.5381778788770815, 2.1513457045552142, 1.4888608916298813, 4.219281539882203, 3.349674385904061, 3.899465080471753, 2.17680275777304, 0.5268231954461324, 3.610653720093928, 3.6042887933580148, 4.6991650591810945, -0.0906609109429548, 3.224182027104318, 2.8804185703061327, 3.0673412636036987]|358.7311084374495067|      2.00000000|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      36|[2.7086341409801813, 3.5291487338422414, 4.556752700998483, 4.331798957905746, 3.53430693234366, 3.488930904669737, 4.568240233569905, 3.421281663595743, 5.081924145462034, 3.6356821982325958, 4.35271522379269, 3.6719693040636288, 3.9556191741361997, 3.389513390129372, 2.103676074533243, 3.5808662291059057, 1.5459660547620024, 0.1218924467793272, 2.0908087488729485, 1.9967045574684668, 2.9437801185700394, 1.256051381406189, 3.6698567910227036, 1.3472736706118724, 2.1804137046705376, 2.5670455039962143, 1.8209846642839622, 4.06553285770648, 4.13671327880172, 3.970131509709378, 3.9354668058372186, 3.0615286617957835, 3.5152898592749247, 2.6685263731045907, 3.9303954552468072, 4.5381778788770815, 2.1513457045552142, 1.4888608916298813, 4.219281539882203, 3.349674385904061, 3.899465080471753, 2.17680275777304, 0.5268231954461324, 3.610653720093928, 3.6042887933580148, 4.6991650591810945, -0.0906609109429548, 3.224182027104318, 2.8804185703061327, 3.0673412636036987]|358.7311084374495067|      1.00000000|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      37|[2.7086341409801813, 3.5291487338422414, 4.556752700998483, 4.331798957905746, 3.53430693234366, 3.488930904669737, 4.568240233569905, 3.421281663595743, 5.081924145462034, 3.6356821982325958, 4.35271522379269, 3.6719693040636288, 3.9556191741361997, 3.389513390129372, 2.103676074533243, 3.5808662291059057, 1.5459660547620024, 0.1218924467793272, 2.0908087488729485, 1.9967045574684668, 2.9437801185700394, 1.256051381406189, 3.6698567910227036, 1.3472736706118724, 2.1804137046705376, 2.5670455039962143, 1.8209846642839622, 4.06553285770648, 4.13671327880172, 3.970131509709378, 3.9354668058372186, 3.0615286617957835, 3.5152898592749247, 2.6685263731045907, 3.9303954552468072, 4.5381778788770815, 2.1513457045552142, 1.4888608916298813, 4.219281539882203, 3.349674385904061, 3.899465080471753, 2.17680275777304, 0.5268231954461324, 3.610653720093928, 3.6042887933580148, 4.6991650591810945, -0.0906609109429548, 3.224182027104318, 2.8804185703061327, 3.0673412636036987]|358.7311084374495067|      0.50000000|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      38|[2.7086341409801813, 3.5291487338422414, 4.556752700998483, 4.331798957905746, 3.53430693234366, 3.488930904669737, 4.568240233569905, 3.421281663595743, 5.081924145462034, 3.6356821982325958, 4.35271522379269, 3.6719693040636288, 3.9556191741361997, 3.389513390129372, 2.103676074533243, 3.5808662291059057, 1.5459660547620024, 0.1218924467793272, 2.0908087488729485, 1.9967045574684668, 2.9437801185700394, 1.256051381406189, 3.6698567910227036, 1.3472736706118724, 2.1804137046705376, 2.5670455039962143, 1.8209846642839622, 4.06553285770648, 4.13671327880172, 3.970131509709378, 3.9354668058372186, 3.0615286617957835, 3.5152898592749247, 2.6685263731045907, 3.9303954552468072, 4.5381778788770815, 2.1513457045552142, 1.4888608916298813, 4.219281539882203, 3.349674385904061, 3.899465080471753, 2.17680275777304, 0.5268231954461324, 3.610653720093928, 3.6042887933580148, 4.6991650591810945, -0.0906609109429548, 3.224182027104318, 2.8804185703061327, 3.0673412636036987]|358.7311084374495067|      0.25000000|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      39|[2.723818638550021, 3.5400052848674726, 4.562734903703578, 4.298430191944894, 3.526147243702245, 3.4716787092844417, 4.554347127983842, 3.447695587749378, 5.081263202785063, 3.6109621320484346, 4.379381087624975, 3.6624516681996804, 3.9573780482966074, 3.4315432765929716, 1.9927270481266965, 3.6014133788429445, 1.455075859692988, 0.117721779095998, 2.1068854646893054, 1.967828701348597, 2.914331170747442, 1.249084243304563, 3.670105757555345, 1.2748221300263725, 2.1621659557533213, 2.5399800486030513, 1.813255361912001, 4.087017294095768, 4.142984948319817, 3.9930495787834666, 3.89628252100267, 3.0711436530840452, 3.4962291595609525, 2.6186444869398433, 3.925387816856633, 4.5352316621470825, 2.1906279046628945, 1.5105593021077126, 4.206865380462328, 3.3603984785742087, 3.9270781626815907, 2.222899238902737, 0.4709821657565241, 3.6333812147730704, 3.549309058350035, 4.706648094072308, -0.1844271935452428, 3.246806186586544, 2.869044928668187, 3.085092727910664]|351.6265657938436107|      0.50000000|[2223, 312, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
