k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3148808928264324, 0.0825428004784589, 0.271227162296153, -0.0601626751852769, 0.1210939960993426, 0.2861832707481593, 0.1305001600568164, -0.1323099926874514, 0.125790842148483, -0.0252816228218534, 0.1828386702036251, 0.1617007873959981, 0.0163021055451775, 0.1360957249402213, 0.1989523506733985, 0.1309607865316856, 0.1445311498440525, 0.1145897902628253, 0.0368173853090213, 0.1662983022514921, 0.0945730280961874, -0.0410059384176219, 0.2454282578562431, 0.0661899800015411, 0.22427160018159, 0.1032057511768412, 0.1325993554791107, 0.0649241937216013, 0.1226742155402131, 0.0717272599625428, 0.128883209539438, -0.0364296239252902, 0.1357305626455017, 0.161912183999288, -0.0121575550526397, 0.1524733924659799, 0.0736150600777653, 0.0956405366353267, 0.0641631607636824, 0.0438249649132803, 0.0673917212474372, 0.0277984056003561, -0.0404331106309781, -0.0149172870471561, 0.1380762433235226, 0.206228022800776, 0.3084811941546445, -0.0091997137190107, 0.124583074237996, 0.0828838130484804]|1750.3179901048260945|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      24|[1.6147005976594642, 3.947790450599443, 3.374639160182344, 1.6759148601689977, 4.810841917428203, 3.797180950323606, 3.9561757689108874, 1.415115122987726, 1.836491854547727, 3.7153846859030493, 1.973573970166146, 3.5425057328559135, 2.166786689876518, 3.0932299411928734, 0.9166367655544015, 3.1397192461157273, 0.6637028040475524, -0.276238483665202, 2.1261025071848394, 1.4247408462416218, 2.0847457113861707, 1.4128187545528275, 3.3215288954863484, 1.3082819010244622, 2.5025768551910805, 1.1330484208008593, 2.426443130926734, 3.9008626334387566, 1.566718374576559, 4.505783706146912, 2.696246239975953, 2.531023412048604, 1.7794126704196678, 3.056815949836233, 2.142316397698133, 4.51564232040982, 2.3678470495895394, 1.9570706920047942, 3.8974096621287657, 3.89777864328621, 2.7784202677837504, 2.4357080032775507, 1.278724845566218, 2.1403913686813216, 2.95628954830393, 3.5035089344588934, 1.1453870701544968, 2.4196574561958983, 2.954174563921157, 1.8364435350509272]|500.0612079697785930|      1.00000000|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[1.6545586295249866, 4.066213592566269, 3.5496640373349537, 1.9055719506187392, 4.5733365277150195, 3.975374622864525, 4.015046959374119, 1.587783107039085, 1.725898886145033, 3.617441599702497, 2.0644379825762837, 3.5145794607815786, 2.2876159495754385, 3.160045905662084, 1.0839675786103977, 3.3096435726522797, 0.9303565181844831, -0.2255597176380746, 2.1968594518693507, 1.3593534050960192, 2.104316877973846, 1.5123627150971382, 3.5361054057746997, 1.4849027663980479, 2.565147499798529, 1.0514189714513493, 2.452079706645764, 3.9756885764037144, 1.6674328764026787, 4.467593888344375, 2.8195459964556875, 2.5899482562637663, 1.7606442712850876, 2.9579151370081607, 2.304329705811528, 4.7132671275955484, 2.278382626524303, 2.1742426234629604, 3.9541594332339076, 4.068541475931125, 2.983961416593875, 2.7510395489225608, 1.2494448157983828, 2.262040715525891, 3.0700873276491616, 3.480226165298491, 1.276034541183181, 2.7054183968093293, 3.008545191398706, 1.9767172214600377]|472.3583344780869879|      2.00000000|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      26|[1.6545586295249866, 4.066213592566269, 3.5496640373349537, 1.9055719506187392, 4.5733365277150195, 3.975374622864525, 4.015046959374119, 1.587783107039085, 1.725898886145033, 3.617441599702497, 2.0644379825762837, 3.5145794607815786, 2.2876159495754385, 3.160045905662084, 1.0839675786103977, 3.3096435726522797, 0.9303565181844831, -0.2255597176380746, 2.1968594518693507, 1.3593534050960192, 2.104316877973846, 1.5123627150971382, 3.5361054057746997, 1.4849027663980479, 2.565147499798529, 1.0514189714513493, 2.452079706645764, 3.9756885764037144, 1.6674328764026787, 4.467593888344375, 2.8195459964556875, 2.5899482562637663, 1.7606442712850876, 2.9579151370081607, 2.304329705811528, 4.7132671275955484, 2.278382626524303, 2.1742426234629604, 3.9541594332339076, 4.068541475931125, 2.983961416593875, 2.7510395489225608, 1.2494448157983828, 2.262040715525891, 3.0700873276491616, 3.480226165298491, 1.276034541183181, 2.7054183968093293, 3.008545191398706, 1.9767172214600377]|472.3583344780869879|      1.00000000|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      27|[1.6545586295249866, 4.066213592566269, 3.5496640373349537, 1.9055719506187392, 4.5733365277150195, 3.975374622864525, 4.015046959374119, 1.587783107039085, 1.725898886145033, 3.617441599702497, 2.0644379825762837, 3.5145794607815786, 2.2876159495754385, 3.160045905662084, 1.0839675786103977, 3.3096435726522797, 0.9303565181844831, -0.2255597176380746, 2.1968594518693507, 1.3593534050960192, 2.104316877973846, 1.5123627150971382, 3.5361054057746997, 1.4849027663980479, 2.565147499798529, 1.0514189714513493, 2.452079706645764, 3.9756885764037144, 1.6674328764026787, 4.467593888344375, 2.8195459964556875, 2.5899482562637663, 1.7606442712850876, 2.9579151370081607, 2.304329705811528, 4.7132671275955484, 2.278382626524303, 2.1742426234629604, 3.9541594332339076, 4.068541475931125, 2.983961416593875, 2.7510395489225608, 1.2494448157983828, 2.262040715525891, 3.0700873276491616, 3.480226165298491, 1.276034541183181, 2.7054183968093293, 3.008545191398706, 1.9767172214600377]|472.3583344780869879|      0.50000000|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      28|[1.7739703791926285, 4.0602511504728955, 3.5420776246808128, 1.920404581667446, 4.604383899631275, 3.9722178530304264, 4.070810690628236, 1.567242934045597, 1.8005661394107626, 3.667018194887341, 2.149256808344062, 3.508255463012423, 2.3449997915751752, 3.1956903247296244, 0.944691632048053, 3.331106903482107, 0.8261718448646128, -0.1771537735039009, 2.23267691913658, 1.5323737198968892, 2.143319095784594, 1.4692958655343564, 3.636741697224211, 1.3918488096937767, 2.5841111055088195, 1.0835197418434421, 2.495577659298064, 3.997008395865168, 1.7630641799879707, 4.469468482154136, 2.905389721061184, 2.5909531657858356, 1.8716345079185897, 3.0039331426786995, 2.400729043045161, 4.6874155253904375, 2.310378739070541, 2.2512855744937568, 4.0062986688373385, 4.1438523519083255, 3.0811482568786004, 2.7174256700302046, 1.2785500112822024, 2.2387361714084655, 3.1084145099135867, 3.55868470497928, 1.0828900560896675, 2.7416175372164355, 3.0516797901826265, 2.0444316809808885]|462.6711344979984233|      1.00000000|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      29|[1.8627244544762156, 4.121978389473276, 3.6062663164593234, 2.0810854576781317, 4.42227427077579, 4.03124549460584, 4.070491212247864, 1.9015069653079266, 1.9638889009175564, 3.688206384821016, 2.313846763645488, 3.704085734021197, 2.627722151439241, 3.3176622860299028, 0.9211734577979194, 3.263515922218029, 0.869208179218057, -0.1851449205547693, 2.2696696960563205, 1.353713944151548, 1.890726502260454, 1.6544179620621924, 3.6034703872260216, 1.4923072871538396, 2.5428068742326344, 1.1724833071868386, 2.651041924944944, 4.166137378772482, 2.009665388546193, 4.447288958194889, 3.0326006274751784, 2.626389003855794, 1.9968011565709536, 3.0186298697665603, 2.4462708544583727, 4.651220325379175, 2.509210249991185, 2.13926822670099, 4.192456759505634, 4.232525848449026, 3.0994494613554444, 2.7981296223496375, 1.2917518452713534, 2.3406621709948316, 3.385878617304542, 3.4904446203267274, 1.2428399226380444, 2.851693012128523, 3.2367402193813466, 2.261269280243785]|439.3847192890873998|      2.00000000|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      30|[1.8627244544762156, 4.121978389473276, 3.6062663164593234, 2.0810854576781317, 4.42227427077579, 4.03124549460584, 4.070491212247864, 1.9015069653079266, 1.9638889009175564, 3.688206384821016, 2.313846763645488, 3.704085734021197, 2.627722151439241, 3.3176622860299028, 0.9211734577979194, 3.263515922218029, 0.869208179218057, -0.1851449205547693, 2.2696696960563205, 1.353713944151548, 1.890726502260454, 1.6544179620621924, 3.6034703872260216, 1.4923072871538396, 2.5428068742326344, 1.1724833071868386, 2.651041924944944, 4.166137378772482, 2.009665388546193, 4.447288958194889, 3.0326006274751784, 2.626389003855794, 1.9968011565709536, 3.0186298697665603, 2.4462708544583727, 4.651220325379175, 2.509210249991185, 2.13926822670099, 4.192456759505634, 4.232525848449026, 3.0994494613554444, 2.7981296223496375, 1.2917518452713534, 2.3406621709948316, 3.385878617304542, 3.4904446203267274, 1.2428399226380444, 2.851693012128523, 3.2367402193813466, 2.261269280243785]|439.3847192890873998|      1.00000000|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      31|[1.940651138024267, 4.116640931113265, 3.6919241777680583, 2.1422007982115026, 4.4869246592060295, 4.046159763188998, 4.242995278852508, 2.0815036320762794, 1.775487406803336, 3.8000945546366536, 2.5664412198149194, 3.6872684094665074, 2.6068717430150854, 3.3080223957369195, 0.7310380627834686, 3.282144444605214, 0.782792033996561, -0.2046394662469601, 2.2349003209227623, 1.7288992460272685, 2.184501974530641, 1.790019759150655, 3.90561126549524, 1.4009499920294919, 2.530153344402301, 1.2378509547190106, 2.6714945729097126, 4.205336865108449, 2.0542945320332104, 4.322639472527971, 3.238549379695884, 2.7867392811920264, 2.0045921067913937, 2.7739552691154366, 2.605384840746003, 4.488268540431151, 2.430253169847639, 2.212496614687546, 4.287117222710975, 4.371800881883537, 3.301242513497142, 2.827357425354637, 1.3413263649621987, 2.641267239630561, 3.4381926160982905, 3.5303361398952418, 1.1219377830119093, 2.819274592575795, 3.188049092097234, 2.3727782637936503]|426.2614681573776920|      2.00000000|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      32|[1.940651138024267, 4.116640931113265, 3.6919241777680583, 2.1422007982115026, 4.4869246592060295, 4.046159763188998, 4.242995278852508, 2.0815036320762794, 1.775487406803336, 3.8000945546366536, 2.5664412198149194, 3.6872684094665074, 2.6068717430150854, 3.3080223957369195, 0.7310380627834686, 3.282144444605214, 0.782792033996561, -0.2046394662469601, 2.2349003209227623, 1.7288992460272685, 2.184501974530641, 1.790019759150655, 3.90561126549524, 1.4009499920294919, 2.530153344402301, 1.2378509547190106, 2.6714945729097126, 4.205336865108449, 2.0542945320332104, 4.322639472527971, 3.238549379695884, 2.7867392811920264, 2.0045921067913937, 2.7739552691154366, 2.605384840746003, 4.488268540431151, 2.430253169847639, 2.212496614687546, 4.287117222710975, 4.371800881883537, 3.301242513497142, 2.827357425354637, 1.3413263649621987, 2.641267239630561, 3.4381926160982905, 3.5303361398952418, 1.1219377830119093, 2.819274592575795, 3.188049092097234, 2.3727782637936503]|426.2614681573776920|      1.00000000|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      33|[2.2269864598923697, 4.161973186238036, 3.7945851830622885, 2.34340226693002, 4.293664620272898, 3.9590357819155977, 4.226960653181856, 2.112002994167749, 1.924746843368981, 3.936565971231818, 2.734573202814291, 3.709704704105857, 2.937562077796914, 3.3992069254393256, 0.9475019986166093, 3.3769514013087485, 0.841879028070795, 0.0092083767197522, 2.4055650199900005, 1.6683471076790604, 2.2435508567248763, 1.6888909192592438, 3.9461869146111113, 1.5180990732893853, 2.720572373238468, 1.2883202979689226, 2.6980017034983343, 4.241499267493769, 2.1455145109245155, 4.365401954252086, 3.3609287542104602, 2.956059908815929, 2.25619470809643, 2.71376877089816, 2.6878817836021107, 4.588289930868511, 2.5742546391501477, 2.4167231866079466, 4.262427291589427, 4.522746079991322, 3.512097333630434, 2.8206409011080544, 1.4537965750890434, 2.7110771762548422, 3.527567226887781, 3.570281044207043, 1.3464242657321224, 3.0347900300999817, 3.193507292659329, 2.551240099678336]|396.2830244329580864|      2.00000000|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      34|[2.2269864598923697, 4.161973186238036, 3.7945851830622885, 2.34340226693002, 4.293664620272898, 3.9590357819155977, 4.226960653181856, 2.112002994167749, 1.924746843368981, 3.936565971231818, 2.734573202814291, 3.709704704105857, 2.937562077796914, 3.3992069254393256, 0.9475019986166093, 3.3769514013087485, 0.841879028070795, 0.0092083767197522, 2.4055650199900005, 1.6683471076790604, 2.2435508567248763, 1.6888909192592438, 3.9461869146111113, 1.5180990732893853, 2.720572373238468, 1.2883202979689226, 2.6980017034983343, 4.241499267493769, 2.1455145109245155, 4.365401954252086, 3.3609287542104602, 2.956059908815929, 2.25619470809643, 2.71376877089816, 2.6878817836021107, 4.588289930868511, 2.5742546391501477, 2.4167231866079466, 4.262427291589427, 4.522746079991322, 3.512097333630434, 2.8206409011080544, 1.4537965750890434, 2.7110771762548422, 3.527567226887781, 3.570281044207043, 1.3464242657321224, 3.0347900300999817, 3.193507292659329, 2.551240099678336]|396.2830244329580864|      1.00000000|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[2.2269864598923697, 4.161973186238036, 3.7945851830622885, 2.34340226693002, 4.293664620272898, 3.9590357819155977, 4.226960653181856, 2.112002994167749, 1.924746843368981, 3.936565971231818, 2.734573202814291, 3.709704704105857, 2.937562077796914, 3.3992069254393256, 0.9475019986166093, 3.3769514013087485, 0.841879028070795, 0.0092083767197522, 2.4055650199900005, 1.6683471076790604, 2.2435508567248763, 1.6888909192592438, 3.9461869146111113, 1.5180990732893853, 2.720572373238468, 1.2883202979689226, 2.6980017034983343, 4.241499267493769, 2.1455145109245155, 4.365401954252086, 3.3609287542104602, 2.956059908815929, 2.25619470809643, 2.71376877089816, 2.6878817836021107, 4.588289930868511, 2.5742546391501477, 2.4167231866079466, 4.262427291589427, 4.522746079991322, 3.512097333630434, 2.8206409011080544, 1.4537965750890434, 2.7110771762548422, 3.527567226887781, 3.570281044207043, 1.3464242657321224, 3.0347900300999817, 3.193507292659329, 2.551240099678336]|396.2830244329580864|      0.50000000|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      36|[2.266112062989203, 4.208424600407488, 3.9220379887450165, 2.444168463882566, 4.192489220383902, 3.9226251287053677, 4.296005056967761, 2.1708777475929515, 1.990350494127868, 3.973060417856882, 2.809509243772885, 3.7378649579107712, 2.987775501247122, 3.4437088005371748, 0.930581850608937, 3.392582544423287, 0.860267954841255, 0.0455324292345084, 2.398836660355779, 1.7801265275240608, 2.274124250917422, 1.7643157858663485, 3.913706927659235, 1.5823008918293056, 2.7052709626487865, 1.350084564046218, 2.719805212497148, 4.195828790513872, 2.2449624304901747, 4.479601109980361, 3.4544806769951406, 3.040600301563987, 2.345884232192904, 2.727836133605618, 2.7733300386218507, 4.71976425210634, 2.564274020564483, 2.4282549752059164, 4.304556885003879, 4.623820888045012, 3.7016471335243177, 2.851665527690221, 1.4578740204727139, 2.753288490256949, 3.566237977326824, 3.667816565341709, 1.2295455891807814, 3.024105540892142, 3.1598982929921466, 2.595367119777698]|385.1865968977852503|      1.00000000|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      37|[2.266112062989203, 4.208424600407488, 3.9220379887450165, 2.444168463882566, 4.192489220383902, 3.9226251287053677, 4.296005056967761, 2.1708777475929515, 1.990350494127868, 3.973060417856882, 2.809509243772885, 3.7378649579107712, 2.987775501247122, 3.4437088005371748, 0.930581850608937, 3.392582544423287, 0.860267954841255, 0.0455324292345084, 2.398836660355779, 1.7801265275240608, 2.274124250917422, 1.7643157858663485, 3.913706927659235, 1.5823008918293056, 2.7052709626487865, 1.350084564046218, 2.719805212497148, 4.195828790513872, 2.2449624304901747, 4.479601109980361, 3.4544806769951406, 3.040600301563987, 2.345884232192904, 2.727836133605618, 2.7733300386218507, 4.71976425210634, 2.564274020564483, 2.4282549752059164, 4.304556885003879, 4.623820888045012, 3.7016471335243177, 2.851665527690221, 1.4578740204727139, 2.753288490256949, 3.566237977326824, 3.667816565341709, 1.2295455891807814, 3.024105540892142, 3.1598982929921466, 2.595367119777698]|385.1865968977852503|      0.50000000|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      38|[2.350778112870929, 4.276555702899408, 3.9729883676722952, 2.5802395233125477, 4.188340644323738, 3.9002052549168154, 4.356606256566709, 2.3260226771045267, 2.07898682188773, 3.9789641873358628, 2.799583205745369, 3.822752421997196, 3.012253126335902, 3.5006991116608868, 0.915900824521694, 3.5364633051583603, 0.9023769479699357, 0.1155467044827027, 2.381053579150852, 1.8006034666131228, 2.3284246577805514, 1.816528874137066, 3.9840281108318467, 1.643031139145368, 2.8096709578396974, 1.402556033867304, 2.7234446904286633, 4.245953562999281, 2.3762938284096, 4.537086227568395, 3.513129635710137, 3.0967311931258985, 2.470145127776935, 2.721534994686657, 2.8504490739017156, 4.745253877288104, 2.61218367605958, 2.51370474810311, 4.309674472564002, 4.575660336531077, 3.715955974147679, 2.8489087842284393, 1.491317209995164, 2.7645876166208976, 3.604598888960282, 3.7895528595243655, 1.339840613135053, 2.976281606843949, 3.281956451886858, 2.647291984918513]|374.3263536402229192|      1.00000000|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      39|[2.350778112870929, 4.276555702899408, 3.9729883676722952, 2.5802395233125477, 4.188340644323738, 3.9002052549168154, 4.356606256566709, 2.3260226771045267, 2.07898682188773, 3.9789641873358628, 2.799583205745369, 3.822752421997196, 3.012253126335902, 3.5006991116608868, 0.915900824521694, 3.5364633051583603, 0.9023769479699357, 0.1155467044827027, 2.381053579150852, 1.8006034666131228, 2.3284246577805514, 1.816528874137066, 3.9840281108318467, 1.643031139145368, 2.8096709578396974, 1.402556033867304, 2.7234446904286633, 4.245953562999281, 2.3762938284096, 4.537086227568395, 3.513129635710137, 3.0967311931258985, 2.470145127776935, 2.721534994686657, 2.8504490739017156, 4.745253877288104, 2.61218367605958, 2.51370474810311, 4.309674472564002, 4.575660336531077, 3.715955974147679, 2.8489087842284393, 1.491317209995164, 2.7645876166208976, 3.604598888960282, 3.7895528595243655, 1.339840613135053, 2.976281606843949, 3.281956451886858, 2.647291984918513]|374.3263536402229192|      0.50000000|[2535, 0, 39, 78]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
