k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.90000000|[237, 14, 0, 2]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      69|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00246503|[16238, 966, 0, 138]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      70|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00221853|[16473, 980, 0, 140]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      71|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00199668|[16708, 994, 0, 142]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      72|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00179701|[16945, 1008, 0, 144]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      73|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00161731|[17180, 1022, 0, 146]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      74|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00145558|[17416, 1036, 0, 148]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      75|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00131002|[17651, 1050, 0, 150]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      76|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00117902|[17886, 1064, 0, 152]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      77|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00106112|[18123, 1078, 0, 154]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      78|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00095500|[18358, 1092, 0, 156]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      79|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00085950|[18593, 1106, 0, 158]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
