k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.90000000|[237, 14, 0, 2]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      68|[1.0226322520194613, 0.0203336289324533, 1.893026471833932, 0.0121199454994134, 0.0198845607908265, 2.002696038250429, 0.4284769364654019, 0.0199811179474486, 2.119517485834622, 0.8011488178850645, 0.0194591819045714, 2.1607416351579984, 0.2199249744908737, 0.0234875383596047, 2.220681581518719, 2.6924619251317075, 0.0254307632620313, 2.2809418066416525, 0.8072627176717696, 0.0191365916356483, 2.390031385202819, 2.2675877649175464, 0.0226121817193849, 2.484279897638067, 14.352106593261412, 0.0689892157051255, 2.5530833887063182, 12.161809052723052, 0.0565630466894067, 2.718953357667628, 0.2776328469918711, 0.0212087156271422, 2.942219621976699, 0.2397264930485088, 0.0216399637918375, 2.967735407374527, 1.1638980860403867, 0.0227024747183875, 3.1291803131626255, 0.1764179005222698, 0.0219128522579156, 3.2248792744546355, 0.1159273203783474, 0.0193135105661954, 3.2560378109560832, 3.7452142393838423, 0.0287791543261899, 3.381219501465812, 0.8329990429860741, 0.0227984905971548, 3.669367330619511, 0.1569743036639681, 0.0205586449575698, 3.7213212441834713, 0.3882876135982817, 0.0223701033624891, 3.828606826237902, 0.9235600072087705, 0.0208057228751605, 3.9617178700345304, 0.2587976532816036, 0.0197416784615493, 4.050467082419853, 2.070729501109829, 0.0218743970701993, 4.177285054174262, 1.9477415086098735, 0.0226573571348365, 4.429896491568887, 1.484796767564989, 0.0228288853673795, 4.556001146109198, 0.4776915485856123, 0.0215779252228901, 4.601295682731856, 0.492421848940625, 0.0220148453268558, 4.703017834768715, 0.3296439661416534, 0.0190395958376074, 4.800101196611227, 0.8389167445379496, 0.017925904179216, 4.967819166414543, 0.4617722274498047, 0.0204260827459508, 5.396492581277249, 0.4923243276929165, 0.0227811174222203, 5.419870364448942, 0.9856769231550377, 0.0214947648518266, 2.5909862681686935, -0.0180960764112229, 0.0186249166282626, 3.8630787371241206, 0.2642600042263754, 0.0190939796610531, 5.19865635481871]|2009439.7500000000000000|      0.01197252|[16003, 952, 0, 136]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      69|[1.0233242552965083, 0.0216212737631547, 1.8927124113991367, 0.0120851503874874, 0.0189251246815091, 2.002579127675633, 0.4290768474860652, 0.0195167655316326, 2.1186419491449424, 0.8013802454717169, 0.0194828954618837, 2.1604919408209704, 0.2212702481460675, 0.0227116623157663, 2.2196575716370215, 2.6928940170056443, 0.0255184201984436, 2.2812199910430104, 0.8066565946260056, 0.0186845968255809, 2.389936974334529, 2.2665744930662073, 0.0220484834628006, 2.4830575521430287, 14.352034154653992, 0.0767247589168304, 2.551466274293465, 12.16145918485019, 0.0612815924012678, 2.722024180503767, 0.2774076317766654, 0.0214943428605694, 2.94204409571983, 0.2396311576900548, 0.0232007792213407, 2.9681822301516823, 1.162958731705361, 0.0227546724351024, 3.1287480211685263, 0.1773067016565054, 0.0219455379200172, 3.2242526487382577, 0.1162481070776573, 0.0186577864009261, 3.2542434718587545, 3.745020960821984, 0.0299624122035474, 3.3809416161894847, 0.834104624126802, 0.0232515293086336, 3.6696522055342893, 0.1578806613694266, 0.0198890130345254, 3.720917012975715, 0.3868964274627273, 0.0218262824841433, 3.8283600855226374, 0.9216990078428386, 0.0210915766118614, 3.9610717410177534, 0.2572771176709396, 0.0197636370748801, 4.050725404486323, 2.069611429422489, 0.0232097687798292, 4.176707341860992, 1.947443978996356, 0.0236902465271564, 4.4291124539282745, 1.4848694124120907, 0.0235105198473107, 4.555604963980027, 0.4781305667550522, 0.0214457975703921, 4.601439972261201, 0.4918542883064136, 0.0218816104266328, 4.703108745129212, 0.3297754743420397, 0.019026091361895, 4.798457572660029, 0.8389046995141349, 0.0170829302525503, 4.967511576492105, 0.4620635552360407, 0.0214605844949718, 5.397326147429997, 0.4922296104776475, 0.0221930148358936, 5.420175430519214, 0.9859925028989777, 0.0222018067430396, 2.5915778952353983, -0.0182379093571771, 0.0191313943222432, 3.863441983624269, 0.263944869109879, 0.017790075879759, 5.198422259637799]|1911098.0000000000000000|      0.01330279|[16238, 966, 0, 138]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      70|[1.0214533435489472, 0.0223237706341489, 1.8921447971510612, 0.0123783870895495, 0.0185513287983522, 2.0008150070809863, 0.4296058577418409, 0.0199523607825652, 2.1187537250830695, 0.8019676735725654, 0.0191252745801062, 2.16116422691419, 0.220892660058974, 0.0230635595000615, 2.21952241877841, 2.693386008946351, 0.0262679383331928, 2.281646040838585, 0.8065060701402657, 0.0195978210681245, 2.3896888425575784, 2.2658851282164516, 0.0245716212948163, 2.4800577543578095, 14.352200132344048, 0.0839017176559111, 2.549959594509519, 12.1620523891939, 0.0665048107747133, 2.7238606354373363, 0.2779653302463431, 0.0208051349304484, 2.9400608627631133, 0.2399118299106736, 0.0232185857408796, 2.967346377351733, 1.1637985636966288, 0.0234116989288252, 3.1279648065832846, 0.1773198765850666, 0.0220212985404495, 3.2252112237555246, 0.1170313526885697, 0.0171769523127297, 3.2536535568888545, 3.745131539772339, 0.0333887518593008, 3.379887424247978, 0.8332294497429719, 0.0243730090820797, 3.669358256670671, 0.1597413083215082, 0.0214899689539666, 3.7212925835973008, 0.3868908780576629, 0.0227990712365487, 3.828086965293229, 0.9214341550175522, 0.0220150017481864, 3.96188847945301, 0.2569533075931671, 0.0188971679546472, 4.050595101016863, 2.0689938424721843, 0.0254011099917607, 4.176938044140115, 1.9471326179880182, 0.0248325230523277, 4.428295754644308, 1.4846064825612644, 0.0240060749455902, 4.55508307555048, 0.4766917448396994, 0.0211265829091202, 4.600901950061229, 0.4940903193105644, 0.0216906619693992, 4.704098538451482, 0.3290762981847868, 0.0184191597522517, 4.797834080744667, 0.8396948097720521, 0.0167243039309687, 4.9661866907404795, 0.4607343989625181, 0.0202705987998125, 5.396022695372947, 0.492151432971946, 0.0223831744330563, 5.419313499506392, 0.9868048438505819, 0.0222100535199351, 2.5927141714496615, -0.0179905411390007, 0.0186149085018496, 3.8630481619433086, 0.2638358276702432, 0.01708546641091, 5.197806548338058]|1820517.7500000000000000|      0.01478088|[16473, 980, 0, 140]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      71|[1.0215923659878479, 0.023544548827972, 1.8920665462183215, 0.0126013773536235, 0.0200824785720458, 2.0006466560953813, 0.4294338809315433, 0.0200773076973919, 2.11882429843737, 0.8018113951341475, 0.019662128065036, 2.160721878851144, 0.2228245709134351, 0.0218220928521142, 2.2195850600106994, 2.6937785212626952, 0.0283165770855824, 2.280729291224305, 0.8051400709222477, 0.0197651665541131, 2.388399632406457, 2.2656535899630827, 0.0253269405601286, 2.479709064991344, 14.352844340565179, 0.0917850666179269, 2.54819555278749, 12.161768848376198, 0.0729368892465312, 2.727827731318222, 0.2783763065445528, 0.0202162749391599, 2.940722806878216, 0.2411343225301072, 0.0234392254329057, 2.9671062042983043, 1.1624850961037025, 0.0240087768608222, 3.126992091762124, 0.1771608827446399, 0.0220136129899938, 3.2262015205011116, 0.1176103509342993, 0.0168038175364148, 3.2536519335050986, 3.746475971586497, 0.0354924880378637, 3.3806028887563433, 0.8329881691823461, 0.0249884922256403, 3.669034530614542, 0.1610730257537461, 0.0208895756524177, 3.719916928224891, 0.3854966565794116, 0.0235850614846832, 3.828625279377597, 0.9212544397809004, 0.0219081010213799, 3.9605954340067755, 0.2562939966220937, 0.0184125660021549, 4.049850902334968, 2.069623236926817, 0.0273529113845818, 4.177567136267559, 1.9481080693780912, 0.0274137335520729, 4.427759572073555, 1.4847240519104343, 0.025473907939598, 4.5556827494000975, 0.4771755261404964, 0.0213906983540157, 4.602914631459783, 0.4952420250801558, 0.0219828993682741, 4.70468740089601, 0.3276099300623248, 0.0183001673650862, 4.79857062354505, 0.8394186033056564, 0.0185841347397943, 4.965714857109785, 0.4631072090843874, 0.0209717576586436, 5.396554810727041, 0.4910812949716742, 0.0229521520076122, 5.420530848343326, 0.985803252267361, 0.0237528186357236, 2.5930598580096125, -0.0198688697972789, 0.0186492236180254, 3.8657293897497413, 0.2640831712155747, 0.0161503957786288, 5.197572251251906]|1730050.3750000000000000|      0.01642320|[16708, 994, 0, 142]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      72|[1.0232188433384855, 0.0249191895857156, 1.893869967059256, 0.0123180120498343, 0.0208350947648195, 2.0005091950944855, 0.4313356015279496, 0.0187755151170721, 2.1193414835253623, 0.8036613464481054, 0.0195309953277696, 2.158943496903375, 0.2220087070477443, 0.0213543141696635, 2.220548542126236, 2.692863532109611, 0.0298747444025644, 2.280344073589065, 0.8060480764601414, 0.0186927545218669, 2.388092162895027, 2.2663139324130706, 0.0269473634647468, 2.476151038665134, 14.351566856732342, 0.1008458512713565, 2.54628479872972, 12.16268779016769, 0.0782651334993722, 2.7321501738916343, 0.2768908464295807, 0.0203884979289575, 2.940665708006885, 0.2403498948568349, 0.0241964604494439, 2.9688365578542197, 1.1614884106839336, 0.0254407677180962, 3.126639939512685, 0.1769430168212683, 0.0224066456812844, 3.2272432679220335, 0.117694682528064, 0.0183927110000952, 3.2531653172387043, 3.749321960506958, 0.0379839066103321, 3.3811004368623734, 0.8333703750835307, 0.0246016615766744, 3.6671073250473594, 0.1611525576747304, 0.0199964909473673, 3.722119000809316, 0.3846663126649163, 0.0254498621707431, 3.8290280604200784, 0.9235853844697585, 0.0232070922882623, 3.9601136103566588, 0.257324321377619, 0.0181259383695952, 4.0477640173437095, 2.070769394303698, 0.0286559984325619, 4.177971204012419, 1.9469473472845518, 0.0285909252124252, 4.4277064436247136, 1.4843516265244083, 0.0254321627783002, 4.556176216024588, 0.4767758328548643, 0.0224603009527848, 4.603308577090089, 0.4944823735913293, 0.0231801668020751, 4.702525622424457, 0.3267883552955549, 0.01977870531032, 4.7993625099688115, 0.838454785508312, 0.0187837539849522, 4.9651708392380876, 0.4631235222055783, 0.0220399370697916, 5.395858134601447, 0.4912244067554957, 0.0223739265642688, 5.421618404885565, 0.986683185387745, 0.0224328826833299, 2.595132016882871, -0.0196199239543672, 0.0171617001437806, 3.866225293634654, 0.2648086103251459, 0.0156804204493204, 5.19938750949]|1651055.6250000000000000|      0.01824800|[16945, 1008, 0, 144]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
      73|[1.0244831794075058, 0.026663319226848, 1.8951777726383487, 0.0133894897537925, 0.0190984123764476, 2.002782626410262, 0.4321258404953744, 0.021113024750844, 2.1161934977803574, 0.8028985291146061, 0.0213277819447433, 2.159315486935576, 0.2214182100879416, 0.0216421830341467, 2.222891679795695, 2.6927257648874288, 0.0308065764850992, 2.278920144525176, 0.8065514286733162, 0.0194769638824158, 2.3865004741909193, 2.26622881951831, 0.0302466661496343, 2.4766330246881547, 14.35226562059183, 0.1098826474362452, 2.5451614051868936, 12.163066611983705, 0.0850142622212927, 2.7355670556924014, 0.2769120777542067, 0.019614838300704, 2.9388435186047497, 0.2404365643168766, 0.0251791520986458, 2.968826518246983, 1.1621916459976018, 0.0276406640464981, 3.1269651971041768, 0.1770937302005968, 0.0224248642223741, 3.226218344035849, 0.1162495687130172, 0.0178802600560825, 3.252010113256528, 3.7484538642129555, 0.0412622212246829, 3.381447529772007, 0.8327732239409735, 0.024508913206155, 3.666215878561794, 0.1602447470842345, 0.019850238225617, 3.722421718205355, 0.3827988303749716, 0.0260626648987007, 3.8278341668236964, 0.923402911093918, 0.025014538303149, 3.962096330201239, 0.2575507201564623, 0.0201457492834522, 4.049593806096408, 2.070430041885972, 0.0313556233265503, 4.177252118043896, 1.9479530807730703, 0.0289093111606992, 4.427182057846029, 1.482577070769621, 0.0273270605435967, 4.552911054953318, 0.4772399873278729, 0.0213472397641066, 4.6044484845467295, 0.4926080400698644, 0.022940264354777, 4.701915013208622, 0.3257308870060274, 0.0197723563465514, 4.798933517493719, 0.8386402425528134, 0.0219609812470687, 4.965704478220108, 0.462532780823378, 0.023697269386481, 5.393350120952847, 0.4874600802994603, 0.0233877429000731, 5.422896362048867, 0.9855344000722085, 0.0248847827316743, 2.5941519945476013, -0.0199081286985757, 0.0161608957224257, 3.866089753063262, 0.264710144127824, 0.0138248482897256, 5.199852580923031]|1575919.0000000000000000|      0.02027556|[17180, 1022, 0, 146]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
      74|[1.0245354924333256, 0.0291678564605549, 1.89631866862775, 0.0137035707335038, 0.0185273819808025, 2.00216028152738, 0.4326282391445281, 0.0217595474031837, 2.115533496347204, 0.803965156443332, 0.0200949048903464, 2.1604593749291823, 0.2237497852748349, 0.0223810367846026, 2.2243350558425075, 2.6934890554456876, 0.0332313370598321, 2.278647773929459, 0.8040132063903979, 0.0197008019777393, 2.385885460773818, 2.267591092125277, 0.0313061670424025, 2.475114945889816, 14.351277873242582, 0.1204950103731917, 2.5424065725757043, 12.16374180662829, 0.0952016943745626, 2.741345347713578, 0.2754537383806744, 0.020894940163271, 2.939194891510456, 0.2404328372708211, 0.0246732205415831, 2.968429196648768, 1.1594898633064255, 0.028993600336271, 3.1268134263525553, 0.1762457640020239, 0.0225290449501457, 3.2265139559715754, 0.1165866431510555, 0.0193604160733442, 3.2522471905304857, 3.7478543149025834, 0.0439848622356898, 3.381715081723158, 0.8311781080760803, 0.0242500612470573, 3.6660786171552564, 0.1605005851574278, 0.0199686768912957, 3.722376768125931, 0.3839530818525246, 0.0259482873229168, 3.827503493776494, 0.924210445843215, 0.0244349541439859, 3.9636262909629427, 0.2580168675277261, 0.0235435651800844, 4.048504663706767, 2.072104444205877, 0.033647797489572, 4.176884552484216, 1.9463218771165518, 0.028405493284672, 4.427973146074598, 1.481036327519798, 0.0268698426436678, 4.552759281314414, 0.4785330571506894, 0.0218571616395544, 4.603980318578427, 0.4911451455991782, 0.0209045897003635, 4.702099765959244, 0.3231639287361764, 0.0206785401289063, 4.800046996741506, 0.8397691251548015, 0.0228080414274816, 4.96332229174631, 0.4624264825620133, 0.0245720734701141, 5.3938356114577335, 0.4877639475894577, 0.0243284871436842, 5.425461877743807, 0.98514326317268, 0.0262911626997259, 2.5972568518805197, -0.0172514839506377, 0.0156938021405839, 3.865870642404727, 0.2643314386763096, 0.0142238242192167, 5.200076009087555]|1496879.7500000000000000|      0.02252840|[17416, 1036, 0, 148]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
      75|[1.0214112676517482, 0.0314906134230797, 1.898863951170143, 0.0126627165886045, 0.0203942821380249, 2.001670488250383, 0.4312960494003774, 0.0231160699786468, 2.1170671206529756, 0.804531461922748, 0.0200509871621897, 2.161988803657613, 0.2216653418133144, 0.0200381462430266, 2.221526445200232, 2.694368427393457, 0.0360461306532738, 2.2774064712091646, 0.8065308733212334, 0.0200061088184083, 2.3850173160910226, 2.2664256623245587, 0.0372086593777006, 2.475823839388754, 14.350621783803437, 0.1306862342645468, 2.54023678425232, 12.162372687371722, 0.1034648546514158, 2.749040596919965, 0.2741338458076369, 0.0167742243758735, 2.938036408152257, 0.2400481718210736, 0.0245112902834299, 2.9682608969408046, 1.1620329360258603, 0.0295696654956485, 3.1264756153287934, 0.1763261778777149, 0.0214509970831072, 3.2253354602744704, 0.1176604316946168, 0.0216088980898678, 3.2530201288063902, 3.748090773934636, 0.0478198763470784, 3.382548614751636, 0.8343397073345399, 0.0234004455493092, 3.666315804687528, 0.1613931562090509, 0.0183448925698792, 3.720555991327891, 0.3832581951071313, 0.0264038652934158, 3.82930075659209, 0.9250872231334478, 0.0248345424135862, 3.9626047902390305, 0.2575007247085243, 0.0248046835280778, 4.049855292607497, 2.071567308342425, 0.0352279645850492, 4.1791114271019865, 1.9444685606228778, 0.0284785540646748, 4.425362545958958, 1.4805853429808893, 0.0268879357844226, 4.5509540769364065, 0.4793896034092743, 0.0239858064032291, 4.603011346414921, 0.4918190782566991, 0.0217163558101486, 4.702509573992923, 0.3230233599442983, 0.0231378621683966, 4.8028591589590395, 0.8414235352645858, 0.0236976392047956, 4.962834653938687, 0.4622905460073806, 0.0235520520886735, 5.3940704957382515, 0.48941013255079, 0.0267102052078917, 5.425232033943849, 0.9823737139885439, 0.0288796640786959, 2.599635647889589, -0.0166312309033189, 0.0165362924369649, 3.8660528183756715, 0.26279110163325, 0.0128053171748233, 5.201243305124146]|1427537.6250000000000000|      0.02503156|[17651, 1050, 0, 150]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
      76|[1.0234296011246122, 0.0301209173868681, 1.8985041283348372, 0.0137594881332342, 0.0193183927517423, 2.001354006380925, 0.4317516433895997, 0.0227555786951623, 2.117120475061612, 0.8051203864627365, 0.0216628223786584, 2.1589095828389, 0.2190486658720429, 0.0205782976174359, 2.2199606679758173, 2.6932127336892533, 0.0393290971546903, 2.2752301608902616, 0.8074710948264003, 0.0214350866211802, 2.3817768810193396, 2.2647306647713945, 0.0406966090855613, 2.474513990607148, 14.351600856449554, 0.144827187780551, 2.5368124673320676, 12.161306993900624, 0.1127808956440733, 2.757045965514002, 0.2736146196727308, 0.0185618363216314, 2.9394979508036023, 0.2396410452916477, 0.0240342893318947, 2.9709474657056507, 1.1605348855477837, 0.0321854222960131, 3.1254294364734103, 0.1776414557653752, 0.0212511001756183, 3.2247270202504645, 0.114720787545816, 0.0203926072733039, 3.2527835561884184, 3.746418579193491, 0.0517174714176562, 3.3819451732160815, 0.8362137737546779, 0.0219619379635418, 3.665108069618469, 0.1619299053459325, 0.018874103095047, 3.721926200951427, 0.3849684891265078, 0.0255099100938951, 3.8298396438315456, 0.925187770475137, 0.0243368436374269, 3.9611549037568623, 0.2537259458428597, 0.0229549236840981, 4.04762009555352, 2.071193708202042, 0.0378330905262766, 4.176714160897731, 1.9425578168535744, 0.0319201436211357, 4.426240060247643, 1.479290127766887, 0.0289900394939475, 4.551163044284903, 0.4794215942854664, 0.0244746445058259, 4.602139529467029, 0.4933633079168693, 0.0214362214883571, 4.702323520679559, 0.3206279305092903, 0.0240136970253974, 4.802776506709753, 0.8411858494710559, 0.0262780263563104, 4.962236806419018, 0.4644322547632306, 0.0240647548559045, 5.394246554477247, 0.4904271729847788, 0.0286600248536649, 5.427973220870719, 0.9821114980381117, 0.0307668531203261, 2.601617388478574, -0.0181545796555309, 0.0177702855261235, 3.8649353223012195, 0.2627929763039653, 0.0102379094652929, 5.199579617733875]|1352617.5000000000000000|      0.02781284|[17886, 1064, 0, 152]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
      77|[1.0221510163467196, 0.0319382364276799, 1.8951385906350677, 0.0142186870030113, 0.01742332948369, 2.0014876818851044, 0.4331090428937068, 0.0228599153173329, 2.117692172203339, 0.8065482687962948, 0.0214951875573603, 2.1573724928282405, 0.2169036917495938, 0.0192592665923061, 2.2216824340097823, 2.6890549525847485, 0.0457885038941522, 2.275760049959528, 0.8095415798416741, 0.0225818805946433, 2.3806841582496876, 2.263525285806323, 0.0457513592471008, 2.47340172219948, 14.355011230391927, 0.1596176394368232, 2.529435377521328, 12.161116445751855, 0.122773947920817, 2.76332799364529, 0.2715055132317828, 0.01959874685804, 2.940499126319032, 0.2402408698199809, 0.0251534520682715, 2.9697669493373713, 1.1623624347738553, 0.0336184693490852, 3.123555929379594, 0.1756583137399095, 0.0224346669018692, 3.2255979404821034, 0.1128797377092997, 0.019838865148999, 3.252867010584136, 3.743751324012922, 0.05754178119691, 3.3839853218756795, 0.8367508467093531, 0.0229636525688291, 3.666378961381234, 0.1636391372755983, 0.019687541266871, 3.7215978706953114, 0.3863393402837337, 0.0270303727674372, 3.8274525451019255, 0.9272711116088103, 0.0272610796429738, 3.959471607395228, 0.2546245242157458, 0.0250106777995136, 4.048288361180121, 2.0709530072991873, 0.0430023892853909, 4.176778083705815, 1.9422033230021551, 0.0324000330372422, 4.426685468541652, 1.4795527741146746, 0.0306276016176849, 4.551228072569129, 0.4773362962913921, 0.0249199922540954, 4.601848443316022, 0.4953597501790928, 0.0251698555598844, 4.702567619782417, 0.3202049533492197, 0.024727572641568, 4.800795339019639, 0.8409012794645837, 0.0284056373332104, 4.964590679209561, 0.4647089300389124, 0.0242320468360573, 5.39372735582734, 0.4897663396605258, 0.0297016062848293, 5.427541339753896, 0.9833074002801004, 0.0322627883894336, 2.606242095302456, -0.0186761974779136, 0.0193250528350865, 3.862480630947984, 0.2647700057019252, 0.0095782526218426, 5.199065168240225]|1285772.2500000000000000|      0.03090315|[18123, 1078, 0, 154]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
      78|[1.0221510163467196, 0.0319382364276799, 1.8951385906350677, 0.0142186870030113, 0.01742332948369, 2.0014876818851044, 0.4331090428937068, 0.0228599153173329, 2.117692172203339, 0.8065482687962948, 0.0214951875573603, 2.1573724928282405, 0.2169036917495938, 0.0192592665923061, 2.2216824340097823, 2.6890549525847485, 0.0457885038941522, 2.275760049959528, 0.8095415798416741, 0.0225818805946433, 2.3806841582496876, 2.263525285806323, 0.0457513592471008, 2.47340172219948, 14.355011230391927, 0.1596176394368232, 2.529435377521328, 12.161116445751855, 0.122773947920817, 2.76332799364529, 0.2715055132317828, 0.01959874685804, 2.940499126319032, 0.2402408698199809, 0.0251534520682715, 2.9697669493373713, 1.1623624347738553, 0.0336184693490852, 3.123555929379594, 0.1756583137399095, 0.0224346669018692, 3.2255979404821034, 0.1128797377092997, 0.019838865148999, 3.252867010584136, 3.743751324012922, 0.05754178119691, 3.3839853218756795, 0.8367508467093531, 0.0229636525688291, 3.666378961381234, 0.1636391372755983, 0.019687541266871, 3.7215978706953114, 0.3863393402837337, 0.0270303727674372, 3.8274525451019255, 0.9272711116088103, 0.0272610796429738, 3.959471607395228, 0.2546245242157458, 0.0250106777995136, 4.048288361180121, 2.0709530072991873, 0.0430023892853909, 4.176778083705815, 1.9422033230021551, 0.0324000330372422, 4.426685468541652, 1.4795527741146746, 0.0306276016176849, 4.551228072569129, 0.4773362962913921, 0.0249199922540954, 4.601848443316022, 0.4953597501790928, 0.0251698555598844, 4.702567619782417, 0.3202049533492197, 0.024727572641568, 4.800795339019639, 0.8409012794645837, 0.0284056373332104, 4.964590679209561, 0.4647089300389124, 0.0242320468360573, 5.39372735582734, 0.4897663396605258, 0.0297016062848293, 5.427541339753896, 0.9833074002801004, 0.0322627883894336, 2.606242095302456, -0.0186761974779136, 0.0193250528350865, 3.862480630947984, 0.2647700057019252, 0.0095782526218426, 5.199065168240225]|1285772.2500000000000000|      0.02781284|[18358, 1092, 0, 156]                                                      |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      79|[1.0209943793382534, 0.030983934091818, 1.8968796326030493, 0.0163706171694686, 0.0168763170791143, 2.0018901200604136, 0.4311814003848594, 0.0258162429600273, 2.115986478160732, 0.8071847971683185, 0.0231630367831173, 2.1577175197258285, 0.217847725747929, 0.0187622507222178, 2.2222109360298816, 2.6881958858699666, 0.0478129816836181, 2.274275746030595, 0.8078283420995606, 0.02506274239855, 2.3812574451478166, 2.2613481163417863, 0.0473013976572654, 2.473845823973446, 14.353547970655109, 0.1761317450493315, 2.525988081615619, 12.159937717573085, 0.1313295032752497, 2.768707124807857, 0.2687747879267469, 0.0184934714887059, 2.9413888992255552, 0.237158907963617, 0.0265309643431459, 2.973472438369982, 1.1604517868062378, 0.0367044164946351, 3.1207226236260635, 0.174724075039256, 0.0240827570134929, 3.2293153633628426, 0.1113336653855537, 0.0211796127336643, 3.2531686290625146, 3.744677490082264, 0.062381268317515, 3.3883826334477654, 0.8346462335866903, 0.0251293185357806, 3.6666626314207265, 0.1671357412675257, 0.0179358273771484, 3.723586383719919, 0.3867220795760331, 0.0309288987856198, 3.826495168059586, 0.9278758604528089, 0.0276009357005441, 3.95719594085487, 0.2568091490365891, 0.0258750967984712, 4.04607237729592, 2.070355265373435, 0.0454608060200999, 4.175478291767729, 1.94521329279628, 0.037843427499939, 4.428771617481554, 1.477820879627118, 0.0311815311542194, 4.550324654930379, 0.4762431390923643, 0.0227697321752689, 4.604157868164611, 0.493042240426992, 0.0236623445039033, 4.6992390254584055, 0.320542393524319, 0.0273978887808654, 4.802686477142896, 0.8389875865216456, 0.0293994789575108, 4.965312159238757, 0.4654319529269771, 0.0224205198337107, 5.393521812684734, 0.4896788903312034, 0.0283694531748414, 5.428202253133702, 0.9824332614200434, 0.034524680305725, 2.6038931499502453, -0.0216276989380099, 0.0196747853835621, 3.861869448078482, 0.2635612461463304, 0.0126009114659761, 5.196108476768032]|1230834.0000000000000000|      0.03090315|[18593, 1106, 0, 158]                                                      |  | trying linear partial model with 122 points | iterate success | actual_k=7
