k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.90000000|[220, 26, 0, 2]                                                            |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      70|[0.5986253472917931, 0.0239060064077831, 1.8886974424236478, 0.6511456104198102, 0.0214073124592144, 1.9976692567356396, 1.2959675011779488, 0.0309155386132716, 2.1157444843478164, -0.0235464334737797, 0.0192259888763492, 2.16071248775733, 1.2326624295861932, 0.0306991926734353, 2.2185493834181713, 0.2199162893048809, 0.0183507551785954, 2.2830179755616014, 1.3313940936401174, 0.029480816101453, 2.382401183354939, 4.500469940766879, 0.0659170217485865, 2.4853269296290503, 0.6612370450496137, 0.0228828680106255, 2.563476116947297, 4.387152937418025, 0.0618439574853607, 2.715547249205801, 0.2271696028017564, 0.0202974015766812, 2.9407777721797737, 0.2347848831075013, 0.0234534094614158, 2.9672815532380725, 0.7089784900790339, 0.0259731655762887, 3.1280100972259115, 0.2051186782896798, 0.0196597738977612, 3.224589843563667, -0.0688491420759863, 0.0192182601234675, 3.2540987216440604, 1.379595177421187, 0.0335961780503067, 3.381116380358408, 0.2413178216233866, 0.0209557589756965, 3.669422480223967, 0.062677830695277, 0.0191257470725207, 3.7217733150367076, 0.0164125726884804, 0.0209720659116295, 3.8303169380581, 0.4145438548124346, 0.0220215968800521, 3.9608561316594715, 0.2598951084257882, 0.023415892793984, 4.052176966577546, 0.8173374945891403, 0.0263576873452234, 4.175202319422561, 0.9662643278958715, 0.0280822179842824, 4.432109474634764, 0.7421880508706061, 0.0241974564207986, 4.556660059843656, 0.2094384986750342, 0.0214986090172784, 4.602881527072801, 0.5040519077037311, 0.0236040913787674, 4.703817311216038, 0.0485830213691874, 0.0192079071876564, 4.798924780879812, 0.3688381538750702, 0.0207576028062474, 4.9686711498334715, 0.1627201319896234, 0.0191342710721534, 5.396968593740534, 0.2896225354610508, 0.0206716770999433, 5.419366802845936, 0.0985014694853368, 0.018677216796463, 2.5897703759648043, -0.0008633707319348, 0.0183075042924873, 3.8613797931166705, 0.1528397423882402, 0.0196836978564326, 5.197867805881132]|273931.4687500000000000|      0.01197252|[15290, 1820, 0, 140]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      71|[0.5970156541766294, 0.0256416181713603, 1.8893242990141996, 0.6516019704404672, 0.023251300169861, 1.9974387468425763, 1.2947063518893376, 0.0334949419475198, 2.11497835713843, -0.0230374772678953, 0.0193281864593011, 2.1607418954531408, 1.233320623882451, 0.0314768626996157, 2.219354181349671, 0.2204469504406765, 0.0181495103218836, 2.2836641501996313, 1.330978441845941, 0.0319885175195577, 2.380485259828673, 4.500072097858793, 0.0711968304403745, 2.485935093114397, 0.6613630433162923, 0.0242936237497393, 2.5633084785676785, 4.387413397144831, 0.0674458907909741, 2.71744743013404, 0.2271722576606387, 0.0199942646663022, 2.941231736533145, 0.2347211010864245, 0.0242440245336147, 2.967138835992858, 0.7087809707046862, 0.0271639443432699, 3.1274969311954495, 0.2045535177650525, 0.0198675447642771, 3.2249259220135116, -0.0679102887430484, 0.019422254110388, 3.2538938051736372, 1.3804356232801418, 0.0353637817148892, 3.382112274032494, 0.240838735556889, 0.0212284218363552, 3.6700696382351863, 0.063156064686621, 0.0194781013505337, 3.720783259417702, 0.0161019318499973, 0.0209073147946356, 3.8304388942681924, 0.4147211908807767, 0.0219490774301813, 3.9597736236702805, 0.2599898733789778, 0.0231609910633623, 4.051670844255857, 0.8177275815861261, 0.0268399812637975, 4.175774143651476, 0.9672201655723471, 0.029986428901535, 4.432680032928108, 0.7425182686994312, 0.0262155373593353, 4.5570005343245175, 0.2097708629680277, 0.0213231369396367, 4.604342538555426, 0.5038905678222437, 0.0244582762244042, 4.704178674512561, 0.0483131593192608, 0.018628829076862, 4.798593467068598, 0.3701410490804964, 0.021746826702124, 4.968813168931074, 0.1633369694065102, 0.0191128334431535, 5.397997675089262, 0.2890720842328963, 0.0220949120852931, 5.420610983541304, 0.0978255213064208, 0.0193503657345058, 2.5912965024017356, -0.0034372109515134, 0.017649343556409, 3.862609727934073, 0.1532892044041501, 0.0193773470390585, 5.1974076193319645]|265307.5312500000000000|      0.01330279|[15510, 1846, 0, 142]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      72|[0.5977451117555268, 0.0280046995380196, 1.8905470269289524, 0.651020355786545, 0.0247393840377319, 1.9960602760062205, 1.2953243301487145, 0.0344527434730662, 2.1141899722727793, -0.0231007338707588, 0.018416452312714, 2.1593163594167075, 1.2332562664091975, 0.0334248041497928, 2.219720157452402, 0.2186904381811207, 0.0174545579804363, 2.2829039960893374, 1.3306269500435801, 0.0343173903501012, 2.3777776466411997, 4.50109203683911, 0.0770758800068545, 2.483611233861431, 0.6604540984555963, 0.0249736829041487, 2.5645037110480526, 4.387821156715059, 0.0719367328322809, 2.7200116750622807, 0.2259957048814134, 0.0205412444103148, 2.940552768644498, 0.2340590438981828, 0.0239489849903472, 2.9692130401986208, 0.7083835874571921, 0.0280755324451632, 3.1268154662744654, 0.204026983005062, 0.0207591346909115, 3.224192422253242, -0.0677570755838042, 0.0204043946695111, 3.254260327043223, 1.3827198200627355, 0.0384711863070448, 3.381686202804148, 0.2409561384730033, 0.021683618607309, 3.66921199478428, 0.063001004840037, 0.0196344666823955, 3.7220202587684197, 0.0167178666140227, 0.0225375447011416, 3.8298964865038023, 0.4173868285422238, 0.0234040999246934, 3.959582457859929, 0.2610033737517357, 0.02116361610587, 4.050737494871448, 0.8178381042993482, 0.0286977555173814, 4.176055222901108, 0.9670605119285361, 0.031027351638669, 4.432377572262383, 0.742294616220037, 0.026949847021433, 4.557000625072267, 0.2100967636482089, 0.0225104876055646, 4.604192050855746, 0.5033864779029864, 0.0258887850394863, 4.7035661180829695, 0.048387956773746, 0.01801757978848, 4.798613810211793, 0.3688369279409933, 0.021156176793389, 4.969271360534108, 0.1630480802422497, 0.0200731845838312, 5.398440527304858, 0.2889365134781735, 0.0217112523066043, 5.419609994837862, 0.0973851180109616, 0.0185110177085604, 2.592148158926023, -0.0034432277461823, 0.0171586787268043, 3.8646813344686457, 0.1537733991363764, 0.0193172603268172, 5.197997981471344]|257643.5937500000000000|      0.01478088|[15730, 1872, 0, 144]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      73|[0.598845743077418, 0.0286980981431176, 1.8902508581051183, 0.6512184852663127, 0.0242567343368993, 1.9956617648924995, 1.2956227924529167, 0.0357949403553656, 2.112090119005073, -0.0226244618130181, 0.0185736629688054, 2.1596013429757397, 1.2318930968364596, 0.0347350318173188, 2.2199143660731386, 0.217889844797302, 0.0163695721783361, 2.2834681845587266, 1.331668186096516, 0.037407038065994, 2.3750613980420954, 4.500350781833041, 0.0841623485468298, 2.4833848938449847, 0.6595393309147989, 0.0271831013792318, 2.5661573200996486, 4.386409327082243, 0.0776801713789915, 2.7226696507002544, 0.2258984257276212, 0.0198248265158137, 2.9395862068304144, 0.2332101396764278, 0.0244035045251237, 2.969414248298781, 0.707419548144225, 0.0307387643155862, 3.1261258658343287, 0.2040609804199928, 0.0220915473105023, 3.224059480634243, -0.0699520978567004, 0.0200028212915523, 3.2543187271403093, 1.380978077245919, 0.0414762221114923, 3.382124821781388, 0.2397313404469429, 0.0225009238829484, 3.6677324423281985, 0.0632268434323824, 0.0190417216498298, 3.722725539839928, 0.0154208394025787, 0.0232338120980576, 3.830206994828128, 0.4165128241756603, 0.0251503542779118, 3.960204961344451, 0.2606142288795854, 0.0228311374722148, 4.051702520391931, 0.8179308964484009, 0.0305608921985237, 4.176084832717993, 0.9672706051870226, 0.032813686361931, 4.431649158450608, 0.7414115692910871, 0.0281021725775733, 4.554928452601525, 0.2100342610123405, 0.023359751190131, 4.604819015481113, 0.502032432151256, 0.0263440420878661, 4.703136685643639, 0.047386436160686, 0.0180321413499201, 4.798546324430407, 0.3685037754984489, 0.0230738399147267, 4.9698629159096415, 0.1618260569811769, 0.0202884709659898, 5.396770576125613, 0.2871504201427951, 0.023092212146657, 5.419021919280692, 0.0959028556777836, 0.0185032029259661, 2.591035879828986, -0.0040243174206076, 0.0174584202376512, 3.865846549048987, 0.1534582038730634, 0.0179812472567196, 5.1979350079271285]|249382.3125000000000000|      0.01642320|[15949, 1898, 0, 146]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      74|[0.5982344208732486, 0.0304109080322092, 1.8910560997567079, 0.6504759764916626, 0.0261663233316949, 1.9940978447155024, 1.2943819654737854, 0.0384992641548081, 2.1094933139237155, -0.0212596468105855, 0.0165651539384215, 2.1596989649221783, 1.232241731426453, 0.0372807318318865, 2.219011602819456, 0.2182625690812356, 0.0159048434964207, 2.283119774937649, 1.3293795540752953, 0.0417569876348644, 2.372207844554582, 4.499833153770969, 0.0908968545197458, 2.482774119021644, 0.6584269541860536, 0.0288375314708663, 2.5672191556709922, 4.386911987995834, 0.0851387726090831, 2.7267747998125973, 0.2249042017752851, 0.0203218159019057, 2.9400608446975034, 0.2333675061043853, 0.0238987580676906, 2.968303792211988, 0.7067022700185491, 0.0329174574225389, 3.1258023507035015, 0.2035605630224873, 0.0225604404482598, 3.2241403775623922, -0.069624612671642, 0.0210767170233484, 3.2547010279568376, 1.380466363140423, 0.043849471847026, 3.381946016796265, 0.2389140886160729, 0.0220044323228079, 3.6685687998428342, 0.064322828905212, 0.0184919781546038, 3.7230996351448327, 0.0157711383651168, 0.0232474756542614, 3.8302963394351917, 0.4161603555423519, 0.0251043608182634, 3.9612417716637873, 0.2610210519307025, 0.0242235962353096, 4.051367888072614, 0.8177327071622574, 0.032685531795644, 4.176312570541244, 0.9661617175295076, 0.0332896011515404, 4.431356762010946, 0.7387857510010097, 0.0284801091819841, 4.554525509225523, 0.211411529705565, 0.0233839660510182, 4.606078557335894, 0.5010216457823927, 0.0246039604643297, 4.703128075937683, 0.0459652824586533, 0.0185295682670299, 4.799023223838653, 0.3686965640463333, 0.0254002923203717, 4.967948316311053, 0.1627274691229257, 0.0196867451996314, 5.395108646642029, 0.2866969084904512, 0.0240096362591291, 5.42089780756047, 0.096064585825362, 0.0183556418090328, 2.592966425445204, -0.0021745032834396, 0.0165412449762683, 3.8660265783781647, 0.1536553005857973, 0.0192180835772457, 5.197998520651273]|241497.3593750000000000|      0.01824800|[16168, 1924, 0, 148]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      75|[0.5982344208732486, 0.0304109080322092, 1.8910560997567079, 0.6504759764916626, 0.0261663233316949, 1.9940978447155024, 1.2943819654737854, 0.0384992641548081, 2.1094933139237155, -0.0212596468105855, 0.0165651539384215, 2.1596989649221783, 1.232241731426453, 0.0372807318318865, 2.219011602819456, 0.2182625690812356, 0.0159048434964207, 2.283119774937649, 1.3293795540752953, 0.0417569876348644, 2.372207844554582, 4.499833153770969, 0.0908968545197458, 2.482774119021644, 0.6584269541860536, 0.0288375314708663, 2.5672191556709922, 4.386911987995834, 0.0851387726090831, 2.7267747998125973, 0.2249042017752851, 0.0203218159019057, 2.9400608446975034, 0.2333675061043853, 0.0238987580676906, 2.968303792211988, 0.7067022700185491, 0.0329174574225389, 3.1258023507035015, 0.2035605630224873, 0.0225604404482598, 3.2241403775623922, -0.069624612671642, 0.0210767170233484, 3.2547010279568376, 1.380466363140423, 0.043849471847026, 3.381946016796265, 0.2389140886160729, 0.0220044323228079, 3.6685687998428342, 0.064322828905212, 0.0184919781546038, 3.7230996351448327, 0.0157711383651168, 0.0232474756542614, 3.8302963394351917, 0.4161603555423519, 0.0251043608182634, 3.9612417716637873, 0.2610210519307025, 0.0242235962353096, 4.051367888072614, 0.8177327071622574, 0.032685531795644, 4.176312570541244, 0.9661617175295076, 0.0332896011515404, 4.431356762010946, 0.7387857510010097, 0.0284801091819841, 4.554525509225523, 0.211411529705565, 0.0233839660510182, 4.606078557335894, 0.5010216457823927, 0.0246039604643297, 4.703128075937683, 0.0459652824586533, 0.0185295682670299, 4.799023223838653, 0.3686965640463333, 0.0254002923203717, 4.967948316311053, 0.1627274691229257, 0.0196867451996314, 5.395108646642029, 0.2866969084904512, 0.0240096362591291, 5.42089780756047, 0.096064585825362, 0.0183556418090328, 2.592966425445204, -0.0021745032834396, 0.0165412449762683, 3.8660265783781647, 0.1536553005857973, 0.0192180835772457, 5.197998520651273]|241497.3593750000000000|      0.01642320|[16386, 1950, 0, 150]                                                      |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      76|[0.5990958686337039, 0.030720519970178, 1.8904446314013301, 0.6503923342410907, 0.0270424333749192, 1.9931919890151482, 1.2935690448641117, 0.0404403262041734, 2.108181843047413, -0.0222213640677788, 0.0173399462726473, 2.158162928911089, 1.2315867597162917, 0.0388554168743028, 2.2182382526282196, 0.2173052987210695, 0.016202052669261, 2.282394456067942, 1.3304072544839873, 0.0442829271557789, 2.3683686526658887, 4.49809234013776, 0.0976015546391676, 2.482279642766084, 0.6573736230080288, 0.0334669796337001, 2.568313212241954, 4.387450438212641, 0.0915270795544875, 2.7312641447444297, 0.2235895420401171, 0.0207110472217832, 2.941579311754274, 0.2335182010251484, 0.0230380506307589, 2.9676033805310102, 0.7056362125266423, 0.0344723169289147, 3.1263570776428025, 0.203847326354158, 0.0220880201092744, 3.223677153383422, -0.0711127415105521, 0.0211247499752912, 3.2537544907832223, 1.378787439341706, 0.0451511668441928, 3.3820199874521477, 0.2406900551804994, 0.0217881722993582, 3.6670896998744857, 0.0643790052476043, 0.0197736317750782, 3.7235011951194394, 0.0176857693636531, 0.022218114214623, 3.8308354331894505, 0.4151414407547111, 0.0255417613743535, 3.9604338470541633, 0.2583818160644876, 0.0248593905477965, 4.049984050758972, 0.816893711173341, 0.0340765401790701, 4.174945411942319, 0.9643872990128014, 0.0365621438152203, 4.43125354038703, 0.738528258067609, 0.030829518248445, 4.554815598359394, 0.2119687831172155, 0.0230733429817948, 4.605082405716481, 0.5015573370879002, 0.0257262848058214, 4.70394000741969, 0.0437403237932153, 0.0176006957506644, 4.7992483184659065, 0.3695259914148117, 0.0259342370650391, 4.9670766617405535, 0.162877938633659, 0.0204397044868839, 5.394572399798633, 0.2857952104214411, 0.0273831686567245, 5.422122092030461, 0.0959035851494619, 0.0180272909904142, 2.593349894889885, -0.0028003422015812, 0.016993090503857, 3.8643201286890454, 0.1540293751498248, 0.0183108524626125, 5.196975999423995]|234579.0468750000000000|      0.01824800|[16603, 1976, 0, 152]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      77|[0.5979425116883913, 0.0320218935309837, 1.8875388160828743, 0.650261235603059, 0.0278053052255567, 1.9929647631861263, 1.2941585308354668, 0.043638737934804, 2.107936700709801, -0.0217039354880752, 0.0175592193780249, 2.1585933753268605, 1.2293800761155462, 0.038218142136259, 2.217835316025037, 0.2143071963543411, 0.0173412775408517, 2.2819789375092197, 1.3309207570953754, 0.048706105171044, 2.3663052035947114, 4.497205514291991, 0.1059207757515316, 2.4814877553937733, 0.6594035199398309, 0.036484036132242, 2.567148505287909, 4.386889682803562, 0.0977411717863586, 2.734927687818942, 0.2224387498012605, 0.0214791683868782, 2.942089156245469, 0.2338913906471381, 0.0241014884574399, 2.9668578008769693, 0.705602391507474, 0.0365760465070445, 3.125426352399213, 0.201715540861074, 0.0227293009505567, 3.2235424784474813, -0.07157103557077, 0.0203547014572921, 3.253908292308235, 1.3766457218055355, 0.0479669039511207, 3.3832561553339726, 0.2399335600715001, 0.0216259283812684, 3.6697450978321178, 0.0653890629307467, 0.0194383777416457, 3.723409535608672, 0.0198640986345859, 0.0228140928272436, 3.830351469898882, 0.4159583228663296, 0.0262416077181129, 3.959118546312115, 0.2579223190994888, 0.0283264760928425, 4.049633489463682, 0.8164290427690368, 0.0382934414483975, 4.176798671118619, 0.9642589545079494, 0.0389542317255395, 4.430351197380395, 0.7392718717488687, 0.0345482771327581, 4.553658128447314, 0.2123184251466103, 0.0238321754936265, 4.605676410207234, 0.502612120524198, 0.0272619904313353, 4.703811997840364, 0.0421236434632014, 0.018169922356572, 4.79973493760794, 0.371309095392862, 0.0270485960900916, 4.967723166095704, 0.1630914013823181, 0.0213139167708754, 5.393185554113364, 0.2864067173124948, 0.0276796379792022, 5.423026576328671, 0.0955269092453609, 0.0168604877244324, 2.5954995665392815, -0.0036154439516543, 0.0162731620744651, 3.8631868816042285, 0.1558046263832953, 0.0174482878583266, 5.196010426462932]|228030.2500000000000000|      0.02027556|[16823, 2002, 0, 154]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      78|[0.5972935108370618, 0.0325991326493263, 1.8855320402823152, 0.6497071427839778, 0.0287528618156621, 1.989833297196868, 1.2939002183687098, 0.0457215470263446, 2.1060986647400757, -0.0221206954813824, 0.0177388806588941, 2.159941697221051, 1.2280215498308449, 0.0421364099221272, 2.2170727062844873, 0.2138640902868147, 0.018266295111788, 2.2824912772844366, 1.3309071021412884, 0.0514705697389053, 2.3655655158934765, 4.4967134040393315, 0.1159692277978548, 2.480724833195173, 0.6561358838123438, 0.0397319638614429, 2.5672676608874556, 4.385302638746556, 0.1057191929246934, 2.73901572270438, 0.2210928060419041, 0.0229739169176541, 2.9411193888804035, 0.2325855572738351, 0.0236470051801563, 2.967181323397137, 0.7033000095293055, 0.0360033368281439, 3.126528261824053, 0.2002920232645949, 0.0221141649717679, 3.222198917813105, -0.0718663871878522, 0.0226513553012011, 3.2540414056763702, 1.3774198375226252, 0.050573448879384, 3.3833347357150974, 0.2402248827454447, 0.0218467297834086, 3.6713761750937888, 0.0637091659788749, 0.0198438000648952, 3.7202422816659277, 0.0203877216564473, 0.0219329742058833, 3.830597677687645, 0.4144396316602623, 0.0252656576765467, 3.9565379740982385, 0.2576509342101418, 0.0269915023620256, 4.050319589362671, 0.8153185819227805, 0.0428484168692198, 4.179553098570466, 0.9652811055309205, 0.0418917963869095, 4.4319160372625745, 0.7392712199500093, 0.0361090276021827, 4.554777585272159, 0.2107712262869164, 0.0261337017987629, 4.6058392114066224, 0.501582305652119, 0.0290791976614433, 4.704856894036404, 0.043493705315698, 0.0171699056237554, 4.799115967185124, 0.3718555087759118, 0.0287916037492339, 4.966955537536435, 0.1624362898590137, 0.019129121777626, 5.392622398618096, 0.2870861101280959, 0.0287267865868909, 5.424139357430223, 0.0941594362151598, 0.0174515366157478, 2.5983638143549648, -0.0047941490721211, 0.0151164009053596, 3.8621816961727116, 0.1554585175520627, 0.017905486235272, 5.197947496844654]|221182.3437500000000000|      0.02252840|[17040, 2028, 0, 156]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      79|[0.5970245168108527, 0.0300198810067043, 1.8845587434371724, 0.650154648961551, 0.0301977873271706, 1.9872098511790357, 1.2914236341226721, 0.050382930879387, 2.1031674764953974, -0.0240912116530069, 0.0200120629204011, 2.1616538475365275, 1.2265252402921374, 0.0442233427255877, 2.2158013003767523, 0.2124629872885457, 0.0157942384104186, 2.282524566880438, 1.3299192201315613, 0.0571835204702599, 2.366034483163518, 4.4923665292666035, 0.1235480773374155, 2.478972042311292, 0.6552889963033082, 0.0438245440566238, 2.5662399260004785, 4.383876459456379, 0.1126313446718208, 2.744438777290298, 0.2182900537573966, 0.0238144451376367, 2.9404410107385033, 0.2303384336561767, 0.0255252852646333, 2.970545056358801, 0.701597561674565, 0.0396294791634286, 3.1245108864272817, 0.1989346743280077, 0.023583070806252, 3.2256448288693718, -0.073366361863215, 0.0238559241986376, 3.257044045143925, 1.378124058413442, 0.0533756412234027, 3.38582479112953, 0.2379361778174471, 0.0238969962824476, 3.672770790521458, 0.0655875357523221, 0.0183966458130306, 3.7200524089125016, 0.019374856383588, 0.0229625163863651, 3.830315386127592, 0.4153723357947326, 0.0270388442161526, 3.956708395574813, 0.2589984289182438, 0.0281001012909073, 4.049639025546632, 0.8139104998634331, 0.0426520893077995, 4.176767467782055, 0.9659492159386279, 0.0453086021564362, 4.431735466346637, 0.738923512040019, 0.0385783670359316, 4.554673647856021, 0.2084073756911254, 0.0236307623265353, 4.605342590661163, 0.4996443294576725, 0.0293504073763761, 4.703382182874027, 0.0437290158893376, 0.018517132508981, 4.798786422533473, 0.3697031416574196, 0.0277577124169477, 4.967547784244278, 0.161593363767793, 0.017881106554588, 5.391735638347804, 0.2859683870432043, 0.0293455976267527, 5.423601420462114, 0.0930065103484431, 0.0202624499755199, 2.596468201972735, -0.006776588592634, 0.0147182462624223, 3.8603190062733135, 0.1541139923480018, 0.0170137130639122, 5.1942343025339355]|215117.6562500000000000|      0.02503156|[17258, 2054, 0, 158]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      80|[0.5961885457334696, 0.0323029324404773, 1.8815500489475085, 0.6488928931873339, 0.0289767292364054, 1.9847852398664771, 1.2901558084541849, 0.0525255190610936, 2.1015119161807347, -0.0280305066679966, 0.0213418848348942, 2.161777004504435, 1.2249385895710754, 0.0476903677676842, 2.2144002514554586, 0.2082142585581551, 0.0181341697387694, 2.280530923055716, 1.3250368017711178, 0.0634325310924189, 2.361586102904557, 4.491631925239405, 0.1350342728222919, 2.4777373650384997, 0.6514628349761967, 0.048113338796435, 2.5649246223972724, 4.382243101043985, 0.1184768674332708, 2.7505999802355245, 0.2188635631560087, 0.0254391281689669, 2.9398135100297984, 0.2326029391633172, 0.0235723717819326, 2.9724160975577534, 0.6995611736629201, 0.040857873313884, 3.1253272840617607, 0.1981965866518444, 0.0232731970977202, 3.2249877314462174, -0.0713091904215275, 0.0243416333046811, 3.255668009291551, 1.3782884472467598, 0.0589983364113765, 3.385633648348971, 0.2369643618154525, 0.0286667796178701, 3.67173836642019, 0.0666605749243729, 0.019019606095554, 3.718377987401996, 0.0195232462518552, 0.0191498339093565, 3.8294930353946497, 0.4151022426962548, 0.0268158052137178, 3.9584755100305244, 0.2610371565189493, 0.0293868669712853, 4.049550440633186, 0.8128104916593873, 0.0416513037837092, 4.178583854979663, 0.9648941156434954, 0.0498302929823256, 4.433879858630071, 0.7419982076034717, 0.0395318193367049, 4.553610264796093, 0.2080574232496481, 0.0248739521779181, 4.606000091735649, 0.5009742690444416, 0.0308322607803919, 4.70611392750838, 0.0444584186075416, 0.0203509780593807, 4.7993970810976165, 0.3702023030182921, 0.0298987887420093, 4.965091912027813, 0.1630886798096962, 0.0174780444030219, 5.392001648661451, 0.2845527213067026, 0.0301091983542967, 5.421979510543161, 0.0919809132644204, 0.0192744761613579, 2.596917566000991, -0.0080848819559079, 0.0151477911032035, 3.8614539440390665, 0.1538285680757693, 0.0195580387153726, 5.19446701450837]|208540.4687500000000000|      0.02781284|[17477, 2080, 0, 160]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
