k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.90000000|[182, 52, 0, 2]                                                            |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      68|[1.0228302913086402, 0.0198912727744701, 1.8935082026081982, 0.0120698619585501, 0.0192342359942655, 2.002706003090276, 0.4285882277554363, 0.0206398785036752, 2.119209033210234, 0.8011871423085007, 0.0192742125803305, 2.1603952807164486, 0.2198041956980649, 0.0234389978135762, 2.220442222336917, 2.692089019416056, 0.0254015279076004, 2.2810900329411496, 0.8077113942578786, 0.0188647215091298, 2.390061750873876, 2.2677611181848962, 0.0224781780439121, 2.484647445665439, 14.351996724870224, 0.0684672790147173, 2.5535145268317816, 12.163104003913256, 0.0561700213767483, 2.71862970194349, 0.2778773505283554, 0.0210857551541696, 2.942366979077313, 0.2395939328547034, 0.0220534580065604, 2.9683154900659368, 1.1644213627872961, 0.0227898874962609, 3.128816484947143, 0.175930298357155, 0.0217652637548753, 3.2249294003487776, 0.1158326949621471, 0.0186985337778388, 3.256016883675834, 3.7451960524135943, 0.0285554919516234, 3.381215144576249, 0.8330440168311097, 0.0225919400750046, 3.6695648125115508, 0.1573808852864768, 0.0203080679439842, 3.7210181719554702, 0.3886569346310293, 0.0224069440115975, 3.828532681300789, 0.9240205226533408, 0.0208641906314022, 3.961379948219284, 0.2583787844655628, 0.019886302989039, 4.050287681262372, 2.0710765104155975, 0.0219940797280868, 4.177485271913727, 1.9479714748113939, 0.0228323443452519, 4.429337359403184, 1.4852855460746157, 0.0227056952005049, 4.555401855684495, 0.4773360378674638, 0.0220064714453755, 4.60148126559881, 0.4926868767042811, 0.0218907385710648, 4.7030776042968006, 0.3296705564597175, 0.0186514752584386, 4.800183878939104, 0.8393406996491306, 0.0180751771483315, 4.967825072805385, 0.4619948722152992, 0.0209350531965765, 5.396281198885503, 0.4918973920653117, 0.0229248072664326, 5.419811009226941, 0.9859182007936029, 0.0217133243037142, 2.5912431647835255, -0.0176973798054745, 0.0182367051583395, 3.862710382646703, 0.2646297431661523, 0.019421120192352, 5.198807513312733]|2018387.2500000000000000|      0.01197252|[12472, 3536, 0, 136]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      69|[1.0232297350416035, 0.0208876996446306, 1.8933208368569145, 0.0119203763217854, 0.0181499297746214, 2.0024583151164324, 0.4288963868417267, 0.0205022474362291, 2.118401554924657, 0.8012006763690899, 0.0194277218932756, 2.1598472225082492, 0.2212631813668204, 0.0228950271734153, 2.2193744360338212, 2.693053965853955, 0.0256128995086215, 2.2814621633123067, 0.8070114438472464, 0.0183417395131963, 2.39006985908469, 2.2665021586327896, 0.0215191472552018, 2.483244290505582, 14.352014746181164, 0.0762346220105253, 2.5519784148427513, 12.16294658680687, 0.0606406662482323, 2.7216777639982683, 0.2776833636026435, 0.0215533630531993, 2.9425715768598484, 0.2396874562706284, 0.0236001631482874, 2.968795492993644, 1.1639653909038221, 0.0226778737230787, 3.1281860113520157, 0.1769071139545363, 0.0216409284490622, 3.224495569259293, 0.1161507215753893, 0.0180709467267014, 3.254260613512582, 3.745266390307414, 0.0296824068772035, 3.381017238297243, 0.8342179579689282, 0.0229851934017086, 3.670012683035698, 0.158403948167471, 0.0197957419929601, 3.720792680681667, 0.3868871831803822, 0.0216406613008691, 3.8285101530451535, 0.9220513816163586, 0.0210444404974748, 3.9610421233501643, 0.2563904965664029, 0.019495884376656, 4.050380686911795, 2.0703635614376537, 0.0234765113961141, 4.177006764965616, 1.9476272318314258, 0.0236650710411248, 4.428673950803932, 1.4857148933519573, 0.0231942591140169, 4.5549258554666405, 0.4778319265263378, 0.0220005927939244, 4.601925143219815, 0.4922948141649064, 0.0217965112185057, 4.702958077378186, 0.3295714543065847, 0.0184706106937079, 4.798664474470657, 0.8397347188567476, 0.0174190942100973, 4.967179769649212, 0.4624364393421919, 0.0219150219670688, 5.396890251929459, 0.491813453548646, 0.0227035981984708, 5.420312954104222, 0.9862171452747699, 0.0225692222701782, 2.5915454924116945, -0.0175463199869462, 0.0185107978994607, 3.862792701132267, 0.2643120536039303, 0.0181730952698295, 5.1989608630621555]|1920413.5000000000000000|      0.01330279|[12655, 3588, 0, 138]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      70|[1.0212927209719804, 0.0216078418059453, 1.8928963719440666, 0.0119615105726167, 0.0182168319412352, 2.000592840483735, 0.4291841354253745, 0.0213062314899265, 2.118265807469983, 0.8017058559661113, 0.0193328103187936, 2.1602464500373935, 0.2208105456391348, 0.0236487037609056, 2.2192998912032134, 2.6935712830555025, 0.0261405514884671, 2.2814837902285583, 0.8068533044574989, 0.0191836039047076, 2.3903012188216737, 2.2655365094804543, 0.0241517073222459, 2.4807105678208616, 14.352110040242717, 0.0834903135002873, 2.5503682611490217, 12.163830275143509, 0.0657621302741863, 2.723639585639555, 0.2781709701542848, 0.0208679943646027, 2.940462290634403, 0.2402385073846187, 0.0238339000243672, 2.968057036090968, 1.1648633085756404, 0.0226469472592914, 3.1273482773231502, 0.1771093065896094, 0.0218009583199366, 3.2256815342827534, 0.1168155777658354, 0.0161660621525305, 3.2534903488871003, 3.7453490615977283, 0.0328486413535363, 3.3799984792651663, 0.8329806607954225, 0.0241014185476595, 3.669594923979985, 0.1598410628226072, 0.0216200047731255, 3.721063811685219, 0.3871949374662444, 0.0228128374677713, 3.8282009135513677, 0.921893447950684, 0.0223152253501523, 3.961609428981427, 0.2562709880620608, 0.0191317319323798, 4.0508020553968755, 2.0698823190346944, 0.0249983584324982, 4.177169179491248, 1.9476424718208605, 0.0249204429015095, 4.42788126698715, 1.4855569949042169, 0.0239503934268084, 4.554154068912083, 0.4763845540361268, 0.0214807253010438, 4.601339644302641, 0.4942420235276185, 0.021889538913366, 4.704079557845948, 0.3288034871471713, 0.0177179777117571, 4.797980395138672, 0.8401658581819204, 0.0168652857727664, 4.965780667363881, 0.4612332173860313, 0.0205685485147197, 5.395493880507986, 0.4914576469828847, 0.022623709870325, 5.41897956160536, 0.9868918902185985, 0.0224724262053987, 2.5927629391200147, -0.0174985538567082, 0.0182419545694613, 3.8622548828616496, 0.2635885285151131, 0.0177387464907787, 5.1983644285660535]|1829856.0000000000000000|      0.01478088|[12838, 3640, 0, 140]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      71|[1.0210270930315772, 0.0230785910698502, 1.8931929408406345, 0.0120460559616493, 0.0201263827075473, 2.00029470966862, 0.4287890027225168, 0.0212957606291939, 2.1182173151786747, 0.8016945912814386, 0.0197304437167032, 2.159762420503588, 0.222738216431064, 0.0227616188298479, 2.2193364010721237, 2.693855828560081, 0.0283074455314461, 2.2807524811797433, 0.8056463721559901, 0.0189712029846169, 2.3886949774871433, 2.265235619563476, 0.0250596217194141, 2.4797717606398426, 14.352350145723737, 0.0909188011199659, 2.548733820521387, 12.163247618833735, 0.0722445949352795, 2.727756520163508, 0.2779861532904131, 0.0203297768858173, 2.9410998108787503, 0.241780093548596, 0.0241524999904705, 2.9675707099892916, 1.1635779306085958, 0.0236720625203495, 3.1264455980073045, 0.1769964311027541, 0.0223439945275531, 3.226508189476888, 0.1170243439030652, 0.0163437493472496, 3.2534563730383033, 3.746760542952665, 0.0341207354529037, 3.3810511063303093, 0.8329131770956583, 0.0244272986765534, 3.6690980977094707, 0.1611547093114465, 0.0211431969535535, 3.7196367601718445, 0.3862441090104434, 0.02317749836956, 3.828954031019872, 0.9211753720855261, 0.0219721982640221, 3.961128759801227, 0.2556794797364298, 0.0183618894552583, 4.050012004633595, 2.070668819436778, 0.0269316448932019, 4.178217333805071, 1.9484098341551184, 0.0276853927523336, 4.427070246232296, 1.485359500296099, 0.0251780540501098, 4.554824124952812, 0.4765137585532144, 0.0221147664469372, 4.602849267238725, 0.4955993985690654, 0.0220938570820692, 4.704189364026856, 0.3276225297142456, 0.0179074795639291, 4.798919019914177, 0.8399277763693201, 0.0187727288119896, 4.965571354335709, 0.4641532978884507, 0.0212804803733253, 5.396020030666385, 0.490292225883283, 0.0234625313693067, 5.420087816651715, 0.9856857444460552, 0.024292582762455, 2.593697367841627, -0.0196442632708156, 0.0179881895717417, 3.8648569693784056, 0.2632983298407542, 0.016711757568078, 5.198448315310669]|1739924.6250000000000000|      0.01642320|[13025, 3692, 0, 142]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      72|[1.0210270930315772, 0.0230785910698502, 1.8931929408406345, 0.0120460559616493, 0.0201263827075473, 2.00029470966862, 0.4287890027225168, 0.0212957606291939, 2.1182173151786747, 0.8016945912814386, 0.0197304437167032, 2.159762420503588, 0.222738216431064, 0.0227616188298479, 2.2193364010721237, 2.693855828560081, 0.0283074455314461, 2.2807524811797433, 0.8056463721559901, 0.0189712029846169, 2.3886949774871433, 2.265235619563476, 0.0250596217194141, 2.4797717606398426, 14.352350145723737, 0.0909188011199659, 2.548733820521387, 12.163247618833735, 0.0722445949352795, 2.727756520163508, 0.2779861532904131, 0.0203297768858173, 2.9410998108787503, 0.241780093548596, 0.0241524999904705, 2.9675707099892916, 1.1635779306085958, 0.0236720625203495, 3.1264455980073045, 0.1769964311027541, 0.0223439945275531, 3.226508189476888, 0.1170243439030652, 0.0163437493472496, 3.2534563730383033, 3.746760542952665, 0.0341207354529037, 3.3810511063303093, 0.8329131770956583, 0.0244272986765534, 3.6690980977094707, 0.1611547093114465, 0.0211431969535535, 3.7196367601718445, 0.3862441090104434, 0.02317749836956, 3.828954031019872, 0.9211753720855261, 0.0219721982640221, 3.961128759801227, 0.2556794797364298, 0.0183618894552583, 4.050012004633595, 2.070668819436778, 0.0269316448932019, 4.178217333805071, 1.9484098341551184, 0.0276853927523336, 4.427070246232296, 1.485359500296099, 0.0251780540501098, 4.554824124952812, 0.4765137585532144, 0.0221147664469372, 4.602849267238725, 0.4955993985690654, 0.0220938570820692, 4.704189364026856, 0.3276225297142456, 0.0179074795639291, 4.798919019914177, 0.8399277763693201, 0.0187727288119896, 4.965571354335709, 0.4641532978884507, 0.0212804803733253, 5.396020030666385, 0.490292225883283, 0.0234625313693067, 5.420087816651715, 0.9856857444460552, 0.024292582762455, 2.593697367841627, -0.0196442632708156, 0.0179881895717417, 3.8648569693784056, 0.2632983298407542, 0.016711757568078, 5.198448315310669]|1739924.6250000000000000|      0.01478088|[13210, 3744, 0, 144]                                                      |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      73|[1.0220217020774638, 0.0240372481292164, 1.8943627466073036, 0.0127224307688274, 0.0187464892635698, 2.0021953930539698, 0.4296294464681804, 0.0234367348732167, 2.1155180945255925, 0.8010302071603493, 0.0208133009115446, 2.159812412758478, 0.2223003347822769, 0.0228248254762203, 2.221284265183519, 2.694050286280871, 0.029022468918478, 2.2798343400802463, 0.8061185173296812, 0.0192770471112861, 2.3876059178889255, 2.2653012417540643, 0.0276368616543149, 2.4797826990437546, 14.353298485692106, 0.0981829651127811, 2.54797429116927, 12.163722750012031, 0.0775974219798433, 2.7304373718241974, 0.2780785248420541, 0.0197594168758935, 2.9393093002288095, 0.2418435282161731, 0.0247693147212245, 2.9677022495956598, 1.164493363012731, 0.0251674879475442, 3.1268263151571194, 0.1771659113919246, 0.0220593182398122, 3.22541738827508, 0.1157267517119367, 0.0158448213805009, 3.252602010701253, 3.745762522409438, 0.0375877897413591, 3.3810415201888366, 0.8324075203516788, 0.0242057718283717, 3.6679832685438027, 0.1602306262189576, 0.0212449597028369, 3.7198176539038355, 0.3846499367256065, 0.023453606945404, 3.8280647072686036, 0.92069461912591, 0.0228994714700999, 3.962953069361705, 0.2558621218015579, 0.0198261337333457, 4.051618496490283, 2.0700048713370873, 0.0289812828523209, 4.177705660204035, 1.9496146410262398, 0.0278790450954216, 4.426535223683347, 1.4842236585316038, 0.0263773370638558, 4.55223687794559, 0.4771214127150561, 0.0214086291456123, 4.603458292742912, 0.4944899720299069, 0.0216980309878754, 4.703428317928859, 0.3269685605161997, 0.0177553163696883, 4.798669677328269, 0.8402090125253677, 0.021295414462707, 4.965831216496628, 0.4636204437136017, 0.022686184104569, 5.39415582151584, 0.4873359211220728, 0.0243736412759731, 5.421251459567578, 0.9844974705948973, 0.0261416956135383, 2.5927993164595704, -0.0200125971512456, 0.0172032941254194, 3.864545320896845, 0.2634970336486377, 0.0151529806780512, 5.198722327765077]|1668945.7500000000000000|      0.01642320|[13395, 3796, 0, 146]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      74|[1.0220057985267161, 0.0262383347332752, 1.8957283987836053, 0.013191318636795, 0.0183142907583753, 2.0017112703124273, 0.4302307095028641, 0.0237980575103492, 2.1154497914313843, 0.8016101563376622, 0.0199987330569918, 2.1609211214039528, 0.224625345296374, 0.0233774986964438, 2.2224779888874706, 2.694761407506251, 0.0311880385593949, 2.2800590135189736, 0.8041003895923444, 0.0197841947451989, 2.3872050917945495, 2.266368565502662, 0.0286554982220598, 2.4783090264816465, 14.352613663544528, 0.10645329861457, 2.5451066613450473, 12.1640926322704, 0.0854834984968017, 2.7348991288638445, 0.2768779263333743, 0.0205922762638227, 2.9401800322042995, 0.2412159790751445, 0.0245296968126817, 2.966842390370467, 1.162137769388737, 0.0262337223800448, 3.1271631409697442, 0.176048490272876, 0.0223387149190849, 3.2256354130226765, 0.1161397878044299, 0.0168525034510675, 3.252906363897045, 3.745099061049959, 0.0397329291440085, 3.3816846504984452, 0.8312834960158002, 0.0240786512753377, 3.667856676681294, 0.1601808910219705, 0.0218051207996478, 3.719895484212867, 0.3854131816836949, 0.0233586223901292, 3.8273439874493707, 0.9204842816081602, 0.0221702722491743, 3.96425612006218, 0.2563524902399705, 0.0218318267578011, 4.05135022080105, 2.071490691333559, 0.0309809098870632, 4.1769670795016856, 1.94773604141647, 0.0274587310752737, 4.4270844524680575, 1.4826520707015882, 0.0261560837256766, 4.551724971555399, 0.4777718719438069, 0.0211561805322889, 4.602887420930654, 0.4933662581171658, 0.020550436414061, 4.703516997165157, 0.325131702321173, 0.0186930988504741, 4.799425685843597, 0.8407338429026848, 0.0226280606291584, 4.9636605757145595, 0.4636430403865414, 0.0233060989792379, 5.39423377878335, 0.48767119961374, 0.0256659524168789, 5.423922685023547, 0.9832329096224296, 0.0267555260069205, 2.5952697130426543, -0.0182578366103287, 0.0165210511923473, 3.864850003696756, 0.2627259994486941, 0.0156975065697648, 5.199292168253046]|1593208.5000000000000000|      0.01824800|[13580, 3848, 0, 148]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      75|[1.0220057985267161, 0.0262383347332752, 1.8957283987836053, 0.013191318636795, 0.0183142907583753, 2.0017112703124273, 0.4302307095028641, 0.0237980575103492, 2.1154497914313843, 0.8016101563376622, 0.0199987330569918, 2.1609211214039528, 0.224625345296374, 0.0233774986964438, 2.2224779888874706, 2.694761407506251, 0.0311880385593949, 2.2800590135189736, 0.8041003895923444, 0.0197841947451989, 2.3872050917945495, 2.266368565502662, 0.0286554982220598, 2.4783090264816465, 14.352613663544528, 0.10645329861457, 2.5451066613450473, 12.1640926322704, 0.0854834984968017, 2.7348991288638445, 0.2768779263333743, 0.0205922762638227, 2.9401800322042995, 0.2412159790751445, 0.0245296968126817, 2.966842390370467, 1.162137769388737, 0.0262337223800448, 3.1271631409697442, 0.176048490272876, 0.0223387149190849, 3.2256354130226765, 0.1161397878044299, 0.0168525034510675, 3.252906363897045, 3.745099061049959, 0.0397329291440085, 3.3816846504984452, 0.8312834960158002, 0.0240786512753377, 3.667856676681294, 0.1601808910219705, 0.0218051207996478, 3.719895484212867, 0.3854131816836949, 0.0233586223901292, 3.8273439874493707, 0.9204842816081602, 0.0221702722491743, 3.96425612006218, 0.2563524902399705, 0.0218318267578011, 4.05135022080105, 2.071490691333559, 0.0309809098870632, 4.1769670795016856, 1.94773604141647, 0.0274587310752737, 4.4270844524680575, 1.4826520707015882, 0.0261560837256766, 4.551724971555399, 0.4777718719438069, 0.0211561805322889, 4.602887420930654, 0.4933662581171658, 0.020550436414061, 4.703516997165157, 0.325131702321173, 0.0186930988504741, 4.799425685843597, 0.8407338429026848, 0.0226280606291584, 4.9636605757145595, 0.4636430403865414, 0.0233060989792379, 5.39423377878335, 0.48767119961374, 0.0256659524168789, 5.423922685023547, 0.9832329096224296, 0.0267555260069205, 2.5952697130426543, -0.0182578366103287, 0.0165210511923473, 3.864850003696756, 0.2627259994486941, 0.0156975065697648, 5.199292168253046]|1593208.5000000000000000|      0.01642320|[13764, 3900, 0, 150]                                                      |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      76|[1.0233147808073277, 0.0252995410656862, 1.8956466286111255, 0.0142883261668326, 0.0174584190636048, 2.0016243306389385, 0.4304362858264457, 0.0235425127351096, 2.1155717815427817, 0.802059552434839, 0.020840674701503, 2.158897324323967, 0.2230312904286531, 0.023620204344795, 2.221564928629756, 2.694295844619787, 0.0332741455589751, 2.27890927222786, 0.8046155268804074, 0.0203862261352121, 2.3851316661546917, 2.2654897549245305, 0.0311417709411184, 2.477249343105448, 14.35341852243171, 0.1159616373786237, 2.5426722911466197, 12.163395658575643, 0.091467608266426, 2.7400603622534763, 0.2767623889220897, 0.0214615058779143, 2.941139707929652, 0.2412939892107315, 0.0243888557168749, 2.968627398155965, 1.1616761231236241, 0.0279494858061917, 3.126561419934688, 0.1771970020786509, 0.0223246757065613, 3.2249677907540555, 0.1143453935491418, 0.0157415414329814, 3.252603413630883, 3.7441383964932706, 0.0426266333541016, 3.38090348186759, 0.8322993928944197, 0.0226785268360897, 3.6672086666668715, 0.1607114058836995, 0.0223183040316269, 3.720708152626106, 0.386531512662366, 0.0228940862330292, 3.827549127225812, 0.9206122135213763, 0.022052068901648, 3.9631155715637765, 0.253946636678831, 0.0208138130648932, 4.049832096593997, 2.071311664046033, 0.0324733478066327, 4.175446494458626, 1.9465033245082404, 0.0291568294196851, 4.427502293008731, 1.4818647160773903, 0.0270161631983856, 4.551669069294201, 0.4777243066722437, 0.0214549979139106, 4.602287918323846, 0.4945039299775492, 0.020200322984781, 4.703068708076322, 0.32346539494234, 0.0190256324142184, 4.799246112100075, 0.8404467861571315, 0.0241332324618804, 4.963258260321815, 0.4649856083677179, 0.0236273924641829, 5.394144762520687, 0.4884883468097695, 0.0269361769791379, 5.4258085535377685, 0.9833146426835163, 0.0281705993157665, 2.596681405076789, -0.0191780386207612, 0.0171234813355753, 3.863997635013212, 0.2625172363711488, 0.0138379383447387, 5.198118529765146]|1523434.5000000000000000|      0.01824800|[13946, 3952, 0, 152]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      77|[1.0229275222791865, 0.0268885048720664, 1.8937629065542712, 0.0144882508752283, 0.0162634404831645, 2.0011733858725393, 0.4313753971660618, 0.0237217988249532, 2.1156032358037455, 0.802850218079389, 0.0205559381304896, 2.1581336985829855, 0.2215882877986614, 0.0229476765625295, 2.2233119706799913, 2.6917411566781033, 0.0371596598611339, 2.2793392094210203, 0.8056253758030106, 0.0203214028873277, 2.3846710649500173, 2.263995033950462, 0.0350195280112657, 2.4755249255572336, 14.355295636457694, 0.1257395614780679, 2.537948472461394, 12.163320021595823, 0.0975847241025422, 2.7436807373631993, 0.2757874676565193, 0.0220685070865918, 2.9418517180490382, 0.2427885354295234, 0.0245260164558273, 2.967856800327878, 1.162849960566746, 0.0285857191513971, 3.125529555214779, 0.1766351487781959, 0.0240856091185439, 3.225151375203084, 0.1136013892814478, 0.0155371553208293, 3.253116164759315, 3.7423884453113976, 0.0471500502318446, 3.3818407814051517, 0.832428603281848, 0.0228923281034839, 3.6684131843101264, 0.1617464861471214, 0.0231611922924366, 3.721102940606355, 0.388305968621213, 0.0238335715568956, 3.8258315753991963, 0.9222559207516035, 0.0230650484966971, 3.9616270150766364, 0.2539333378874772, 0.0224292267895717, 4.05035995247809, 2.071429310526834, 0.0361128286595434, 4.174480700174776, 1.9466569515576309, 0.0292810535193669, 4.427412807485411, 1.482236795104065, 0.0277412665229945, 4.551423024106578, 0.4767936831366895, 0.0225338918005801, 4.601545813168414, 0.4946016034871273, 0.0227697177122042, 4.70328679630752, 0.3230291134691429, 0.019601004334762, 4.79788335805488, 0.8402189421591784, 0.025894027211476, 4.964658856135053, 0.4652417923875919, 0.0247823026524755, 5.393644191494815, 0.4881783304519124, 0.0267252602780968, 5.425163314019422, 0.9842790365161133, 0.0281643130729858, 2.599262566305647, -0.0196653115175123, 0.0175408627927311, 3.8624565283481895, 0.2633263415611497, 0.0125769122107074, 5.198240532224713]|1459518.6250000000000000|      0.02027556|[14129, 4004, 0, 154]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      78|[1.0221519920317208, 0.0270893575386268, 1.8930741787400818, 0.0142630199149309, 0.0148130756518147, 1.9969715911040027, 0.4320014928520763, 0.0234406505597986, 2.1154974047711086, 0.8020644373342097, 0.0203467027239402, 2.1578851349551478, 0.2205693699295843, 0.0223009329971738, 2.2224420057892935, 2.6913369157243725, 0.0401677175869366, 2.2789730165490925, 0.8085654497557817, 0.0202471431860944, 2.386500512669575, 2.2632251459858423, 0.0370355050144646, 2.4734237602373494, 14.355082970145183, 0.1371356503875359, 2.5347955297811335, 12.16227090183726, 0.1061430650443571, 2.7490247673248205, 0.2753088620867952, 0.021921872183643, 2.9408752850632247, 0.2421153192394902, 0.0240902702448922, 2.9676993552194757, 1.1611642988577437, 0.0285594511730199, 3.1265090995522917, 0.1772260049703568, 0.0241012416567096, 3.222084639685347, 0.1145376491607234, 0.0163882555676829, 3.252775362463315, 3.7430927262717115, 0.0492779071125863, 3.382314960589145, 0.8325024700295075, 0.0236100966229934, 3.669768590982358, 0.1602717426181666, 0.0229942937610196, 3.7196494965180693, 0.3887049124970285, 0.0219249101918894, 3.826295796820046, 0.9215049152328751, 0.021330059061249, 3.961005528918032, 0.2545754525542822, 0.0222171457131743, 4.049279955170934, 2.0693170714296785, 0.0400543887388622, 4.1745104184273325, 1.9473752094162768, 0.0311777316223255, 4.427054829499841, 1.4829153704465314, 0.0288247260048221, 4.551804952040463, 0.4752269201860977, 0.0255431422247666, 4.602710256152827, 0.4944592593081913, 0.0245577931994766, 4.702158313591271, 0.3229965824294103, 0.0175047059863124, 4.798227255394495, 0.8415028474862999, 0.0280280129134891, 4.964622161706026, 0.4650942090710832, 0.0231446596429199, 5.391852818797472, 0.4870882094135651, 0.0282908273648187, 5.427477129501961, 0.9845747219103141, 0.0290941161665262, 2.599729307945997, -0.0195839440045328, 0.0167465671144841, 3.862082802798149, 0.2652557940048807, 0.0121534833880998, 5.198486988546892]|1396526.8750000000000000|      0.02252840|[14310, 4056, 0, 156]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
      79|[1.021029718325445, 0.025680735737418, 1.8960792954829973, 0.0162667173016938, 0.0144543908635421, 1.997631685629953, 0.4317434848166132, 0.0257293139437407, 2.114415944313522, 0.8028680325439409, 0.021795761766602, 2.1586613509258723, 0.2206823813408497, 0.0228109810609463, 2.2228293787543167, 2.691263931832719, 0.0411598270571278, 2.2774065561826653, 0.8077179740761262, 0.0230989579610707, 2.3867215468076264, 2.2609858135105805, 0.0393337980512013, 2.473287459073289, 14.35365603469242, 0.1486466752407911, 2.5319333936689685, 12.161209925288043, 0.1134052432075034, 2.754645079327716, 0.2725610994083347, 0.0210104652162857, 2.94198069135644, 0.2403276593417489, 0.025152784219814, 2.969683206005341, 1.160073970923327, 0.0312300454487208, 3.1240550637921296, 0.1768109244284036, 0.0259171389278591, 3.2256680506794804, 0.1141105638043804, 0.0173227954494887, 3.2523111609922988, 3.7439814507093363, 0.0536290387050287, 3.3863460851774883, 0.8300564936635019, 0.0253291802131035, 3.6705136964605494, 0.1628278225445332, 0.02284115895542, 3.7220452299567572, 0.3888516880400523, 0.0256372498788011, 3.826381680103876, 0.9219501077828275, 0.0234687462470617, 3.9593404837296435, 0.2557288625896343, 0.023010779831838, 4.047504221397155, 2.0680438851998586, 0.0419265917788757, 4.172593425202112, 1.949750070133464, 0.0354085421172964, 4.427641500238678, 1.4822668601969915, 0.0285687023242948, 4.551710396234176, 0.4747879021724434, 0.0232844834185406, 4.6038395922595905, 0.4932602552502089, 0.0230261844340205, 4.699724233035877, 0.324228572170306, 0.0195708905288316, 4.799565552375777, 0.8391174701485632, 0.0281681369099687, 4.96500736619751, 0.4663327260267955, 0.0216120169306718, 5.390322296373749, 0.486752170813197, 0.0274165724499998, 5.427090837996263, 0.984501878285462, 0.0300939776129058, 2.598158284844863, -0.0208618534405546, 0.0187710877928878, 3.8609416249580724, 0.2636518872183376, 0.0128716756724529, 5.195047909474389]|1341129.1250000000000000|      0.02503156|[14495, 4108, 0, 158]                                                      |  | trying linear partial model with 103 points | iterate success | actual_k=26
