k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.90000000|[220, 26, 0, 2]                                                            |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      68|[1.022631396059014, 0.020389326096734, 1.8930829229021833, 0.0120620087036743, 0.0198735941583671, 2.002726699408734, 0.4284243530333863, 0.0199735017993847, 2.119452462244372, 0.8011524856629353, 0.0194461189591267, 2.160672862320579, 0.2200405639919569, 0.0236038416474155, 2.2206197704083763, 2.6924205121240283, 0.0253919352844773, 2.2809348374049683, 0.8071643345200358, 0.0192516025097431, 2.3901128668675633, 2.267304979704093, 0.0226801891302111, 2.48421514267949, 14.352020257972733, 0.0689390886962807, 2.5531831268714376, 12.161796485822773, 0.0566354123128247, 2.718889404974184, 0.2775367293131147, 0.0213404982136302, 2.942165137212854, 0.2396600911663261, 0.0217142852094161, 2.967703734024398, 1.1639044474030027, 0.0227292299413409, 3.1291515244857027, 0.1763363445556648, 0.0219783653237343, 3.2248103468477325, 0.1159509063875316, 0.0193382670122872, 3.256022016189574, 3.745248792472436, 0.0287352916009935, 3.3812149036704957, 0.8329764735765102, 0.0227787588501079, 3.669418437976821, 0.1571119914455979, 0.0205784790167848, 3.7212841359540954, 0.3882571161203573, 0.022322654356122, 3.8286201039059864, 0.9235912360815665, 0.0208273231549634, 3.961630563463072, 0.258775013568559, 0.019647132571134, 4.050436602820554, 2.0708830463524124, 0.0218812594025247, 4.177338321015228, 1.9477012548411567, 0.0226848972589365, 4.4299202483265505, 1.484750704438712, 0.0228816253579942, 4.556080644624328, 0.4776640737894163, 0.0215940623810839, 4.601273339080043, 0.4923991468849325, 0.0221225063445723, 4.7029573567242915, 0.3296039440819908, 0.0190484868891151, 4.800140048476622, 0.8390083846226382, 0.0178546590517625, 4.967768345645908, 0.4618309973789197, 0.0204888532211557, 5.396566495034082, 0.4922447353992399, 0.0228415435318774, 5.419883637550731, 0.9856794141081636, 0.0215946943707237, 2.5908730164381732, -0.0181803630115022, 0.0185111766522397, 3.86316426174405, 0.2642899668957544, 0.0190733920206434, 5.19865280231377]|2009647.5000000000000000|      0.01197252|[14854, 1768, 0, 136]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      69|[1.0232667034130851, 0.0216592728422095, 1.8927590739009805, 0.0120284679145052, 0.0189582062358861, 2.0026091655854743, 0.4289458227350983, 0.0195391755770452, 2.11859713058887, 0.8014120415588156, 0.0195059086669896, 2.160402486436303, 0.2213521204296821, 0.0228200851918607, 2.2195852860778627, 2.6928330688753213, 0.0254806201613762, 2.281216663266479, 0.806548153244057, 0.0187785432454937, 2.3899564725596063, 2.2662798531714143, 0.0221452021462143, 2.48296073574172, 14.351972090299666, 0.0766265481504228, 2.5515517400866656, 12.161453726791532, 0.0613479001815227, 2.722024528090297, 0.277329391306582, 0.0215726582136134, 2.941939898163629, 0.2395504554508875, 0.0233244257464777, 2.968130473736439, 1.162982626252609, 0.0228259682974379, 3.1287052065527403, 0.1773026218939087, 0.0219506803456614, 3.224203859447569, 0.1162245427517108, 0.018685221435008, 3.254223171768959, 3.7450540678647943, 0.0299328067392679, 3.3808491974657486, 0.8341149538655451, 0.0231879165163283, 3.6697086114771924, 0.1580598994419268, 0.0199541060658364, 3.72083624945637, 0.3868461454913373, 0.0217057890031495, 3.8283407424094458, 0.9217656875409328, 0.0210761767253978, 3.9609447042189836, 0.2572645391311186, 0.0196836371102481, 4.050574981143413, 2.0697928595237194, 0.023251455822822, 4.17678205534004, 1.9474204444608532, 0.0236710188818007, 4.42908809021282, 1.484857219140328, 0.0235876253411979, 4.555738805011575, 0.4780868584090657, 0.021413596264034, 4.6013665983612135, 0.4918111826784073, 0.0219598869699215, 4.70309035853191, 0.3297347579492922, 0.0190286234739203, 4.798402681477892, 0.8390487336163064, 0.0170298831436905, 4.967469228695884, 0.4621328806765777, 0.0216022658889613, 5.397407434278218, 0.4921791721089616, 0.0222720263639582, 5.420093825638818, 0.9860381432318929, 0.0222888133741501, 2.591494679121915, -0.0183134587006143, 0.0190356388784096, 3.863461927807996, 0.2639762301268477, 0.0178470643458321, 5.198388188439941]|1911270.0000000000000000|      0.01330279|[15072, 1794, 0, 138]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      70|[1.0212096161920685, 0.0223140584812497, 1.892130781074941, 0.0122556275070766, 0.0189800100409782, 2.0006910185188636, 0.4292807623516752, 0.0202819859846111, 2.1184672969282934, 0.8018727471162871, 0.0195189643782012, 2.160825665982566, 0.2208542280462369, 0.0237561193412285, 2.219382537001839, 2.693487776819252, 0.0260611081027485, 2.2811725171353547, 0.806469732328975, 0.0197081896392034, 2.3901517408841864, 2.265296576488952, 0.024641250927827, 2.4803278386207337, 14.352065134683889, 0.083903365842991, 2.549907456976442, 12.162315011483155, 0.0664007018953928, 2.723830901419479, 0.2776203075945268, 0.0208336804121675, 2.939828697928619, 0.2400941767518558, 0.0234787273578959, 2.967485273759676, 1.1638836116483187, 0.0228592379163875, 3.1278358531890147, 0.1773913104064511, 0.0219944870822193, 3.225377776754553, 0.1170407445208445, 0.017010900187927, 3.253534030254077, 3.745121628162128, 0.0332461916994052, 3.379907319037456, 0.832921186790611, 0.0243594372323445, 3.6691527681796714, 0.1594278535897548, 0.021864838995362, 3.7211230565228277, 0.3871101544002238, 0.0229188050006236, 3.828140769278397, 0.9213798429076154, 0.02211421075483, 3.9615654399735436, 0.257139838741529, 0.0190741604405793, 4.0509089306025485, 2.0692030094510803, 0.0250178005700332, 4.176851126132109, 1.947429223005825, 0.0249313556435581, 4.428310621756112, 1.484516411765038, 0.0244255592109285, 4.554957700488749, 0.4766143942267783, 0.0209735599126934, 4.600747795645853, 0.493703865233116, 0.0219698843977379, 4.70403163860028, 0.32879512009866, 0.0185075218585355, 4.797774210388995, 0.8395861345571913, 0.0165503967906475, 4.966197544480005, 0.4608507049408683, 0.020307893671649, 5.396107243504217, 0.4920452232784068, 0.0223032795261007, 5.418739791191846, 0.9867428080097298, 0.0222165118043025, 2.5926634626532423, -0.0182845460778125, 0.0186944897777096, 3.862852153603806, 0.26344407473679, 0.0174694573445968, 5.197839841421186]|1821842.8750000000000000|      0.01478088|[15290, 1820, 0, 140]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      71|[1.021355061894568, 0.0235391391932744, 1.8921577146085973, 0.012349328631389, 0.0205799598464442, 2.000569515540598, 0.4290293180644328, 0.0204482562693505, 2.1185129236860045, 0.8017904000858596, 0.0199858372001714, 2.1604258121884197, 0.2228047581554171, 0.0224723573324701, 2.2194969410904597, 2.693894614105148, 0.0281332560686392, 2.2802477646268438, 0.805071924539871, 0.0198579169960584, 2.388945072390438, 2.265071180619261, 0.0254662981582576, 2.479937471905764, 14.352683338626793, 0.0917352781516033, 2.5481095710633337, 12.16203564364087, 0.0728518572383765, 2.72778810568898, 0.2780677062213006, 0.0201818768614553, 2.9404382369818665, 0.2413745228122593, 0.0236746501985439, 2.967197582729656, 1.162604085139433, 0.0235554750522901, 3.1268230659979857, 0.1771191444983397, 0.0219077011051863, 3.2262640019353683, 0.1174934193340646, 0.0167524646575561, 3.2535618648564224, 3.7464782694205065, 0.0352469740402007, 3.38051820214211, 0.8326601208289937, 0.0249396870248946, 3.6689175018723574, 0.1607528041867224, 0.0212931388369979, 3.7198613546871675, 0.3857553436748802, 0.0236198229847845, 3.8287019504685436, 0.9212496694622782, 0.0220118448285924, 3.960206817841868, 0.256482049887796, 0.0186623994289702, 4.050195751919987, 2.06971679657348, 0.0271231103523953, 4.177495422406771, 1.9484035938594346, 0.0275129398892058, 4.427664091627169, 1.4846454335946104, 0.0257101329265841, 4.555604617551947, 0.4770594299161811, 0.0212321920735262, 4.602762853581703, 0.4948338958354756, 0.0222422810387712, 4.704638778611007, 0.3273386428250195, 0.0183602685141831, 4.7985181312866825, 0.8394235275236437, 0.0184590494600376, 4.965768839313494, 0.4632937262583602, 0.021039469312278, 5.396627823223254, 0.4909716112015439, 0.0229306750954178, 5.419961172116038, 0.9857013228867683, 0.0238393306664623, 2.5929521355205996, -0.0202352579033251, 0.0187339564129545, 3.865536768923054, 0.2637757813185063, 0.0165679587370418, 5.197539227429012]|1731185.5000000000000000|      0.01642320|[15510, 1846, 0, 142]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      72|[1.0233513864592443, 0.0252358317464085, 1.8941192499826776, 0.0120320429534504, 0.0211491354477922, 2.0003328068001367, 0.4305038597600578, 0.01870516001245, 2.119292365252296, 0.803712960825166, 0.0201053899393041, 2.158486625328825, 0.2223546762602195, 0.0222945094140957, 2.220617364563428, 2.6929311950063033, 0.0295693544690155, 2.2794777864412095, 0.8055946116400736, 0.0186441951169827, 2.3884052022501447, 2.2664882200978296, 0.0269125145664847, 2.475880503574806, 14.35147482323363, 0.1006846358204343, 2.546654505145915, 12.16346671138067, 0.0784901270365324, 2.7319317015560842, 0.2767613581016706, 0.0203613002902869, 2.9402778088046087, 0.2409342942049316, 0.0241281436770779, 2.9688005647968074, 1.1617459159716417, 0.0248378539550031, 3.1266825680857244, 0.1769214340928091, 0.0223909209901505, 3.2269466963382696, 0.1172081508722781, 0.0187429065807335, 3.2529571839284173, 3.7494565806257727, 0.0373043861997668, 3.381090565163381, 0.8334945312125881, 0.0249982393263435, 3.667363080454273, 0.1608077554213514, 0.0205477156938484, 3.721676837329412, 0.384795827302015, 0.025101213416364, 3.8289485418595604, 0.9235793444109323, 0.022996641762767, 3.9597575891105, 0.2575519568106518, 0.0181351369234944, 4.048524493288775, 2.0708141424175466, 0.0283580076767845, 4.1776758576868565, 1.9476191560165066, 0.0287069537681228, 4.42778772120877, 1.484043099113831, 0.0260015970947403, 4.556135978471569, 0.4769609010236421, 0.0226987744784461, 4.603265978049982, 0.4939466181732598, 0.0233327425874577, 4.702801132036048, 0.3267657924691427, 0.0196721121313804, 4.798967334753127, 0.8389164688713947, 0.0187354691063635, 4.965218415199027, 0.4633200949472118, 0.022627373284871, 5.39618854469267, 0.4916101055923322, 0.0223054074312181, 5.420685096159509, 0.9868865972964358, 0.0221917573248259, 2.5946977671854583, -0.0196469679017713, 0.0172988207047455, 3.866005212686888, 0.2650548928007666, 0.0159987484890378, 5.199595078303098]|1652941.2500000000000000|      0.01824800|[15730, 1872, 0, 144]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      73|[1.0247989712775503, 0.0268226299558937, 1.8952981749495217, 0.0130453012376668, 0.019399980878071, 2.0027528343873895, 0.4313748300575735, 0.0211517263221421, 2.116073006844026, 0.8029939252341468, 0.0219156035577281, 2.1585699879257523, 0.2217324871401335, 0.0226694050972617, 2.2230367791136096, 2.692761970993477, 0.030557750583398, 2.278017289163138, 0.8062209081459479, 0.0194317460580825, 2.386664748732759, 2.2664216758213915, 0.030225622692317, 2.476522616027628, 14.352135458679358, 0.1096916325133463, 2.5454958571601174, 12.163732818571273, 0.0851138514145272, 2.735277063647299, 0.2769034277158141, 0.0196539854210366, 2.9383900609636138, 0.2410448843162214, 0.0250427851015566, 2.9687228603790787, 1.1623426809844568, 0.0270890935985089, 3.1270156707716823, 0.1771133851532478, 0.0224275747130341, 3.2258954106237008, 0.115572818407259, 0.0183456224884917, 3.2518696768253887, 3.7485513017644165, 0.040972068090691, 3.381461457460595, 0.8328298917403377, 0.0248178815802046, 3.666459105983338, 0.1599109409052407, 0.0204361248162239, 3.7219423511183063, 0.3828867036301339, 0.0257346436710496, 3.8277830287244075, 0.9231641319168028, 0.0247662556994728, 3.9616828823879016, 0.2576984112508395, 0.0199737871145818, 4.050275673451918, 2.0704477673219737, 0.0310589476688736, 4.177030763122799, 1.9486197029599428, 0.0290154437024907, 4.427102199518539, 1.4822936478759592, 0.0278566378333069, 4.552887399639549, 0.4774329046153654, 0.0217747957431246, 4.60435143985549, 0.4922822448518547, 0.0229723438589944, 4.702152695634437, 0.325728818146459, 0.019737638543906, 4.7984480002301995, 0.8389087751380981, 0.02203063906422, 4.965694927224121, 0.4627563083078925, 0.024191911141858, 5.393725060254907, 0.4879194180922388, 0.0233939588427978, 5.421885769108383, 0.9856906989665654, 0.0245914481437095, 2.5936920678328454, -0.0199505796058727, 0.0163329600438619, 3.8658586842266756, 0.2650043437739331, 0.0142346902322859, 5.199934034264179]|1577599.1250000000000000|      0.02027556|[15949, 1898, 0, 146]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      74|[1.0248113627696722, 0.0293245730865403, 1.8963266245234527, 0.013420471333079, 0.0187749408605399, 2.002219475232234, 0.4319021070617479, 0.021759020359861, 2.115459526890309, 0.8040925093631739, 0.0208344954403576, 2.159782242619802, 0.2239123003384809, 0.023590020080295, 2.224439179350258, 2.693450596574003, 0.0330167321259492, 2.277730724119023, 0.8037024380024641, 0.0196728694634034, 2.3861247161845625, 2.2677442221001636, 0.0312471821909262, 2.474965632355826, 14.351200600436318, 0.1203542093635751, 2.542600386482818, 12.164357315755073, 0.0952612772098559, 2.741009923886453, 0.2754554214988136, 0.0211235287221763, 2.9387505175324637, 0.2411501600346227, 0.0244425109137352, 2.9682759736705906, 1.1595670705446004, 0.0284760747607584, 3.1268872730955235, 0.1762063793315866, 0.0224269440827696, 3.226262332092355, 0.1158955442320081, 0.0197368181543909, 3.2520311993910482, 3.747845762998946, 0.0436460937397571, 3.3817235399882457, 0.8311918600926476, 0.0244166486273353, 3.6664405132272937, 0.160250754274735, 0.0204479684872547, 3.7218192251203557, 0.3840523566506264, 0.025666564514607, 3.827456401212088, 0.9239335749401268, 0.0242111301163592, 3.963126932916032, 0.2580971662764991, 0.023358781978795, 4.04905665032299, 2.072030762621133, 0.0332678393485558, 4.1766972165362235, 1.946957978977227, 0.0283889335922185, 4.427911815583369, 1.4807781723731208, 0.0273079606925518, 4.552699473095555, 0.4784491033122438, 0.0222268772529291, 4.603948247740663, 0.4907566027527031, 0.0205808823485473, 4.70222600019197, 0.3232282735317672, 0.0207253627279632, 4.799653302724957, 0.8400936052255051, 0.0227400063794379, 4.963339229132969, 0.4626160500448499, 0.0251780000180866, 5.394013980316357, 0.4882618400950568, 0.0244081891418134, 5.424408087406889, 0.9853889200307787, 0.026024311600275, 2.596651560144381, -0.017241715731018, 0.0158852312437207, 3.86558194927755, 0.264688091057031, 0.0146572952909334, 5.200181107684536]|1498288.3750000000000000|      0.02252840|[16168, 1924, 0, 148]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      75|[1.0248113627696722, 0.0293245730865403, 1.8963266245234527, 0.013420471333079, 0.0187749408605399, 2.002219475232234, 0.4319021070617479, 0.021759020359861, 2.115459526890309, 0.8040925093631739, 0.0208344954403576, 2.159782242619802, 0.2239123003384809, 0.023590020080295, 2.224439179350258, 2.693450596574003, 0.0330167321259492, 2.277730724119023, 0.8037024380024641, 0.0196728694634034, 2.3861247161845625, 2.2677442221001636, 0.0312471821909262, 2.474965632355826, 14.351200600436318, 0.1203542093635751, 2.542600386482818, 12.164357315755073, 0.0952612772098559, 2.741009923886453, 0.2754554214988136, 0.0211235287221763, 2.9387505175324637, 0.2411501600346227, 0.0244425109137352, 2.9682759736705906, 1.1595670705446004, 0.0284760747607584, 3.1268872730955235, 0.1762063793315866, 0.0224269440827696, 3.226262332092355, 0.1158955442320081, 0.0197368181543909, 3.2520311993910482, 3.747845762998946, 0.0436460937397571, 3.3817235399882457, 0.8311918600926476, 0.0244166486273353, 3.6664405132272937, 0.160250754274735, 0.0204479684872547, 3.7218192251203557, 0.3840523566506264, 0.025666564514607, 3.827456401212088, 0.9239335749401268, 0.0242111301163592, 3.963126932916032, 0.2580971662764991, 0.023358781978795, 4.04905665032299, 2.072030762621133, 0.0332678393485558, 4.1766972165362235, 1.946957978977227, 0.0283889335922185, 4.427911815583369, 1.4807781723731208, 0.0273079606925518, 4.552699473095555, 0.4784491033122438, 0.0222268772529291, 4.603948247740663, 0.4907566027527031, 0.0205808823485473, 4.70222600019197, 0.3232282735317672, 0.0207253627279632, 4.799653302724957, 0.8400936052255051, 0.0227400063794379, 4.963339229132969, 0.4626160500448499, 0.0251780000180866, 5.394013980316357, 0.4882618400950568, 0.0244081891418134, 5.424408087406889, 0.9853889200307787, 0.026024311600275, 2.596651560144381, -0.017241715731018, 0.0158852312437207, 3.86558194927755, 0.264688091057031, 0.0146572952909334, 5.200181107684536]|1498288.3750000000000000|      0.02027556|[16386, 1950, 0, 150]                                                      |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      76|[1.0262895650455077, 0.0282241302720343, 1.895946855514372, 0.0144410120290839, 0.0178225177334881, 2.002024607274104, 0.4321253631040818, 0.0214627948634401, 2.1156375561208622, 0.804646677133355, 0.0218634059967629, 2.157245866945868, 0.2218706368571289, 0.0241138248272649, 2.2232489875557198, 2.6925607738519184, 0.0356965399294635, 2.2760984131796813, 0.8044781989003391, 0.0206349574180901, 2.383399817305619, 2.266609906655866, 0.0344310443614128, 2.4739711025148927, 14.35197752197104, 0.1319030392545097, 2.5398691735759233, 12.163558581853371, 0.1028816414356805, 2.7475075679153442, 0.2751211840155431, 0.022330000027501, 2.9401170345903505, 0.2409141885279908, 0.0240629644713614, 2.970326927731987, 1.158592047646441, 0.0305686515489116, 3.12601617170279, 0.1774942614389909, 0.022349532952712, 3.2256639962729707, 0.1135288625372177, 0.0185658228823453, 3.2517860044710676, 3.746567348997654, 0.0468413408045352, 3.3809992398604685, 0.832825669178101, 0.0229540031506011, 3.6655210811625856, 0.1607916782116448, 0.0209443202975892, 3.72287875516607, 0.3853908183256819, 0.0249897515878269, 3.8279190376326637, 0.9241596026417245, 0.0240077823658484, 3.9618876186109913, 0.2551109732272389, 0.0220275958368226, 4.047188837236673, 2.0717948031207634, 0.035254034222967, 4.1748787622901915, 1.9454073143988564, 0.0307597151930554, 4.428470507202011, 1.4797242816885563, 0.0285100590975748, 4.552767778008974, 0.4783607075972743, 0.0226454837221953, 4.603151119244028, 0.4920403546852036, 0.020501016194838, 4.7019050757021965, 0.3212464808523614, 0.0212907073234044, 4.7995231662194975, 0.839938571177967, 0.0246362223523504, 4.962837126741972, 0.4642292581154059, 0.0255784333508616, 5.394053211956116, 0.4891028145146732, 0.0261537536429713, 5.426691243601986, 0.9854263970298804, 0.0278082265260294, 2.59829020694082, -0.0184528855315968, 0.0168189816790003, 3.8645732267390325, 0.2646889310995049, 0.012502380369168, 5.19879563801921]|1427143.6250000000000000|      0.02252840|[16603, 1976, 0, 152]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      77|[1.025449248946187, 0.0300159252899439, 1.8934884180972313, 0.0147056205879066, 0.0165757687028317, 2.0017874315303157, 0.4332979818540715, 0.0216354250526252, 2.1160985285569445, 0.8059195661745285, 0.0215311053632146, 2.156113297073462, 0.2201314507236849, 0.0229029402597331, 2.224627297629627, 2.689201154309581, 0.0411373123669357, 2.2767304282031606, 0.8062160577603212, 0.0212794957502387, 2.382688638913694, 2.2653850470042793, 0.0386645141867829, 2.4728099410330047, 14.354771012834869, 0.1438833234135916, 2.5337692923651804, 12.163271647517547, 0.1109281752179653, 2.7526080103243253, 0.2736179402590728, 0.0231403211250061, 2.940877884744154, 0.241752798570479, 0.0248804023603299, 2.96941528374051, 1.1599654823866394, 0.0316319359890364, 3.1243300117945862, 0.1758086423607561, 0.023295945659048, 3.226188255313101, 0.1120545908214013, 0.0183447818332115, 3.2520553884598926, 3.744374915397338, 0.0517827758491728, 3.3823813714166255, 0.8332554188086615, 0.0233174892490526, 3.6664450761158602, 0.1621856025205748, 0.021525754528365, 3.722656092467373, 0.3865642172387995, 0.0262419905699959, 3.826055410855945, 0.9258311065979231, 0.02587060476512, 3.9605633464889416, 0.2556920062530602, 0.0237940387085956, 4.047652195188579, 2.071390942165418, 0.0393919248247186, 4.174791059332788, 1.9451433279150692, 0.0310646301293984, 4.428619677184224, 1.4798703807488165, 0.0296371754633817, 4.552770028716455, 0.476797713027298, 0.0228940897507927, 4.603027599623879, 0.4935268552772166, 0.0234851656743305, 4.70236197178427, 0.320845179333261, 0.0221024545355665, 4.797946354943132, 0.8398573022752296, 0.0263145493085225, 4.964798597848671, 0.4646705571079717, 0.0259748475275203, 5.393541573482441, 0.4889595605849265, 0.0268151587256989, 5.4263787339327285, 0.986523043401267, 0.029035020031072, 2.6019264715557813, -0.0189991387619539, 0.0180178271864292, 3.8625157515714026, 0.2662755848458997, 0.0117299315374266, 5.1984781799845985]|1362054.6250000000000000|      0.02503156|[16823, 2002, 0, 154]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      78|[1.02556263781786, 0.0302310598797317, 1.892101126769795, 0.0146867377694015, 0.0149413479532119, 1.9979127625302124, 0.4339790172059935, 0.021718856389892, 2.1152397909456386, 0.8049694105553287, 0.0217813136979656, 2.1561089401580746, 0.2185743804513906, 0.0233082459369205, 2.2236606764027465, 2.688212222798419, 0.0451289762779921, 2.274847752684871, 0.8095825098249079, 0.0220965746244597, 2.3843898937291645, 2.26475585305801, 0.0414312157406529, 2.4717642247834437, 14.353515129471894, 0.157859647217084, 2.5304325166859423, 12.161439762821287, 0.121893985254148, 2.7597708878382767, 0.2727250268524956, 0.0233545613349483, 2.9388142849813366, 0.240177734199202, 0.0234923483555145, 2.9691945087558325, 1.157290141355814, 0.0315315159489408, 3.124886501775075, 0.1762061950995967, 0.0235743725461784, 3.223467413351528, 0.1132243703045892, 0.0196865952906572, 3.252125237765407, 3.7449789233609314, 0.0538012596783359, 3.383114295802548, 0.8327365454958423, 0.0235556284891981, 3.6685386139452634, 0.1596935218276123, 0.0211683442960367, 3.7209842925408445, 0.3873039858878251, 0.0242032572276723, 3.8264110667272817, 0.9250049080390113, 0.0246486414172685, 3.9591129291368157, 0.256677174655671, 0.0231139064515716, 4.04648717969356, 2.069861965079911, 0.0449566146703529, 4.175447583931395, 1.9466307100137488, 0.033616974766644, 4.42916133134336, 1.4807333637773439, 0.0306119938362329, 4.553317852087397, 0.47538918361914, 0.0258431326800605, 4.604574987832778, 0.4936287539489981, 0.025728354411053, 4.701395323448348, 0.3213886795280078, 0.0194114495931635, 4.79761495942375, 0.841357329989586, 0.0286387615980413, 4.9639384820089925, 0.4640728373617981, 0.0233328761791258, 5.390573842450928, 0.4884058961290336, 0.0284631737846676, 5.4287522649206235, 0.9861633873204652, 0.030306021434515, 2.602409342453802, -0.0195605542582853, 0.0167679475372114, 3.862314833490274, 0.2686143329865639, 0.0116448702482742, 5.19956383926745]|1298377.1250000000000000|      0.02781284|[17040, 2028, 0, 156]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      79|[1.0246069215260223, 0.0296411327682817, 1.8942676268520513, 0.0168868522652267, 0.0143835343066566, 1.998363208765937, 0.4321438836780801, 0.0248698915047943, 2.11392996227508, 0.8055373312877145, 0.0234103861442386, 2.1566672017149466, 0.2193352968977254, 0.0227213869921758, 2.2241892578131437, 2.688158929309914, 0.0470544937664314, 2.273527127216847, 0.8079776159243108, 0.0246443520835436, 2.384649629705729, 2.2625015644333177, 0.0434843001097758, 2.4723789458007923, 14.352148507766247, 0.1742002108113579, 2.5270127416679826, 12.160000596350587, 0.1303032030818431, 2.7654277540237575, 0.2699945465195428, 0.0221650182035161, 2.939769283299514, 0.23697616558588, 0.0250134896696906, 2.9725924030278725, 1.155246604514573, 0.0345877385812101, 3.121961770002753, 0.1752767557642592, 0.025046412550585, 3.227505585884758, 0.1116349946038673, 0.0208583736432666, 3.252412807570062, 3.745878139210211, 0.0592736003454025, 3.3878627264459618, 0.8304850710636336, 0.0257469693464886, 3.6687208974043006, 0.1633844973762583, 0.0194555572183597, 3.7230115073094896, 0.3874489115958877, 0.0282314634061051, 3.825967209893956, 0.9257270228444897, 0.0251948401304285, 3.9570683905855777, 0.2590868734218447, 0.0238890970093957, 4.044405645067234, 2.069130705865087, 0.0468383412558449, 4.173953095575791, 1.9495333986515844, 0.0387729336733535, 4.431077949739761, 1.4790486125092674, 0.0309829568984488, 4.55254307592338, 0.4743172224403841, 0.023496298986287, 4.606757936848987, 0.4909246078116001, 0.024231861020753, 4.698238141596777, 0.3221033719308775, 0.0221789764150422, 4.799229884196334, 0.8393076206629881, 0.0293754961899263, 4.96454023755756, 0.4646087032391621, 0.0217855316092519, 5.390562213072059, 0.4883549616208104, 0.0275166295219668, 5.429106025073478, 0.9856753845944819, 0.032951118185889, 2.6000825415886166, -0.0224729521883393, 0.017255933159634, 3.861364636555862, 0.2673125235680733, 0.0138316341915842, 5.196413253977033]|1241858.8750000000000000|      0.03090315|[17258, 2054, 0, 158]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
